bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
SUCKOW, RUTH (MRS FERNER NUHN).	Children and older people.	1017	2.6	277p Knopf	Sat R of Lit	8:91 Ag 29 '31 480w	  a able accepts advance all An an and and and another are at author best but com- detail full given has has her her her her her honest in in in in invariably ironed Is little Miss monplaceness nesses not number of of of out over people presenting previous readable rough- Ruth sensitive She short show stories stories stories Suckow Suckow The the their them this to us us utter very vigor vivid volume volume work work writer	4.0	3.9146372081300003	5	6	7	suckow + r + children and older people	1.7739894926408106
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner	Booklist	28:202 Ja '32	a adventures and author bourgeois class concerns during first hardships historical in is living loves members novel now of of of of of people refugee revolution revolution russian Russian States story The the the The the the the the this two United upper year young	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner		■4 Books pl4 O 25 '31 750w	931 a about actually and annoyed appearance are attitude author author's best book book broadmindedness by cardinal characters complexity composition considers Dubenko episodes excellently fault fault freedom from gratifying grave handled Here his his however in individual individual individual inexperience interrupted is is is is Is is is Joshua Kunitz Ludmilla material much not objective obtrusive occasionally of of of of of one one or part plot; prejudice relative revolution scenes setting so so so spot stirring story that the the the The the the the the The the the the the the the the Though weak What when when	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner	Forum 86:viii N	'31 350w	adequately an and and and are at book case characters conscious doubt dramatic enough enters experience experience extremely for front—but Furthermore he home Hurricane in individual- into is is It it izes jectively maintain meant Mr never of of on one other powerful presents revolution— Sabsay's sharply side so states sub- sweep sympathies tension that that the the the the the the their though to true various what whole	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner	New Repub	69:109 D 9 '31 460w	  'Hurricane' a a A a a a alien also and and artist As as at attaining authentic author autobiography away bitterness; book both but But cannot caught chosen considering could Cournos curtain days deeply dramatic during early end events excellent; exciting extremely facts feel feel feeling from get great had has has he he he He heart-breaking help him his in in in Indeed is is Is is is is is it John judging less living love made medium might mold mood Mr Mr not novel; of of of of of of on one only only overcome overwhelmingly Petrograd pretty prevailed quite reader recorder rejoicing Revolution rise runs Sabsay Sabsay seems sense significance so something spirit spite story such tangible than that that that that that the the the the the the the the the the them themselves there this through to to to to tragic transcend well which which without writes yet	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner	-I NY Times	p6 O 25 '31 600w	'Hurricane' a and and book—due carries clumsily considerable conviction English fact has is is it it language—but Mr native not power Sabsay's somewhat that the to undoubtedly weight written	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner	Sat R of Lit	8:463 Ja 16 '32 350w	a a a a admirably all an and and and as at been benefit better broad clear comprehension creating divided down either events get has have he He historical hurricane In Inasmuch insufficient interest is Its its Mr narrative nation near none novel of of or perspective plot puzzled remoteness—spiritual Sabsay should shrieking so succeeds temporal the the the There upon usual verisimilitude We weakness without writes written	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
SABSAY, NAHUM.	Hurricane.	925	2.6	434p Scribner	Springf'd Republican	p7e O 25 '31 420w	'Hurricane' a Action and and and any at comes is it nearer of of of once picturing piece probably published real revolutions Russia sincere succeeding terror than the the to work work; worthy yet	3.5	3.4581973386900002	6	4	7	sabsay + n + hurricane	1.765366980475027
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	summary	summary	a a a adopt An an and and and as beauty boy break break child childless Christ conceives death fanatical fuller him his his his his humanity idea idea In infant intensely is it leads man man narrow of of of old old possession reincarnation religious religious sect takes that the the the the The then time to to to to understanding wife wife with with	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	Bookm	74:344 N '31 250w	action also amateur and and and and annoying associates because book Bronson contains earnestly effective fairly has honestly is is it It John of of one plenty plenty qualities readable refreshing slapstick that The the the the with written	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	Books	pl4 O 4 '31 500w	(Ebenezer's a a A a an and and and And and any arresting Baker be boring boy Christ-Child) Cockney cockneys did difficult esthetic fair fanatics few for good grotesque hand hard he humor ideas; in irony Irrelevant is is is is It J little make Meade Mr novel novelist of of on other overdose pathos Paul plati- prig priggish provocative R really religious remarkably say scenes significant task the There there this to to to touches tudes very well with would writing	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	Boston Transcript pi O	31 '31 450w	a a a abundance aids alone always an and and and and are are bare be book C characters cockney comment drawn ebenezer exceptionally for G God have humor in in is is J jargon kindly large literary many modern more of of of of on part participants Pharisees powerful preaches Read real reverent Samaritans sermon significance simple souls story story story strange strange tale than the the the the The the the the The the their theologian There this to used various very well while with worth would	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	New Repub	69:169 D 23 '31 120w	   acceptance aged and and bitter constructed convincing curious disparagement excellently explores first first foster-parents his husband's insight is its its Jealousy latter less motives novel of of of of of own part part subtlety The the the The the the this version wife with with	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	New Statesman and Nation	2:144 Ag 1 •31 180w	a a advantage Baker been better book by has have inspired It Meynell might Mr of suggestive the theme—and to Viola	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	N Y Times	p6 O 4 '31 500w	'Arrison a a a a all all allegory altogether An an and and and And and Baker characters cock- delicately delusion; Ebenezer elizabeth fantasy first first for for gift goodness great handling her her his humor Ignorance improbable in in incidentally is is it ligionism; little lowlife Mr Neither nev nor nor nor novel novel—for only or Paul: re- real reveals slum straight-laced superabundant tight-lipped unusual written	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	Sat R of Lit	8:460 Ja 16 '32 420w	  a as author's Bates book child considerably curious E fantasy grotesque half half highly In is is its leaving of original perplexed purpose reader realism S the the The the This to treatment weakest work	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BAKER, GEORGE.	Ebenezer walks with God.	45	2.0	349p Macmillan	Times [London] Lit Sup	p665 S 3 '31 220w	A a and blend moving mysticism of realism story	3.4285714285699997	3.42276899043	7	7	9	baker + g + ebenezer walks with god	2.0998242974115717
BJORNSON, BJORNSTJERNE.	Happy boy; tr.	91	1.75	from the Norwegian by Mrs W. Archer; II. by Carlos M. Sanchez. (Green and blue lib.) 142p Macmillan	Booklist	"27:508 Jl ""31"	A after and cotter's desire Eyvind Farm for granddaughter heart's Hill his how Marit Norwegian of of of opposition owner people romance son tells the the the the which won wooed years young	4.0	3.6016403046300005	8	2	6	DISCARD: bjornson + b + . Happy boy. 	1.1401158869975812
BJORNSON, BJORNSTJERNE.	Happy boy; tr.	91	1.75	from the Norwegian by Mrs W. Archer; II. by Carlos M. Sanchez. (Green and blue lib.) 142p Macmillan	Cleveland Open Shelf	pl59 D '31		4.0	3.6016403046300005	8	2	6	DISCARD: bjornson + b + . Happy boy. 	1.1401158869975812
BJORNSON, BJORNSTJERNE.	Happy boy; tr.	91	1.75	from the Norwegian by Mrs W. Archer; II. by Carlos M. Sanchez. (Green and blue lib.) 142p Macmillan	N Y Times	pl4 Ja 17 '32 120w	a a A ago America and and and and are atmosphere book both caught certain Charm Eaton English everyday for freshness gives glad have homely idyllic illustrations in In into is it it kindly- many of of One out-of-doors published quaint quality realistic reprinted see story story T that The the the The the the there to translated was years	4.0	3.6016403046300005	8	2	6	DISCARD: bjornson + b + . Happy boy. 	1.1401158869975812
BJORNSON, BJORNSTJERNE.	Happy boy; tr.	91	1.75	from the Norwegian by Mrs W. Archer; II. by Carlos M. Sanchez. (Green and blue lib.) 142p Macmillan	Sat R of Lit	8:14 Jl 25 '31 330w	a and and as atmosphere bracing circumstances clear cooled delightfully Eyvind's fight G G glacier- himself his is is of river story The The told Trenery with	4.0	3.6016403046300005	8	2	6	DISCARD: bjornson + b + . Happy boy. 	1.1401158869975812
BJORNSON, BJORNSTJERNE.	Happy boy; tr.	91	1.75	from the Norwegian by Mrs W. Archer; II. by Carlos M. Sanchez. (Green and blue lib.) 142p Macmillan	Sprlngf'd Republican	p7e Ja 3 '32 lOOw		4.0	3.6016403046300005	8	2	6	DISCARD: bjornson + b + . Happy boy. 	1.1401158869975812
BJORNSON, BJORNSTJERNE.	Happy boy; tr.	91	1.75	from the Norwegian by Mrs W. Archer; II. by Carlos M. Sanchez. (Green and blue lib.) 142p Macmillan	Wis Lib Bui	"27:170 Je ""31"		4.0	3.6016403046300005	8	2	6	DISCARD: bjornson + b + . Happy boy. 	1.1401158869975812
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Booklist	28:28 S '31	  a and are biography But children children's complete course especially families has is life lives Mr N novel nurse of of of part Sackviile-West she Simp- son's story the The the the the Times too whom with written Y	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Bookm	74:83 S '31 500w	a an and and author character commonplace difficult Elizabeth ever extraordinary has has have He I Impressive Insight Into life most most moving novels of one penetrate produced read Sanderson sincerely taken The the the things this to with written	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Books	p3 Je 7 '31 850w	and Koss Mary penetrating story Unusual	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Boston Transcript	p2 Jl 8 '31 400w	a a a a and as B be be beautv can can character children's clarity description finds heart human humble In in interesting is is It life life made much much nurse of of of of of of of of one Q remarkable remarkable Ruth Simpson Simpson's so so so sphere spiritual story story study such surprising that The the the the this told understanding very vision with with with woman woman	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Cleveland Open Shelf	pl27 S '31		3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Nation	133:265 S 9 '31 180w	a and and and be book can direction fine for gone have his into is is it it lacks necessity of rare said self-effacement sensitivity shame talent that that The therefore therefore This vitality worst	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	New Repub	67:269 Jl 22 '31 lOOw	  'every 'Simpson' a an and and as austerely bears beautiful book branch complete Dewey Dorothy ends event.' excitingly existence fine flowered form from however inward is is is is it its its John life not of of of of only outward pages perhaps picture pioneer Richardson; root save serves sturdy subjective that The The the the the this Throughout to truth understanding well witness written	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	-( New Statesman	36:588 F 21 31 4M)\v	a an and and cloudy end good he heroine his is it load Mr mysticism observation of Sackville-West's saddle seems should so so such that that unfortunate unsuitable violent with	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	N Y Evening Post plOs Je	6 '31 750w	 'Madame 'Old a a a Action admirable an and and and and as as as as author book Bovary.' brown-looking by commonplace complement converted days deal direct dull easy Elsenberg Emanuel event figure glowing good good great heights her in into is is is is is is It It life majesty meaning not novel of of of of of of perfection poetry prose purpose rare rises Ruth saying service Simpson Simpson's so solid special steady such Tale,' that The the the the the The the the the the these to to vision warm when Wives' woman	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	NY Times	p2 Je 7 '31 850w	(although a a add afford an an and and biographies book calculated can duller entertainment experiment extraordinarily F fictitious great hastens however inaugurate interesting is it life life like literature Marsh of of of one One order original reads record remains representative scarcely T tend that that The the the to to to well which written	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	-) Sat R	151:236 F 14 '31 600w	   'Simpson' 'Simpson.' a a able across afford an an as as author be blurt book but but C callous can censure criteria critic critical distinguished doing dramatic faculties failure few footlights give H Harwood I I If injustice intelligent is Is is is Is is It It It it? limited my nicely not of out own put quite sensitive should sort that that the The the to to to to too well Well were what with working	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	Sat R of Lit	7:909 Je 20 '31 950w	a a able anyone author be better book but certain create Elinor else even ever figure he in is it may Mordaunt more neither nor pretty surer that The time to will write	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]	(- Spec	146:242 F 14 '31 lOOw	A and and be book book but but careful colourless course desperately dignity dull faithful good his how is knows markable more Mr of Sackville sensitiveness Simpson subtle than the to to too unre- unto West with write	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
SACKVILLE-WEST, EDWARD.	Simpson; a life.	926	3.0	364p Knopf [7s 6d Heinemann]		-1 Times [London] Lit Sup pll4 F 12 '31 350w	(no a about admirable and and and and attention book care containing delightful doubt exciting feeding hard-won) his if infants interest is lore much not odd of pages passionate reader's securing some some the the This very very	3.75	3.60105448155	9	8	14	sackville-west + e + simpson	1.70027334142939
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	summary	summary	a and and before bitter by days despite earning fight for for generally handicaps her in in in Is is It leaders life living long N of of of of one poverty prejudice privilege public recognition recognized right social story struggle that the the the the the the This Times was woman's women written Y	2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	Am Mercury 25:xxviii Ja	'32 60w	A banal performance	2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	Booklist	28:103 N '31		2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	Bookm	74:vl N '31 60w		2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	Books	pl3 O 4 '31 280w	  a accurate almost and appalling behalf Blair book built case circumstances convincing credulity crises defenseless despite details from had have heaped in in melodrama might more Mrs not not obsolete of of only overweights plausible reality remote seems served sex she She she Small story such sympathy; taxes the the the theory this town up upon with womanhood your your	2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	Boston Transcript	p3 O 24 '31 470w	A a B dramatic G In moving related simple tale way yet	2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	Cleveland Open Shelf	pl43 N '31		2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
BLAIR, MRS EMILY (NEWELL).	Woman of courage.	91	2.0	314p Farrar	N Y Times	p20 S 27 '31 500w	A a and and and author's because because gives Is It knowledge moves narrative of of of of one order passing picture she simply sincerity social speaks that that that the the thorough told vital whereof	2.5	2.95123022847	10	4	8	blair + e + woman of courage	1.679331033797168
MOORE, JOHN C.	Raven Rough (Eng title: Dear lovers).	741	2.0	246p Houghton [7s 6d Dent]	Booklist	28:62 O '31	A a a and are by England farmer for from Hazel he In kept love loved marriage Martin modern of poor poverty Rooke rural story time which whom young	3.8	3.6233157586400004	11	5	9	moore + jc + raven rough	1.83006993091745
MOORE, JOHN C.	Raven Rough (Eng title: Dear lovers).	741	2.0	246p Houghton [7s 6d Dent]	Bookm 74:vii N	'31 lOOw	  a and are but by characters credible important is is means no on or pastoral penetrating pleasant Raven Rough sketchy story The the the Though told well whole	3.8	3.6233157586400004	11	5	9	moore + jc + raven rough	1.83006993091745
