bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
TRAIN, ARTHUR CHENEY.	Jacob's ladder.	997	2.5	Slip Scribner	Sat R of Lit	11:517 Mr 2 '35 440w	by Julian Mason Reviewed	2.33333333333	2.92210386152	3	3	6	Hathi: train arthur cheney + jacob's ladder	1.17
TRAIN, ARTHUR CHENEY.	Jacob's ladder.	997	2.5	Slip Scribner	Springf'd Republican	p7e Ja 12 '36 220w	Although and drawn is of over- philosophy seem situations some sound spirited story sufficiently the the the	2.33333333333	2.92210386152	3	3	6	Hathi: train arthur cheney + jacob's ladder	1.17
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	summary	summary	77 a a a a admired and at being—a brooding consider delirium doctor During Embankment experience face fog Following from from future has he his his his house in In Ivor landlady lodgings man man mystical new novelist novels of of of order over Potiphar recover Rendell retires rooms same sees serene state Street takes the the the the this to to Trent Trent's what who wise young	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	Booklist	31:267 An '35	762 a addressed and and and and and author book character comes contact ends facets final have he hero's his illness In In Interviews intimately known left life manuscript men of or own re- relations Rendell shows story strange the the the The their them Thru to told Trent Trent Trent's varied vealed who with with with women	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	Books	p8 F 3 '35 700w	a a a a action admit all all an an and and and and and appear are at attempted black-mailing book budding but but characters confining considerably deal derived disappointed distorted down each effective elizabeth entertainment essential ever exhibits first flashes for for for forgets function glance great great Hart has has He He he hero his his his his His Houghton however I I image in In In Include Individuals Insight Interesting is it keep knack laying less lively locale main make makes manipulating most Mr must never obscuring observations of of of of of of of one one original own pains physiological playwright's present profound reading right romance—without scenes shrewd skill some sub-plots—wmch suicide takes than that the the the the their them these they this to to to to virtues within Yet	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	Boston Transcript	p2 F 20 '35 700w	  'This a a a accomplishing all Although and and and At awareness between bit born brings But by by carry characters denouement discovery does dreamed E Elsa entertainment expectations fay find for Future generation generous greater H his Houghton Ice In Introduced Is Is Is It Ivor Ivor live man might mistresses motif Mr mysterious naturally nevertheless not now of of of of of of our over Perhaps possessed psychiatrists psychical quivering reader reader's relatively romantic Rosalie search set- slightly sufficient supply tale than that that that the the the the the the the the the the thin times to to to Trent Trent Trent' trouble-wracked two unconvincing up Vera W Was was wear with	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	Chicago Dally Tribune plO Mr	2 '35 300w	a and and are between book book but charming clearly covers die do fade friends funny; go In In In Individually Is knowingly known like like mind Mortimer most No not of on other people person place Quick so so so some strange that the the the They they time tragic uninteresting	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	Cleveland Open Shelf	p4 Ja '35		3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	-I NY Times	p7 F 3 '35 700w	'35 93:vll [Oldfleld] a a a a absorbing advance an and and and And and and anticlimax Ap appeal are arrived As assertion at at been blunt book both bring but but capacity certain characters compounded Conan convey curiously detective devices Doyle Doyle Doyle's drifts E elements for for for Forum H H H hand Harold has has has has he he he He he heart heraldings his his In in in Individuals; information Into Inventing Is Is Is it least Like Like like lOOw man mind most mysteries necessary novel novelist now of of of of of of of of of of On on only open or other out part phenomena physical powers powers prefers Q refined remarkable reminiscent shaped sheerly simple some something speculating spiritualized stooges story strange Strauss style such supernatural superrat'onal system temperaments that The the the the the the the the this tho time to to to uses Walton Watson Wells Wells will	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
OLDFIELD, CLAUDE HOUGHTON (CLAUDE HOUGHTON, pseud).	This was Ivor Trent.	760	2.5	303p Doubleday [7s 6d Heinemannl	"Spec"""	154:60 Ja 11 '35 250w	by Prltchett Reviewed S V	3.33333333333	3.44429649356	4	3	8	oldfield + ch + this was ivor trent	1.799244623361114
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	summary	summary	age America and are at autobiographical came century childhood covered decades during finally finds first from grows his his Hyman.who in Isaac Isaac long manhood novel of of of or parents place presumably six Story tells the the The the the the This three to to twentieth two which with world years	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	Chicago Daily Tribune	p!4 D 21 35 80w	  %owert '35 1350w 2 [A] [and a all an ana and and be book book Butcher can closes conviction courage down Fanny faults feeling feet Filled fumbling get ground Halper has has he here his his his_»«> honestly incapable intense into is Is Isldor it knockdowns like loneliness man may most of of of on One opwn out patiently pS-oW readers ReVfeWidostSn Schneider sentiment set setting solid SUET T'ranfcrip'tT^N teeth testament that that the the the the the theatrics their this to] unwavering Whatever with with with with WT-	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	Current Hist 43:xiv D	'35 150w	by Chamberlain John Reviewed	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	"'+ New"" Repub"	85:233 Ja 1 '36 750w	a a a about almost and and and and and are as below beset bitter book broad But by by cruelly degraded emotional encompass enough filth force forces great hard he his human is Is It it levels life life Mr must of oppressive own personal philosophy poverty power result Schneider's so so social submit the them those to to to ugly undeniable understanding value who wretchedness writes	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	-| NY Times	p20 N 10 '35 550w	about Alfred all alone also and and and bed been before being brooding carelessly; change characteristic coalescence dinner doesn't each emotion enough forced ghetto hang has has he his His his however hurriedly idealism in inevitable intensely is is it it Kazin let life Mr necessary not novel novel of often on one or own probable say Schneider seems sensitive so spent spurts stories that the the their time to to to together told told very What with with write	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	Sat R of Lit	13:6 N 2 '35 460w	a and be brilliance carried clarity crystal demanding did earliest endows every exactitude Few has He his in L Mr N need novel occasional of ones over page Pchneider phrase poetry reminded Rothman technical that that the to to will with with work	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	Christian Science Monitor	p!3 Ja 16 '35 600w	+ + + 1 42! 429p 532 780.9 881 920 a a a a a a: able about acton Am Among An an an and and and and and ar are are are as Atlar att Be been bf Bic bility biogrt Book: British broader by c c< certain chant chapter chel Col Confi contra contribution cries cry culmii Dante descrif dha Durar ed Eng Even evidence flow flume For former FR gives Goldberg has has has heapi Here history humanil Hyc i i I I illustrations in ing ing is It it jjreat Kinkcldey known larly lecting Line m many more Mus musi music musicologist nations new no of of of of or ordinal p P painted pathy Peter poi polcrr Prat Professoi R rationalist rcl Reviewed Roosevelt ruptive SCHNITT SCHODEP Schol schol SCHOLES selected self serves sketches SON style Sui tans tations text text th th than that that The The The The the the thi thi THOMA thon ti tl to to together tory tr< Tryon turbule upon us v value W Win win with with writer — •i- •The	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	Nation	141:23 Jl 3 '35 200w	by Constance Reviewed Rourke	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	-I New Emj Q	8:433 S '35 2150w	a all and and and and are argument B be case collected committed data debaters every far For goes good grateful hand has he he he his his humor K like makes Murdock now of of of On one other points refreshing side some student the the the the then to too trenchancy vigor which wholly will with	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	N Y Times	p9 Mr 10 '35 900w	  a a against Aldrich and and Any are at authorities before case complaints complete conclusions controvert difficult entirely entirely favor for from have have have his historical in irresponsible justified made may Mr Mr negligent of often out pretense pretty Puritans quotation Richard Scholes Scholes's seems shown so-called task that the their them to to to who will wish writers	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	Sat R of Lit	11:538 Mr 9 '35 700w	'a 750 a a about actually and and and and and and back been between book book by calls Carl chain cited comprehensive comprises considerable consulted contribution course covers cultural distinguishes documents Dr Dr each Engel exhaustive fifteen for genuine giving goes has has he his history in in interrelated it list literature modestly most nations,' of of of of of on one one-half original pages responsible Scholes Scholes scrupulously spurious subjects the the The the the the titles; to to two us what which works written yet	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
SCHNEIDER, ISIDOR (I. S.)	From the king- dom of necessity.	879	2.5	450p Putnam35.19990	-) Theatre Arts Mo	19:310 Ap '35 700w	a accepting advocate and author be been before brief but cause conclusions conscientious counsel espoused feeling final fully has has he his is it of of on opposing painstaking read side that that The the the the the to well would	4.0	3.6739162598000004	5	4	12	schneider + i + from the kingdom of necessity	1.7739894926408106
HATCH, ERIC.	My man Godfrey.	447	0.0	243p %Z Little 35-19418	Books	p21 O 27 '35 220w	an and beautiful Bell Bullock but by city dumb ex-forgotten four Godfrey hero heroine high Humorous hundred in in Irene is is life Lisle man member New of of Reviewed story the the the which York	4.0	3.6739162598000004	6	1	3	hatch + e + my man godfrey	1.9257075672174309
HATCH, ERIC.	My man Godfrey.	447	0.0	243p %Z Little 35-19418	N Y Times	p24 O 27 '35 180w	A a achieving amusing away Beatrice convalescence earlier feverish flu for gaga Hatch humorous ing is It lunacy of of of sheer Sherman some stories sufferer suitable the the the whil- without yarn	4.0	3.6739162598000004	6	1	3	hatch + e + my man godfrey	1.9257075672174309
HATCH, ERIC.	My man Godfrey.	447	0.0	243p %Z Little 35-19418	Sat R of Lit	12:29 O 19 '35 30w		4.0	3.6739162598000004	6	1	3	hatch + e + my man godfrey	1.9257075672174309
SAFFORD, HENRY BARNARD.	That Ben- nington mob.	869	2.0	303p Messner 35-4220	Booklist	32:16 S '35	A American became Boys by dealing Grants Green Hampshire historical in later mountain New novel of of part played revolution settlers state the the the the the the vermont which with	3.5	3.50652463382	7	2	5	saftord + hb + that bennlngton mob	1.7341344780864507
SAFFORD, HENRY BARNARD.	That Ben- nington mob.	869	2.0	303p Messner 35-4220	Books	p!5 Mr 17 '35 650w	a account and and be blame both carefully closely contemporary conviction David events exciting fact facts genuine historical Imbued In In in Is it it it like may novel of patriotic praise reads said selected sticks that the the This Tilden to undoubtedly very with	3.5	3.50652463382	7	2	5	saftord + hb + that bennlngton mob	1.7341344780864507
SAFFORD, HENRY BARNARD.	That Ben- nington mob.	869	2.0	303p Messner 35-4220	-| Christian Science Monitor	p!6 Mr 15 '35 600w	action an anachronistic and and author autobiographical century competently conversation dealing echoes entirely externals faint filled for Green His His history In intricate Is Is Joel K lively mainly method mood mountain moves not of of of pungent R sometimes spokesman stages successful tale the the the the the thinks Through twentieth use W with with with young	3.5	3.50652463382	7	2	5	saftord + hb + that bennlngton mob	1.7341344780864507
SAFFORD, HENRY BARNARD.	That Ben- nington mob.	869	2.0	303p Messner 35-4220	N Y Times	p!9 Mr 17 '35 700w	'That a a a American and any as as being Bennlngton book cannot entertaining first have honest importance in in Is kind M many Mob' of of of pie—a pumpkin sense short story swift-moving the thoroughly too W we which Without work	3.5	3.50652463382	7	2	5	saftord + hb + that bennlngton mob	1.7341344780864507
SAFFORD, HENRY BARNARD.	That Ben- nington mob.	869	2.0	303p Messner 35-4220	Sprlngf'd Republican	p6 Jl 4 '35 420w		3.5	3.50652463382	7	2	5	saftord + hb + that bennlngton mob	1.7341344780864507
TRAUBE, SHEPARD.	Glory road.	997	2.0	320p Macaulay 35-3926	summary	summary	1890's A a a America as career come dreamy early fictlonized German-Jew had history in industry Karl Lustlg moving of of of picture story the the the the thru to told unbusinesslike who youth	4.0	3.8369581299	8	2	3	traube + s + glory road	1.7977834328896962
TRAUBE, SHEPARD.	Glory road.	997	2.0	320p Macaulay 35-3926	Books plO Ap	28 '35 240w	'Glory a and and become Bell boudoir brought celluloid dramatic dumb empire entertaining exercise far find focus girls has his human in into Lisle more more much novel of of of of recitals rise Road.' romance screen sharp Shepard stars story talent than the the the the the through Traube usual wherein You'll	4.0	3.8369581299	8	2	3	traube + s + glory road	1.7977834328896962
TRAUBE, SHEPARD.	Glory road.	997	2.0	320p Macaulay 35-3926	N Y Times	p7 My 26 '35 340w	a a achievements actuality and and and Any as atmosphere book built character closely composite conceived dominated executives familiar far fiction figure have he here him his how if imparted in indeed industry interesting is Karl Karl's la leaders life men mentioned— more motion-picture name none noted of of of of of of one parallel perceive portrayed pre-eminent purely reality renders several should stories struggles sympathetically than the the the the the the those those tnus to were who with —thoueh	4.0	3.8369581299	8	2	3	traube + s + glory road	1.7977834328896962
STACKPOLE, EDOUARD A.	Madagascar Jack; with 11.	940	2.0	by Gordon Grant. 308p Morrow	Booklist	32:47 O '35	a a a a aboard Adventure an and and and as book boy boy boys called days developed ends few Folger for found harbor he himself hunt important In in in into Jack later Madagascar met mutiny mysterious Nantucket Obed Obed On played plot role sailor served ship ship's story the the the the the the treasure voyage was whaleship which which while with	4.0	3.6739162598000004	9	1	3	Hathi: stackpole edouard a + madagascar jack : the story of a nantucket whaler, being the account of obed c. folger, thirteen years of age, who went to the south seas with whalemen, and found there many adventures as well as sperm whales	1.0421052631578946
STACKPOLE, EDOUARD A.	Madagascar Jack; with 11.	940	2.0	by Gordon Grant. 308p Morrow	Horn Bk M	11:359 N '35 40w	A and ease real sea told vigor with yarn	4.0	3.6739162598000004	9	1	3	Hathi: stackpole edouard a + madagascar jack : the story of a nantucket whaler, being the account of obed c. folger, thirteen years of age, who went to the south seas with whalemen, and found there many adventures as well as sperm whales	1.0421052631578946
STACKPOLE, EDOUARD A.	Madagascar Jack; with 11.	940	2.0	by Gordon Grant. 308p Morrow	Library J	60:826 N 1 '35 30w	by C M Reviewed Scoggin	4.0	3.6739162598000004	9	1	3	Hathi: stackpole edouard a + madagascar jack : the story of a nantucket whaler, being the account of obed c. folger, thirteen years of age, who went to the south seas with whalemen, and found there many adventures as well as sperm whales	1.0421052631578946
MACDONELL, ARCHIBALD GORDON (JOHN CAMERON, NEIL GORDON, pseuds).	How like an angel.	634	7.0	301p 6d) Macmillan	summary	summary	a a a accompany actress age American an and and and aspects At been brought by by Caliente certain civilization deserted European famous Felida Felida for for forced French German had had he he him his Hugo Hugo husband Indies introduced is is is is island island lish missing missionaries—Eng- mistaken movie of of of of on on on prepared rescued scarcely Sea shipwrecked so-called South taken teachings the the the the the There three Thus to to to tour triumphal twenty uncles up West which yacht	3.0	3.22705528431	10	5	9	macdonell + ag + how like an angel	1.7048376742987432
MACDONELL, ARCHIBALD GORDON (JOHN CAMERON, NEIL GORDON, pseuds).	How like an angel.	634	7.0	301p 6d) Macmillan	Books	p2 Ja 13 '35 550w	'England alive also amazing and and and and and and as asylum author biting blatant book borrowed brilliant character civilization country england England,' especially few first for From from good good has has has He he hilarious- Hollywood humor if illogical In Incongruous Inconsistency Insane Is Is is it it last last M Macdonell MacGreeor madhouse madness modern mother Mr narrative neglected ness of of our page R rapaclousness reality shown that the the the the the the the the the the the the Their to unpredictable unrestrained us volume vulgarity who wild wit with with with with world writes years	3.0	3.22705528431	10	5	9	macdonell + ag + how like an angel	1.7048376742987432
MACDONELL, ARCHIBALD GORDON (JOHN CAMERON, NEIL GORDON, pseuds).	How like an angel.	634	7.0	301p 6d) Macmillan	Boston Transcript	p2 Mr 6 '35 500w		3.0	3.22705528431	10	5	9	macdonell + ag + how like an angel	1.7048376742987432
MACDONELL, ARCHIBALD GORDON (JOHN CAMERON, NEIL GORDON, pseuds).	How like an angel.	634	7.0	301p 6d) Macmillan	-J Christian Century	52:241 F 20 '35 lOOw	a a after an and at author broad but characters comes concerned drop end everyone farce for galloping Gorgeous hundred is Is it much page pages pretty readers— satire that that the thing to toward where whole willing —	3.0	3.22705528431	10	5	9	macdonell + ag + how like an angel	1.7048376742987432
MACDONELL, ARCHIBALD GORDON (JOHN CAMERON, NEIL GORDON, pseuds).	How like an angel.	634	7.0	301p 6d) Macmillan	N Y Times	p7 Ja 6 '35 630w	' 'England and and below England.' fun Good good has hilarity in Is it Jack level M Macdonell mad many moments Mr occasionally of of P robust the Their though truth writing	3.0	3.22705528431	10	5	9	macdonell + ag + how like an angel	1.7048376742987432
