bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
ABBOTT, JANE LUDLOW (DRAKE) (MRS FRANK ABBOTT).	Silver fountain.	1933	2.0	318p LJppincott 32-18610	Books	p6 Je 12 '32 180w	Adirondacks and and Andy Andy before business but but disappointed estrangement falls father's father's go have health her his his his In In In Invalid Keep love love marries misunderstanding months not of order passed people regains rich save she The the to to ward where wife with young	4.0	3.67129108861	3	1	3	abbott + jl + sliver fountain	1.5012369726599646
ABBOTT, JANE LUDLOW (DRAKE) (MRS FRANK ABBOTT).	Silver fountain.	1933	2.0	318p LJppincott 32-18610	Boston Transcript	p2 Je IS '32 200w	and and as court cynicism divorce easily ended folks from have in is it It marriage might of one pessimism saves story The the to today well While written young	4.0	3.67129108861	3	1	3	abbott + jl + sliver fountain	1.5012369726599646
ABBOTT, JANE LUDLOW (DRAKE) (MRS FRANK ABBOTT).	Silver fountain.	1933	2.0	318p LJppincott 32-18610	N Y Times	p7 Jl 3 '32 250w		4.0	3.67129108861	3	1	3	abbott + jl + sliver fountain	1.5012369726599646
HOSKEN, CLIFFORD JAMES WHEELER (RICHARD KEVERNE, pseud.).	At the blue gates.	458	2.0	310p Doubleday [7s 6d Constable]	Books	p6 Ag 28 '32 lOOw	by Cuppy Mystery Reviewed story Will	4.0	3.6302024746900003	4	1	4	hosken + cjw + at the blue gates	1.809215491092544
HOSKEN, CLIFFORD JAMES WHEELER (RICHARD KEVERNE, pseud.).	At the blue gates.	458	2.0	310p Doubleday [7s 6d Constable]	Boston Transcript	p2 S 21 '32 250w	03 460 acts an and and and apparent as atmosphere Beverley Brent by connection credit Dean; English fate full has his hovering incident interesting Joshua kidnapers Kuverne little little make Monica Mr mysterious mystery novels of of of of of of of other over Randal sea Sir story suspense suspense The the the the the the the the the to to town unite which with	4.0	3.6302024746900003	4	1	4	hosken + cjw + at the blue gates	1.809215491092544
HOSKEN, CLIFFORD JAMES WHEELER (RICHARD KEVERNE, pseud.).	At the blue gates.	458	2.0	310p Doubleday [7s 6d Constable]	N Y Times	p!4 S 4 '32 180w	absurdity adventures against and Anderson at attempts been been but by child Except Faraday for for guard guard have have have heavy his homo is Isaac It Jim kept kidnappers Matt method much no of out Randal simpler son story Tarrant the the the the then there thrilling to to under well which Woodstone worked would would	4.0	3.6302024746900003	4	1	4	hosken + cjw + at the blue gates	1.809215491092544
HOSKEN, CLIFFORD JAMES WHEELER (RICHARD KEVERNE, pseud.).	At the blue gates.	458	2.0	310p Doubleday [7s 6d Constable]	Times [London] Lit Sup	p293 Ap 21 '32 220w		4.0	3.6302024746900003	4	1	4	hosken + cjw + at the blue gates	1.809215491092544
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Booklist	29:18 S '32	a a accident adherent Aires Aires airport and and Andes arrival arrive As as at battles bravely Buenos Buenos busy but but But chief Chile crashes departs departure departure do does duty encounters end European European even flights for from he he he he hesitate; His holds if is is is it it know knows let Love mail mail mail means men motto news night night not not of of of of of of of one orders over overseeing Paraguay Patagonia pilot plane plane plane planes planes planned preliminaries reaches Riviere Riviere ruthless safely; storm the the the the the the the the the the The the the the The them third to Two under up waits your	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Bookin	75:411 Ag '32 550w	by Geoffrey Reviewed Stone	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Books	p3 Ag 7 '32 650w	a a a a almost an an and and and and artist author book both bravery but C character constructed created Dawson dimension encountered even excitement express facts formidable From from graceful grow hard has has has have he he heroic himself idea in In intimately legendary like M made make man might more must narrative of of of of out pilot poetic realities small some St.-Exupery statue stirring story strength tension than the The the the the them themselves they this thought tremendously up vaster which which would yield	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Boston Transcript	p2 Ag 24 '32 280w	a actions alike and and and and appeal are at aviation be be best book Conrad faced fascinating grips he himself his holds imagination in in insurmountable interested is is it Joseph layman manner obstacles of of of of or otherwise pilot pilot pilot presented professional reactions reader realistic reminiscent same seems So so story style that that that the the The the the the the the the the this to to to to until will with	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Cleveland Open Shelf	p!6 Jl '32		3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Commonweal	17:135 N 30 '32 750w	'Night 'Vol a adequate; an an and and and and and Argonaut at be beauty beauty been between bold book book; brevity But by cadenced classic contrast Cooper could crisp de difference easily elaborated enduring F Flight.' flow form has himself in indicated inevitably instinctive is is is is is it least liquid lost lyric modern music Nuit' of of of of of of original phrase poet; purpose rare Saint-Exupe>y slender smooth smoothness something sufficiently sympathetic T The the the the The the the the There this this thought translation yet yet	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Nation	135:215 S 7 '32 600w	  A a a a a a a a admittedly adventure—but altitudes and and and and and and and Andrfi are artist as as at author beauty because because book book book Both brilliantly But by by Can celebrates center Clifton concrete convincing dangerous dangerous dangerous defense deification disguising disheartening Duce? eloquent emotion energy enlists entirely evocation Fadiman fascist figure fine Gide glamor great he heart high idea II Imaginative imaginative in in invested is Is is is is is Is is It It It it it It it Its kind leads like megalomania mere mere metaphysical moral nevertheless night-flying night-flying no not not of of of of of of of of of of peril pernicious poetry praising remarkable Riviere romantic Saint-Exup£ry's see see spiritual story story straight talent tense terms terror that the the the the the the the the the the the this this This to to torylsm Treitschke Von which will with wonder written	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	New Repub	72:25 Ag 17 '32 300w	by Gerald Reviewed Sykes	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	-| New Statesman and Nation	4:696 D 3 '32 280w	allows an and and appreciate attenuated author's but clear corresponding direct drawbacks eminently felicitous Flight has is it modulated Night not of Peter poem; poetic poetic prose quality Quennell remains sensitive style subtly The the the though to translation us virtues which	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	N Y Times	p7 Ag 14 '32 480w	  a a a accurate achieves acquaintance airplane amazingly are art at at be best book book bring but But but catch competent contours do doubtless drift enough enough enough—not fails filled first For fragmentary fully In in in Is is is it it Its justice Kronenberger least least literature lives Louis make meaning minds more nodding obviously of of of of of only or out outlined passages people perhaps say see sense sketchily spite that that that the the the the the the their their them these this time to to to to to translation vivid We while with would •	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Pittsburgh Mo Bui	37:60 O '32		3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Pratt	p36 winter '33		3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Sat R	154:700 D 31 '32 180w		3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Sat R of Lit	9:41 Ag 13 '32 600w	'Night 01 a a a a a achieved action and and and and atmosphere beauty been brief but color contrasts drive E episode even F finely Flight' for Gide go greater has have heroism heroism Hill his I implication impressive in In intense is is It Its justly less M machines may mere might more nobility none of of of of of or peculiar perhaps physical piano picture places preface quality sensitive sketch solo suggest symphony than the the the The the the theme think this to tremendous we where which with world wrought	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Sat R of Lit	9:41 Ag 13 '32 200w	Andre are beauty because been before better book but but by courage—that described emotions especially ever flight has heroic in in is is it its magniloquence Maurois men modern mold more of of of of of of of out passages portrayed quality reason self-control sprung stands style superb than The the the the the the the which who without	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Spec	149:875 D 16 '32 150w	A by G L Reviewed Strong	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Sprlngf d Republican	p7e Ag 21 '32 220w	A a also and beauty book dangers full gripping much night nobilitv of of of pilots poetry rare real story tells the the the their through way winging	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Times [London] Lit Sup plO Ja	5 '33 280w		3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Wis Lib Bui	28:267 O '32		3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
SAINT-EXUPERY, ANTOINE DE.	Night flight; pref.	827	1.75	by Andr<5 Gide; tr. by Stuart Gilbert. 198p Century	Yale R n s 22:viil autumn	'32 280w	by Helen MacAfee Reviewed	3.75	3.60416197975	5	8	20	saint-exupery + ad + night flight	1.8621868201079652
PATRICK, DIANA, pseud. (MRS DESEMEA [NEWMAN] WILSON).	Time of gold.	733	2.0	286p Dutton [7s 6d Hutchinson] 32-763	summary	summary	and and as drove famous found happiness her into Jenny London Loring Loring Lotti love mimic: of of of on retirement scandal she stage story The the the the the which	2.5	3.10416197975	6	2	5	patrick + dp + time of gold	1.5732267962981086
PATRICK, DIANA, pseud. (MRS DESEMEA [NEWMAN] WILSON).	Time of gold.	733	2.0	286p Dutton [7s 6d Hutchinson] 32-763	N Y Times	p!9 D 27 '31 320w	A improbable little pleasant romance sugary	2.5	3.10416197975	6	2	5	patrick + dp + time of gold	1.5732267962981086
PATRICK, DIANA, pseud. (MRS DESEMEA [NEWMAN] WILSON).	Time of gold.	733	2.0	286p Dutton [7s 6d Hutchinson] 32-763	Outlook	159:569 D 30 '31 80w	735 a and and and any appeal days feels glance Godey'B his humor in in it jaded love machine-made Magazine novel off old only or out pathos pumped read reader reader remain sensibilities simple single smile squeezing such sweetly tale» tear The the the the the the the them this To to up Waverly who will without	2.5	3.10416197975	6	2	5	patrick + dp + time of gold	1.5732267962981086
PATRICK, DIANA, pseud. (MRS DESEMEA [NEWMAN] WILSON).	Time of gold.	733	2.0	286p Dutton [7s 6d Hutchinson] 32-763	Springfd Republican	p7e D 27 '31 120w		2.5	3.10416197975	6	2	5	patrick + dp + time of gold	1.5732267962981086
PATRICK, DIANA, pseud. (MRS DESEMEA [NEWMAN] WILSON).	Time of gold.	733	2.0	286p Dutton [7s 6d Hutchinson] 32-763	Times [London] Lit Sup	p409 My 21 '31 220w	a a agreeable allow and and any beauty book by does emotion entertainment events form gentle harshness Is its not novel of of out passionately pattern rather realized smooth stand texture than The the the theme this to touched which with	2.5	3.10416197975	6	2	5	patrick + dp + time of gold	1.5732267962981086
ABDULLAH, ACHMED.	Romantic young man.	1933	2.0	267p Farrar	summary	summary	a a a about accepts affairs Almost American and around At Balkan been Brent Brent Brent dancer difficulty discovers extricates favor finance finds for fortune from Garth gladly has he he he he himself himself his immediately in In in in involved is La La learns love masked mysterious Nahadin of offers out Paris Pascal playing return same Sir small small So state suddenly Sylphe Sylphe that that the the the time to when which wiped with with young	4.0	3.83564554431	7	2	3	abdullah + a + romantic young man	2.047298812277271
ABDULLAH, ACHMED.	Romantic young man.	1933	2.0	267p Farrar	Books	p6 Ag 7 '32 350w	a Abdul- almost also another because come dashes description detail dizzy doings favors favors fulfillment gives He heart high-handed him his impression incongruity Into is it kind lah life man man meteorlcally modern Mr of of one padded Perhaps piling prerequisite rich romantic so so-called speed take that The the the this to to upon well which with you you young young	4.0	3.83564554431	7	2	3	abdullah + a + romantic young man	2.047298812277271
ABDULLAH, ACHMED.	Romantic young man.	1933	2.0	267p Farrar	Boston Transcript	p2 Ag 3 '32 180w	A a and attention enjoyable every good holds Is It minute out plot stirring story that the very well well worked written	4.0	3.83564554431	7	2	3	abdullah + a + romantic young man	2.047298812277271
BENSON, THERESE, pseud.	Fourth Lovely lady.	75	2.0	312p Bobbs	summary	summary	a and and arrange at away back but carries clings ends fat finds for fourth fox-hunting from grown has has her Her her her her her in Independence Is is Just loose loses Loveiylea Lovely Lovely loves marrying Matilda matters New niece of of oft older opens romance she sisters sisters Smif Smif Smith social story succeeded surplus the the the the three to to to too try Virginia Virginia weight When which who York	3.33333333333	3.37673415823	8	3	4	benson + tp + fourth lovely lady	2.047298812277271
BENSON, THERESE, pseud.	Fourth Lovely lady.	75	2.0	312p Bobbs	Books plO N	6 '32 240w	  a a adventures amused and at Benson comedy delightful fashioned filled foibles gayety has her heroine incident ingenious Is Is like Miss of of out rich She Smif's sophisticated tale that the the unusual with	3.33333333333	3.37673415823	8	3	4	benson + tp + fourth lovely lady	2.047298812277271
BENSON, THERESE, pseud.	Fourth Lovely lady.	75	2.0	312p Bobbs	Boston Transcript	p2 O 5 '32 420w	'The 77 about about an and as as author be book characters clean comic delightful does down E epigrammatic Fourth full H his If If imagination In Is It knew Lady' lines Lovely much must New now—even of pungent reader scenes she society the the the the thoroughly to unforgettable unmistakably use W would writing York	3.33333333333	3.37673415823	8	3	4	benson + tp + fourth lovely lady	2.047298812277271
BENSON, THERESE, pseud.	Fourth Lovely lady.	75	2.0	312p Bobbs	NY Times	p!8 D 11 '32 200w	a All among and and better book coy deserves entertainment far find foolishness giddy in in inferior is light many may novels one recent style tale than the the the this to told value	3.33333333333	3.37673415823	8	3	4	benson + tp + fourth lovely lady	2.047298812277271
MAVITY, NANCY (BARR) (MRS A. B. MAVITY).	Man who didn't mind hanging.	643	2.0	300p Doubleday	Books	p7 Je 26 '32 250w	agreeable blend Cuppy is literate lively Mystery of school—an story stuff the This Will	4.0	3.75346831646	9	2	4	mavlty + n + man who didn't mind hanging	1.5326303779958022
MAVITY, NANCY (BARR) (MRS A. B. MAVITY).	Man who didn't mind hanging.	643	2.0	300p Doubleday	Boston Transcript	p2 Jl 27 '32 320w	absorbing all an and are are author characters combine details drawn figures from how human ingenious intensely is is itself knows life makes many mystery of of ordinary out out plot problem readable real run solution stand stories story that that The the the the The the the There thing this to to well with working	4.0	3.75346831646	9	2	4	mavlty + n + man who didn't mind hanging	1.5326303779958022
MAVITY, NANCY (BARR) (MRS A. B. MAVITY).	Man who didn't mind hanging.	643	2.0	300p Doubleday	N Y Evening Post	p7 Je 18 '32 40w	by McManls Reviewed Rumana	4.0	3.75346831646	9	2	4	mavlty + n + man who didn't mind hanging	1.5326303779958022
MAVITY, NANCY (BARR) (MRS A. B. MAVITY).	Man who didn't mind hanging.	643	2.0	300p Doubleday	h Sat R of Lit	9:47 Ag 13 '32 lOOw	[goes] A ancient be C Criminal Eleventh finical good Hour lot may not of of Other readers reader—on rock smash—for so the the this to W Weber writing	4.0	3.75346831646	9	2	4	mavlty + n + man who didn't mind hanging	1.5326303779958022
SUGIMOTO, MRS ETSU (INAGAKI).	Daughter of the narikin.	920	2.5	325p Doubleday	summary	summary	a a a a a adventures after an aristocratic aristocratic became because book Buddhist but by called City colony completely death describing dominated father father's for for further gentle girl her her Her her her heroine his in in in insistence instead is Japan Japan Japanese kindly latter life life liked man mapped marrying Masao Masao modern narikin New novel of of of of of of of of out portion priestess rake really scene second self-made she she shy so social step-mother stepmother temple that the the the The the the the the this to unfitted unhappy was was was was wedded which whom wife York Yukiko Yukiko Yukiko's		3.50693663292	10	0	6	sugimoto + e + daughter of the narlkin	1.666638359031295
SUGIMOTO, MRS ETSU (INAGAKI).	Daughter of the narikin.	920	2.5	325p Doubleday	f- Books pll O	23 '32 700w	'The A a ago American and any appealing as author author been book but ceremonious characters charm choice considerable corruptions Earth' elemental emphasizes entered establish final from Good grace had had has have have hurried If into is is Isldor it Its its its Japanese Japanese Japanese Japanese Judgment life life light lightness long made might might milieu must novel of of of of out peasantry pictures pleasant profoundly Proust readers reality retain reveals Schneider so social superficial taken talents that that that The the the the the the the West What which will		3.50693663292	10	0	6	sugimoto + e + daughter of the narlkin	1.666638359031295
SUGIMOTO, MRS ETSU (INAGAKI).	Daughter of the narikin.	920	2.5	325p Doubleday	Boston Transcript	p2 D 14 '32 250w			3.50693663292	10	0	6	sugimoto + e + daughter of the narlkin	1.666638359031295
SUGIMOTO, MRS ETSU (INAGAKI).	Daughter of the narikin.	920	2.5	325p Doubleday	Christian Science Monitor	p!3 D 31 '32 360w			3.50693663292	10	0	6	sugimoto + e + daughter of the narlkin	1.666638359031295
SUGIMOTO, MRS ETSU (INAGAKI).	Daughter of the narikin.	920	2.5	325p Doubleday	h N Y Times pis O	23 '32 480w	922 a alive all and and and be beauty book Bureau But can come customs description do due English good gracefully however in in in is is is It Japanese Japanese know much not novelist of of of of people people perhaps phrasing plot posters rites seem seem smooth that the the the the the the the the the themselves There there They through to to to to Tourist triviality walking who write		3.50693663292	10	0	6	sugimoto + e + daughter of the narlkin	1.666638359031295
SUGIMOTO, MRS ETSU (INAGAKI).	Daughter of the narikin.	920	2.5	325p Doubleday	Pratt	p39 winter '33			3.50693663292	10	0	6	sugimoto + e + daughter of the narlkin	1.666638359031295
PATTERSON, NORMA.	The sun shines bright.	734	2.0	267p Farrar	Booklist	29:76 N '32	a a a a an and and and at at became brother brothers Brutus by came complicated Converse Dade Derek Dexter down-at-the earn estate estate eye fiance for heel her her home hotheaded keep Kentucky live living make man Mark next nineteen of on on on racehorses responsible same scholarly Sharley Sharley Sharley's strength struggling task the The the their Then time to to to to tower training trying two was was was who young young younger	4.0	3.75346831646	11	1	2	patterson + n + the sun shines bright	2.0998242974115717
PATTERSON, NORMA.	The sun shines bright.	734	2.0	267p Farrar	N Y Times	p7 O 16 '32 450w	'The ability amusing an and and at be being Bright,' credible depth even fortunate has import improbable in in is it it little make Miss moment; most or out Patterson readable seem set Shines situations succeeds Sun tale the the the there to to very what while	4.0	3.75346831646	11	1	2	patterson + n + the sun shines bright	2.0998242974115717
MILN, MRS LOUISE (JORDAN).	Ann Zu-Zan, a Chinese love story.	657	2.0	341p Stokes	Booklist	28:390 My '32	a a and Ann Ann arrangement bestowing Chinese complete cricket daughter daughter delighted devised father hand her his insect-farmer most of of of only perfect plan possessed proved ruby-headed secretly success suitor the the the the the the upon was was wealthy When who Zan Zu- Zu-Zan	4.0	3.67129108861	12	2	6	miln + l + ann zu-zan	1.5188170381309505
MILN, MRS LOUISE (JORDAN).	Ann Zu-Zan, a Chinese love story.	657	2.0	341p Stokes	Books plO Ap	10 '32 200w	about and and and And appeal can Chinese churlan could crickets curious customs dispatches enjoy exceedingly from glean have interesting know lead like lives! long Man- more newsreels novel of rather readers scenes sentences short such than that they This those thought to to to unfamiliar who who who will would would	4.0	3.67129108861	12	2	6	miln + l + ann zu-zan	1.5188170381309505
MILN, MRS LOUISE (JORDAN).	Ann Zu-Zan, a Chinese love story.	657	2.0	341p Stokes	Boston Transcript pi Ap	16 '32 420w	'Ann a a a also and as charm China Chinese era favorite H have hectic her In In in interest M make many Miln Mrs new new normal not novels of of on ought past peaceful picture rely reputation rushing story sympathetic this this this to to to will world Zu-Zan'	4.0	3.67129108861	12	2	6	miln + l + ann zu-zan	1.5188170381309505
MILN, MRS LOUISE (JORDAN).	Ann Zu-Zan, a Chinese love story.	657	2.0	341p Stokes	Cleveland Open Shelf	p!2 My '32		4.0	3.67129108861	12	2	6	miln + l + ann zu-zan	1.5188170381309505
MILN, MRS LOUISE (JORDAN).	Ann Zu-Zan, a Chinese love story.	657	2.0	341p Stokes		-1 NY Times p20 Ap 3 '32 4SOw	a a adequate advantage an and and as brilliant characterization City concubine description Dowager earthly Empress episode excellent for Forbidden gained given hand has Hsl humor imperial in in Is It lacking life No of of of On one opportunities other outstanding paradise picturing planetary pretty qualities renown satire she subsequently sympathetic T'zu taken tale that the the the the the the though very was who youthful	4.0	3.67129108861	12	2	6	miln + l + ann zu-zan	1.5188170381309505
MILN, MRS LOUISE (JORDAN).	Ann Zu-Zan, a Chinese love story.	657	2.0	341p Stokes	WIs Lib Bui	2S:163 My '32		4.0	3.67129108861	12	2	6	miln + l + ann zu-zan	1.5188170381309505
LEA, FANNY HEASLIP.	Half angel.	552	2.0	Dodd	Booklist	29:117 D '32	and disaster finally first happiness how how is it life married modern of of of of people saved story the the the their This threatened two was was with year young	3.0	3.33795775528	13	1	3	lea + fh + half angel	1.7977834328896962
LEA, FANNY HEASLIP.	Half angel.	552	2.0	Dodd	Books pll O	23 '32 150w	a an and and author Beneath d features la love mode of of old simple sophistication story tender the thin tried triumphant veil young	3.0	3.33795775528	13	1	3	lea + fh + half angel	1.7977834328896962
LEA, FANNY HEASLIP.	Half angel.	552	2.0	Dodd	NY Times	p24 O 16 '32 500w	'pop- a a about and and and and average book but Cary case character class demand else every fall far from Gary has her her honest humanly ia importance In in intelligent into Is is it it Lea Lea's makes manipulates minor more more Mrs Mrs must need Nicholas Nicholas; No not nothing nothing novel of of offer only people persuasive plot popular puppetlike reader real real salable Sands seems she story successfully term than that the the There though to to ular.' very very which which which work	3.0	3.33795775528	13	1	3	lea + fh + half angel	1.7977834328896962
REA. LORNA (MRS P. R. REA).	Happy prison- er.	780	2.0	ISIp il Harper [5s Heinpmannl	Booklist	28:391 My '32	a A again An and and because cured deaf deafness disillusion exquisite girl happy happy: her in mad miserable of of of penn'p prison rteaf slight sppnk: study the the the^ wben	2.6	3.1581148510299997	14	5	13	rea + l + happy prisoner	1.6268908757526577
REA. LORNA (MRS P. R. REA).	Happy prison- er.	780	2.0	ISIp il Harper [5s Heinpmannl	Bookm	75:413 As '32 200w	and book conception delicately Everitt Helen if interesting is Is Mrs oversweet pleasing Rea's slightly The vivid	2.6	3.1581148510299997	14	5	13	rea + l + happy prisoner	1.6268908757526577
REA. LORNA (MRS P. R. REA).	Happy prison- er.	780	2.0	ISIp il Harper [5s Heinpmannl	Books	06 Mr 27 '32 4BOw	'Six aftur all and be Because Busey characterization dramatic first for Garreta Greenes' here idea in inclined interest is is its lacks may Mrs Mrs neither nor not novel novelty of of one Rea's remarkable richness that the the this to treatment whether wonder	2.6	3.1581148510299997	14	5	13	rea + l + happy prisoner	1.6268908757526577
REA. LORNA (MRS P. R. REA).	Happy prison- er.	780	2.0	ISIp il Harper [5s Heinpmannl	-j- Boston Transcript	p3 Mr 30 '32 170w	'Six a and are are author characters drawn; English Greenes' has is life Mrs new of scored story success The The The they to told true unusual well well	2.6	3.1581148510299997	14	5	13	rea + l + happy prisoner	1.6268908757526577
