bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
GRANT, GEORGE HOOK.	Consigned to Davy Jones; with 11.	377	2.0	Little	N Y Tlm«s	p5 Ag 6 '34 900w	'Consigned a a a a addition against an and and and balance bully Captain Captain Clark Conrad Davy determine does driving emotion exactly feather find find For forces gallery grand Grant he His Hutchison in Interest is is is Is Jones' Judgment liking McFarlane McFee narrative not not of of of of of of or Percy psychological rather readers reason Robertson Russell school school sea study subtle tale than that the the the the their this This to to to who will William worthies zest	4.0	3.66833095578	1	2	8	Hathi: grant george hook + consigned to davy jones : my third voyage in the half deck of a british tramp steamer	1.1278787878787881
GRANT, GEORGE HOOK.	Consigned to Davy Jones; with 11.	377	2.0	Little	Sat R of Lit	11:61 Ag 18 '34 50w		4.0	3.66833095578	1	2	8	Hathi: grant george hook + consigned to davy jones : my third voyage in the half deck of a british tramp steamer	1.1278787878787881
GRANT, GEORGE HOOK.	Consigned to Davy Jones; with 11.	377	2.0	Little	I Sptmgf'd Republican	p6 N 5 '34 370w	'Consigned ability alive an and as boys Capt chronicle Davy dialog entertaining for for gift Grant's Jones' make modern older or portray readers sailormen sea style to to vigorous vividly	4.0	3.66833095578	1	2	8	Hathi: grant george hook + consigned to davy jones : my third voyage in the half deck of a british tramp steamer	1.1278787878787881
TURNER, LIDA LARRIMORE (LIDA LARRI- MORE, pseud).	True by the sun.	954	2.0	312p	Booklist	31:133 D '34	29 by cannot class college even Fielding his most-likely-to-succeed of the Tim voted		3.5577746077	2	0	3	turner + ll + true by the sun	1.653305524435127
TURNER, LIDA LARRIMORE (LIDA LARRI- MORE, pseud).	True by the sun.	954	2.0	312p	Books	p!8 O 28 '34 90w	all Bell brightly Is Larrimore Like Lisle offerings one romantic the this		3.5577746077	2	0	3	turner + ll + true by the sun	1.653305524435127
TURNER, LIDA LARRIMORE (LIDA LARRI- MORE, pseud).	True by the sun.	954	2.0	312p	Sat R of Lit	11:252 O 27 '34 30w			3.5577746077	2	0	3	turner + ll + true by the sun	1.653305524435127
ABDULLAH, ACHMED.	Never without you.	1935	2.0	296p Farrar	Books	p8 Jl 22 '34 270w	1913 A a a a and and and and beautiful Bell by duchy exiled finally from grandmother half- half-American heir his in In Lisle love middle-European Moscow of of of of planning plots princess princess' proclivities Reviewed revolution revolutionary Romanof romantic Russian singer small spite tale the the the throne to tor war wins young young	4.0	3.66833095578	3	1	4	abdullah + a + never without you	2.017971124680145
ABDULLAH, ACHMED.	Never without you.	1935	2.0	296p Farrar	Boston Transcript	p2 S 1 '34 260w		4.0	3.66833095578	3	1	4	abdullah + a + never without you	2.017971124680145
ABDULLAH, ACHMED.	Never without you.	1935	2.0	296p Farrar	N Y Times	p!8 Ag 5 '34 430w	A a a a Abdullah Achmed alphabet American among an and and any as as as as at at be Bryan compliment cosmopolite crude culture deceives despite done end equally every excuse experts gay gentleman Grey has he Here hero home imitation imitation In Index is is Islamic it Jennings literary London Mecca monogamous more nations New of of of Omar; otherwise Paris pays perfect perhaps prestige raise since so sternly Subject supreme tale than that the the the the thoroughly title to to us Western Western who william with York Zane	4.0	3.66833095578	3	1	4	abdullah + a + never without you	2.017971124680145
ABDULLAH, ACHMED.	Never without you.	1935	2.0	296p Farrar	Sat R of Lit	11:50 Ag 11 '34 30w	First rate	4.0	3.66833095578	3	1	4	abdullah + a + never without you	2.017971124680145
MULFORD, CLARENCE EDWARD.	Trail dust; Hopalong Cassidy and the Bar 20 with the trail herd.	664	2.0	Slip Doubleday	Booklist	30:317 Je '34	story Western	4.0	3.64621968616	4	1	5	mulford + ce + trail dust	1.7977834328896962
MULFORD, CLARENCE EDWARD.	Trail dust; Hopalong Cassidy and the Bar 20 with the trail herd.	664	2.0	Slip Doubleday	Books plO My	27 '34 180w	  'Trail 20 account adventures all and Bar be by career Cassidy Cassidy connoisseurs Cuppy Dust' earlier filled have his Hopalong in In incidents less Lively must nevertheless no of of of of old owned pals ranch routine sixteen Slightly some spots than the the those true volumes whose Will	4.0	3.64621968616	4	1	5	mulford + ce + trail dust	1.7977834328896962
MULFORD, CLARENCE EDWARD.	Trail dust; Hopalong Cassidy and the Bar 20 with the trail herd.	664	2.0	Slip Doubleday	Boston Transcript	p2 .11 18 '34 270w	  a a accurate actuality along an and arid assignment assume at attention before beginning but cook example for He he his Hopalong human In is is lacks legendary make managed move Mr Mulford's necessary of of period picture possibility proportions railroad risible story story task that the the the times to to to tolerable tough weaknesses with	4.0	3.64621968616	4	1	5	mulford + ce + trail dust	1.7977834328896962
MULFORD, CLARENCE EDWARD.	Trail dust; Hopalong Cassidy and the Bar 20 with the trail herd.	664	2.0	Slip Doubleday	N Y Times	p!8 My 27 '34 240w	a abundance action action all and and are but Clarence cowboy cowboys enough his In In is is lifelike lingo master Mulford of of of often past realistic slows superabundance tale talk talk that The the There this up which	4.0	3.64621968616	4	1	5	mulford + ce + trail dust	1.7977834328896962
MULFORD, CLARENCE EDWARD.	Trail dust; Hopalong Cassidy and the Bar 20 with the trail herd.	664	2.0	Slip Doubleday	•f Sprlngf'd Republican	p7e JI 29 '34 120w	'Bar 18 20' added addition almost another dust fan has his is—or latest list Mr Mulford of real seems—so stories taste that the This thriller to western you	4.0	3.64621968616	4	1	5	mulford + ce + trail dust	1.7977834328896962
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	summary	summary	379 A a a accompanied and and Australian bleak book bush by climax Emperor eventually for Forum gold hard- headed his in In is Jones lost lover mystical oddly of of of powerful prospecting reminiscent rises scorching sensualist somewhat story terror that the The the to was went which who who wife's wilderness	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	: Books pi F	25 '34 600W	'Lost a a and and and author Ben birth bush but by caught good has has he he in is is It it its knows Londoner Man' Mr power Robertson simply story The the told Watson well	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	r Boston Transcript	p2 Ag 4 '34 310w	'Lost a a a a added and and as Australia book but can canny deny depicts dying find for For full have have importance in insight intelligent interest is is is it it it long Man!' memorably Mr neither no nor novel novelist of one particular readers rugged signally skill some taste technical that the their those Though too two unpleasant Watson ways who will will with written	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	Forum	91:vl Ap '34 60w	and are arresting both implications is it obscure of tale the the Though unusual	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	-I NY Times	p6 Mr 4 '34 730w	  'Lost a a a accept admirably an and and and any are as as Australia baffling be because bleakness book book bush cannot curious D demanded dismissed E Greeks grotesqueries H H has has If into is is it it its its kind Lawrence Man!' may meaning merely Not novel novel of of of of of one one one other power purgative quality read real realistic setting since so so some something terror than that the The the the to tragedy uncanny Walton whatever which which willing with written	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	Sat R of Lit	10:579 Mr 24 '34 2SOw	  a a a a a a agony and and and and As Australian Australian author background banal book bush characterization commonplace convincing d'etre done drawn final for from give good has helps however in in invented is is is Is is It it it latter little long-drawn-out lost man may native not of of of of on part picture picture picture raison rather reader redeem scene soil some Stanley story story terrible The the the the the the the the the the the the this though to to to triangular very vividly weary well Went which whole	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
GRANT WATSON, ELLIOT LOVEGOOD (JOHN LOVEGOOD, pseud).	Lost man (Eng title: Partners).	377	2.0	286p Harper [7s 6d Gollancz	Times [London] Lit Sup	p628 S 21 '33 320w	A about and are as as at Australia be be but but by cannot chosen: completely death directness disturbing down evidently fact facts few for for forgiven has has he he his his home in is it knowledge Lawson life Lovegood may men more Mr much of of of of of of one or places pungently put recommended reserves sake Sam setting squeamish still story strong such such the the the the the those to Western who who writing written	3.33333333333	3.4615854901199996	5	3	7	grant + wel + lost man	1.5535932685106892
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Booklist	31:27 S '34	a a a affecting and and Austrian background barons beauty became building by castles century character civilization Echen for freu having her heroine Historical in is its l-.ui.se Maienburg mistress mountain of of of of of of of passes pioneer realm road robber romance ruling safe spirit the the The the the the the thirteenth thru ttic Tyrol von who woman	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Books pS Je	10 '34 HOOw	A back good historical Isabel it lively of Paterson solid sound tale understanding with yot	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Boston Transcript	p2 Je 27 '34 400w		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		New Statesman & Nation	7:111 Mr 17 '34 140w	  a actually adventure an and and and and as atmosphere but concerned curiously exciting forthright had has her herself highly if is is it known; ly masculine Miss moving- narrative of people Peter plainly Prior's quality Quennell result romantic romanticism She she simply story straightforward tale tells The the the	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		NY Times	p7 Je 24 '34 7SOw	  a a a a a and and any are authentic belittle book book cannot carelessly competent example faultily glows handled historical I Is is is It It kind Kronenberger Louis magnify need negative: Not not not novel of of of or or originality page page perfect talent that the think This virtues whose with you	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Sat R of Lit	10:797 Jl 7 '34 500w		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Times [London] Lit Sup	p2SC Ap 19 •34 500w	    A a a also and and and appear are characters description did dignified dramatic events example excellent figure gift great had herself historical however impressive in in interesting interesting is it itself: lack live Luise may Miss not not novel of of of on outside Prior's quality she sidelights so so so splendid the The the the theme There to vividly world would	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		WIs Lib Bui	30:155 Jl '34		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Booklist	30:174 F '34	12818 34-9570 451p 495 51.50 671 A and and and apparatus applications arc Arc arc arc arc-welded by Cleveland co Colt construction Describes design designing ed electric Electric electric enl for for gives handbook Has high-grade i! illustrations Issued Lincoln machinery manufacturers metals new of of of of of of practice Pratt PROCEDURE publication rd structures technique the the trade typical weldability welding welding welding welding welding	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Chem & Met Eno	41:204 Ap '34 120w	A accomplishes and and applications arc bringing clearly date illustrated its its manifold of purpose to treatise up welding well which written	3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Cleveland Open Shelf	p2 Ja '34		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Eng N	111:790 D 28 '33 70w		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		N Y New Tech Bks	19:9 Ja '34		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
PRIOR, LOVEDAY. A	unto themselves. 354p $2.50 Little [7s 6d Davies]	761	0.0		Pratt	p!6 winter '34		3.8	3.64428367638	6	5	14	prior + l + a law unto themselves	1.179375363457296
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	summary	summary	A a across afterward and and Anne Anne's Ar- Armande as but came came change death Elliott Far- Farwell for found French had happy her his house if Implicated in It life M M mande' news of of out passed past placid rented river s seemed Shortly that the the the the time to too violent well were when wife	4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	Boston Transcript	p3 Ap 25 '34 450w	agreeable an and and are are behind characters chatting convinced Corbett deftly E easy H her human is listen Miss of pulls real scenes She storyteller strings that the the these they to W we we While	4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	N Y Times	p!7 Mr 18 '34 400w	above amusing and and character Corbett detective her her level lift light Miss novels of of retains story the this touch understanding usuaJ usual well which	4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	Pratt	p40 summer '34		4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	Sat R of Lit	10:583 Mr 24 '34 20w		4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	Times [London] Lit Sup	j.777 N 8 '34 160w		4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
CORBETT, ELIZABETH FRANCES.	House across the river.	205	2.0	274p Reynal	Wis Lib Bui	30:114 My '34		4.0	3.6841247197900002	7	2	7	corbett + ef + house across the river	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Booklist	31:27 S '34	a against and Bridge by Cade citizens demanded fifteenth-century For grievances held Henry Historical introducing Jack led London London London marched night novel of of of on rebellion rebels redress the the the VI who	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Books	p2 Jl 22 '34 850w	by Isabel Paterson Reviewed	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Cleveland Open Shelf	p20 S '34	'painted 450w ^ ^ ^.^ ^^ above accurate all all all Almost amazingly an an and and and author author been brutality cloths' coarseness convincing could cracks end erudition expert first flue g gains had had has has have him historical Importance in In is is It led like living margaret material not not Nothing novel of of of of one one one overlooked overlooked peered period permitted picture plausible points quarters rather s setting shops; shutters slight some some source spared stage that that the the the the the the the the the the This through times to to unhooked which which willingly wishes Wmiamson „	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	N Y Times	p7 Jl 15 34 750w	a a a a and appeals book but comprehensiveness emancipation emotions fine head his in is is is is it it its J less none of of on people perhaps picture rather result road s S scholarly soaked Southron spirited step subject than That The the the the the the the to to to undue work writer	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	No Am	238:284 S '34 200w	Brickell by Herschel Reviewed	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Sat R	157:546 My 12 '34 lOOw	  568 a a about accurate admits allowed already and as at combined convincingly crudities down dramatic facts for has has has he he he he himself his his historical If in latitude life Lindsay little medieval Mr narrative of of of period Philip picture presented readers same sense shown sift some the the the time toning true unimportant values which with with with writes	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Sat R of Lit	10:805 Jl 14 '34 670w	a a a and antiquarian as as-dust Benet concerned down Dr Dry- English far fiction from He His history I imagination in is is is it lay loath most of of one people possesses R risings stirring the the to true vivid W was with	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Spec	152:864 Je 1 '34 280w	  a across actor an and are bad barnstorming be be by by cinema costume days drag drama effort effort emotionally evident exclamation existence far Graham Greene groaning he Henry himself His his in is is Like Lindsay marks more Mr nave not obscure of of of of one out pages part penetrated peppered plays questions ranting reminds rhetorical roaring romantic sobbing sophistications still stirred swaggers than The the the the the the The those to to trestles truthful VI villages where which	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Times [London] Lit Sup	p358 My 17 '34 420w	  a a a amazingly an antiquarian as as author book but combining dedication detail emotional enough exceptionally good good has his in in interest is it Lindsay make Mr novel novel; of Philip plot rather says scene scenes series street street succeeds than The the to well well with	3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
LINDSAY, PHILIP.	London bridge is falling.	566	2.5	3S9p Little	Wis Lib Bui	30:242 D '34		3.4	3.47888730385	8	5	10	lindsay + p + london bridge is falling	2.0998242974115717
PROPPER, MILTON M.	Divorce court murder.	762	0.0	27Sp (2 Harper	Books	p!4 Ap 29 '34 220w	all and and believable both Cuppy Detective entertaining foolproof is is solution story story The the the way Will	4.0	3.8525915359	9	4	6	propper + mm + divorce court murder	2.0998242974115717
PROPPER, MILTON M.	Divorce court murder.	762	0.0	27Sp (2 Harper	Boston Transcript	p2 My 23 '34 420w	a a B cleverly crime G Is is is it it of reading so sordid sordid story that this Though told well worth yet	4.0	3.8525915359	9	4	6	propper + mm + divorce court murder	2.0998242974115717
PROPPER, MILTON M.	Divorce court murder.	762	0.0	27Sp (2 Harper	N Y Times	p!6 Ap 29 '34 220w	and Anderson but detective good in is is is Isaac It logical not particularly solution story The the the thrilling work	4.0	3.8525915359	9	4	6	propper + mm + divorce court murder	2.0998242974115717
PROPPER, MILTON M.	Divorce court murder.	762	0.0	27Sp (2 Harper	Sat R of Lit	10:668 Ap 28 '34 30w	ample and construction herring lives motives plausible provide red satisfaction sound swell Tangled	4.0	3.8525915359	9	4	6	propper + mm + divorce court murder	2.0998242974115717
PROPPER, MILTON M.	Divorce court murder.	762	0.0	27Sp (2 Harper	Spec	153:730 N 9 '34 80w	by Norman Reviewed Sylva	4.0	3.8525915359	9	4	6	propper + mm + divorce court murder	2.0998242974115717
PROPPER, MILTON M.	Divorce court murder.	762	0.0	27Sp (2 Harper	Times [London] Lit Sup	p718 O 18 '34		4.0	3.8525915359	9	4	6	propper + mm + divorce court murder	2.0998242974115717
GRAVES, MERLE DIXON.	Bubblin's an' b'ilin's at the Center; 11.	378	2.5	by the author. 212p Tuttle	summary	summary	'Real 380 a a a a and appeal assume authentic Bedford book Boston Boy' Center description Diary events Graves has Henry his humorous imaginary importance in in In its life little-exaggerated lovers Massachusetts Mr of of of of of of of picture presents Real Reminiscent scenes series Shute's sketches small such that the the to town town Transcript tremendous village western which will wisdom wit With written Yankee	4.0	3.7051830718	10	1	3	graves + md + bubblln's an' b'ilin's at the center	2.0183362644258005
GRAVES, MERLE DIXON.	Bubblin's an' b'ilin's at the Center; 11.	378	2.5	by the author. 212p Tuttle	I Boston Transcript	p2 D 26 '34 200w	  an an and Anyone as at be be book can characters country enjoyed entertaining for for Graves half has he him his hour in in is It known longer Mr of of one or pages periods picked raised reader reminded several that that the the the these to turns up well will will written youth	4.0	3.7051830718	10	1	3	graves + md + bubblln's an' b'ilin's at the center	2.0183362644258005
GRAVES, MERLE DIXON.	Bubblin's an' b'ilin's at the Center; 11.	378	2.5	by the author. 212p Tuttle	Sprinuf'd Republican	p7e N 26 '34 500w	19th adept an an and and and as caricature century dialect drawings endows exhausted formerly fun Graves Graves himself his humorous in in In into is it it its Mr Mr not not nowadays of often older possibilities print proves put reverts shows so style that the to transcribing vitality were with Yankee	4.0	3.7051830718	10	1	3	graves + md + bubblln's an' b'ilin's at the center	2.0183362644258005
STEBBINS, MRS LUCY POATE.	Gorgeous towers.	889	2.0	307p Penn	Books plO Ja	21 '34 150w	a a affairs Altho and Bell by came Carmcncita college complicated conclusion Delight doctor engaged falling found from Garth glamor guardian had happy help her herself him his his home house in in in installed Is lady large Lisle love meanwhile money much of of of Out plenty practice reached Reviewed she she Stanley Stanley state taken the this time to to to up was was waste when whom with with with young young	4.0	3.77888730385	11	2	4	stebbins + lp + gorgeous towers	1.835506541413692
STEBBINS, MRS LUCY POATE.	Gorgeous towers.	889	2.0	307p Penn	Boston Transcript pi F	17 '34 350w	action and are B characters contrasted enough G has interesting it make story The the to well	4.0	3.77888730385	11	2	4	stebbins + lp + gorgeous towers	1.835506541413692
STEBBINS, MRS LUCY POATE.	Gorgeous towers.	889	2.0	307p Penn	N Y Times plO Ja	28 '34 260w	a age airy and and are arrangement as Beatrice bound chapter fate four four- Given going guessing happy how In in is is kept last light Lucy marriageable merit modern novel of of of out pairs people Poate prime result romance shake Sherman some some sort sort Stebhins that The the the them this to to to to up up you're young	4.0	3.77888730385	11	2	4	stebbins + lp + gorgeous towers	1.835506541413692
STEBBINS, MRS LUCY POATE.	Gorgeous towers.	889	2.0	307p Penn	Sprlngf'd Republican	p7e Ap 29 '34 200w		4.0	3.77888730385	11	2	4	stebbins + lp + gorgeous towers	1.835506541413692
SIEVEKINQ, LANCELOT DE GIBERNE.	The woman she was.	857	2.5	371p Morrow [7s 6d	N Y New Tech Bks	19:19 Ap '34	34-li531 a all an An and and and and and artist at backward beautiful biography birth Cassell] Castleton celebrities Charlotte circle considerable day death detail Edwardian Englishwoman eras events extended from gifted Her her her his imaginary into is is is knew life linked long much novel of of of Oscar other Renoir reputation Rossetti spanned stages story story swinburne telling The the the the the to today told Victorian which whose Wilde with with	2.875	3.06121125665	12	8	11	Hathi: sieveking lancelot de giberne + the woman she was	1.0666666666666664
SIEVEKINQ, LANCELOT DE GIBERNE.	The woman she was.	857	2.5	371p Morrow [7s 6d	Times [London] Lit Sup	p231 Mr 29 '34 80w		2.875	3.06121125665	12	8	11	Hathi: sieveking lancelot de giberne + the woman she was	1.0666666666666664
SIEVEKINQ, LANCELOT DE GIBERNE.	The woman she was.	857	2.5	371p Morrow [7s 6d	Books plO Jl	22 '34 750w	'The a a alone Among and and and Baring: Barry be better bourgeoisie but by Castleton cherish complete Dame delight English Galsworthy generations has herself history history in intellectual Iris is is is It it It limits little lively Maurice none novels of of of out over period present recent set She succeeded than the the the the their their those those three to veracious warmly Was.' welcomed which who will within Woman	2.875	3.06121125665	12	8	11	Hathi: sieveking lancelot de giberne + the woman she was	1.0666666666666664
SIEVEKINQ, LANCELOT DE GIBERNE.	The woman she was.	857	2.5	371p Morrow [7s 6d	Boston Transcript	p2 Ag 15 '34 250w	and and and and centuries characterization English humanly in interesting into is its itself life nineteenth of of plot poignantly story telling The the the the tragic twentieth warp well woof worth woven	2.875	3.06121125665	12	8	11	Hathi: sieveking lancelot de giberne + the woman she was	1.0666666666666664
