bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
STREET, CECIL JOHN CHARLES (JOHN RHODE, pseud),	Line-up; introd.	891	2.5	by A. A. Milne. 37Sp Dodd	Books	p9 Jl 28 '40 220w	a collection Cuppy honey is This Will	4.0	3.8485702778900004	3	3	6	Hathi: street cecil j c cecil john charles + line-up; a collection of crime stories by famous mystery writers	0.92
STREET, CECIL JOHN CHARLES (JOHN RHODE, pseud),	Line-up; introd.	891	2.5	by A. A. Milne. 37Sp Dodd	Boston Transcript	p2 Ag 3 '40 lOOw	by Marian Reviewed Wiggin	4.0	3.8485702778900004	3	3	6	Hathi: street cecil j c cecil john charles + line-up; a collection of crime stories by famous mystery writers	0.92
STREET, CECIL JOHN CHARLES (JOHN RHODE, pseud),	Line-up; introd.	891	2.5	by A. A. Milne. 37Sp Dodd	N Y Times pll Ag	4 '40 430w	'The a a all all and and Anderson are are art at be book but by called Close,' contributions crime detective dozen even examples excellent half Hugh in Is Isaac justice least masterpieces might Not not of of of of one Perfect speaking stories story storytellers strictly the the them them this Walpole with	4.0	3.8485702778900004	3	3	6	Hathi: street cecil j c cecil john charles + line-up; a collection of crime stories by famous mystery writers	0.92
STREET, CECIL JOHN CHARLES (JOHN RHODE, pseud),	Line-up; introd.	891	2.5	by A. A. Milne. 37Sp Dodd	Sat R of Lit	22:21 Jl 27 '40 40w	about And are ask best could detective Don't for it! Just miss of omnibus story tales the the tops two you	4.0	3.8485702778900004	3	3	6	Hathi: street cecil j c cecil john charles + line-up; a collection of crime stories by famous mystery writers	0.92
STREET, CECIL JOHN CHARLES (JOHN RHODE, pseud),	Line-up; introd.	891	2.5	by A. A. Milne. 37Sp Dodd	Sprlngf'd Republican	p7e Ag 11 '40 240w		4.0	3.8485702778900004	3	3	6	Hathi: street cecil j c cecil john charles + line-up; a collection of crime stories by famous mystery writers	0.92
CLARKE, DONALD HENDERSON.	Murderer's holiday.	176	2.0	304p Vanguard	summary	summary	and and and and and at but choice do drop ex-underworld female foot-loose gents hat—and it killers ladies Lit male many mixes mob of of of of of potentate R Rabelaisian Rollicking Sat shoot son succumb Talented thugs uninhibited up who with yarn	4.0	3.77285541683	4	1	4	clarke + dh + murderer's holiday	2.047298812277271
CLARKE, DONALD HENDERSON.	Murderer's holiday.	176	2.0	304p Vanguard	Books	p24 O 27 '40 160w	'Murderer's action and and and Bell by cling fashioned filled for gentlemen high Holiday' in is Lisle nightshirt not old- publishers recommended rowdy specifically spirits surprise talk the the to who with	4.0	3.77285541683	4	1	4	clarke + dh + murderer's holiday	2.047298812277271
CLARKE, DONALD HENDERSON.	Murderer's holiday.	176	2.0	304p Vanguard	N Y Times	p24 N 3 '40 390w	a and and and away be book but Charlotte copy credible crotchety Dean don't excitement far fine for from from has impossibilities In is it It jacket keep laughs might much notice of out plausible plenty plot prescription publishers pusses reader reading skill sour- spun such that the the the the the thinks this this to warn while while with wry you	4.0	3.77285541683	4	1	4	clarke + dh + murderer's holiday	2.047298812277271
CLARKE, DONALD HENDERSON.	Murderer's holiday.	176	2.0	304p Vanguard	Sat R of Lit	23:18 N 2 '40 40w		4.0	3.77285541683	4	1	4	clarke + dh + murderer's holiday	2.047298812277271
CLARKE, FRANCES ELIZABETH, comp	Great wings and small; bird stories of our day.	176	2.5	332p il Macmillan	Booklist	36:425 Jl 15 '40	A A about Alan Aldrich; America and Archibald Argus articles at B Baby Beebe; Bird birds birds birds birds Burroughs; by by by by by by by by by by by by by Canada Cherry Collection contents: Devoe; E G gallantry goose H H Hudson; island its Jack John John Kearton; migration Miller; Miner; model Muir; music mystery neighbors new O of of of of of Our Our paradise Partial penguins pheasants Ponkapog Porter; Preblc; R raven return Rutletlge; S Sass; save Silverspot stories swan T T The the The The The thirty W waterfowl? Wild Wild Will William	3.5	3.5985702778900004	5	2	4	Hathi: clarke frances e frances elizabeth + great wings and small; bird stories of our day	1.4200000000000002
CLARKE, FRANCES ELIZABETH, comp	Great wings and small; bird stories of our day.	176	2.5	332p il Macmillan	Books	p20 S 8 '40 210w	'Great alive an and and and as be but Clarke does dramatic herself herself In lay Miss much needs not of of of ornithologist reader reveal school sensitive she shows Small' tastes teacher the the the the to to to Wings	3.5	3.5985702778900004	5	2	4	Hathi: clarke frances e frances elizabeth + great wings and small; bird stories of our day	1.4200000000000002
CLARKE, FRANCES ELIZABETH, comp	Great wings and small; bird stories of our day.	176	2.5	332p il Macmillan	Christian Century	57:825 Je 26 '40 70w		3.5	3.5985702778900004	5	2	4	Hathi: clarke frances e frances elizabeth + great wings and small; bird stories of our day	1.4200000000000002
CLARKE, FRANCES ELIZABETH, comp	Great wings and small; bird stories of our day.	176	2.5	332p il Macmillan	Christian Science Monitor plO Ag	3 '40 500w	a a a A All all and and been both down entertained F for Gilmore having in instructed is it lays of of one period recreation sense takes up volume which with	3.5	3.5985702778900004	5	2	4	Hathi: clarke frances e frances elizabeth + great wings and small; bird stories of our day	1.4200000000000002
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Booklist	37:37 O 1 '40	a a a a a and and as became behind big Bolster brewery business business childhood day died dray drew for four genteel girl growth he Henkel Henkels her her home horses in in in intolerance Later latter left life little manager marry of of of of of of one own part part prohibition relates ride Sara Sara Sara's sentiment she she short son spite story struggles succeed taken tells that the the the the the the the thls TJ1?J^flrst to to Victorian walk was was When when woman	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Books	p5 Ag 18 '40 lOOOw	a and brooding Bullock directest effortlessly exactly extravert fashion H hesitation in it most moves Mrs next on or P prose say say say seems servicable she she the to to to to Walker wants wants what what which without writes	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Boston Transcript	p2 Ag- 10 '40 390w	a a a about and and and beer both by challenging either end ethics feel German grand history how is liking lusty manners now of of of of people portrait regardless story the them This valuable will woman You you	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Christian Century	57:1114 S 11 '40 200w	'Sara's ('liquid a a a against all ambition an and and and appreciate As at author's be becomes beer beer better bread') brewers' but by class could drys exhibition family fight forth garden german good good high If in in institute intolerance intolerance' Is it It it it make many not not of of of old one out passages prohibition propaganda put ridiculous run Sara's so social story story stupid suggest that that the the the the the there to to tradition well were who works would written	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Churchman	154:20 S 1 '40 120w	B by C Reviewed Thompson	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Nation	151:139 Ag 17 '40 80w	A competent novel refreshing	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	N Y Times	p7 Ag 11 '40 HOOw	"'Big 'Dr 'Plreweed:- 'The *?,,*""* all and and and and and and and and' are as as assimilated balance Brewers' but characters convincing crescendo—theme drawn drawn effect effortless few For has has Horses' IB In In incident increasingly individual intimacy Is Its Its Itself Katherine knowledge Mildred mind Norton's of of on pervasive—and quietly reader's realism restraint searching significance story story strokes substance subtlety succession take the the the The the the they thought told unstrained upon vitality Walker well which Wife' with with with Woods"	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	New Yorker	16:62 Ag 10 '40 40w		3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Sat R of Lit	22:21 S 7 '40 400w	a also and body brew but flavor G good had have is it J malty might more more The	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Springf'd Republican	p7e Ag 11 '40 650w	A and and and are attractive bare been beer book Brewing can characters charm descriptions equally express feeling give good has has Henke! her her Idea In Interesting Intricate John little managed Mrs of of of of outline people plot poetry process religion She successful the the the the this to to Walker was who with	3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
WALKER, MRS MILDRED.	The brewers' big horses.	950	2.5	441p Harcourt	Wis Lib Bui	36:138 O '40		3.7142857142900003	3.70805111119	6	7	11	walker + m + the brewers' big horses	1.8826010942310645
SANGSTER, MARGARET ELIZABETH.	Re- luctant star.	803	2.0	264p Macrae Smith co.	Books	p!5 Mr 24 '40 HOw	about accumulated adult age All and and and and At at Bell but by Carey clothes Free from glorious gone had had had her her her last life Lisle live Mildred Mildred money months of old one poverty pretty Reviewed saved savings she she six that thirty time to told took vacations was without worry years	4.0	3.77285541683	7	1	4	sangster + me + reluctant star	1.9257075672174309
SANGSTER, MARGARET ELIZABETH.	Re- luctant star.	803	2.0	264p Macrae Smith co.	Boston Transcript	p2 My 18 '40 SOw	30- A a and Cinderella entertaining light little of story year-old	4.0	3.77285541683	7	1	4	sangster + me + reluctant star	1.9257075672174309
SANGSTER, MARGARET ELIZABETH.	Re- luctant star.	803	2.0	264p Macrae Smith co.	N Y Times	p26 Mr 24 '40 240w	by Charlotte Dean Reviewed	4.0	3.77285541683	7	1	4	sangster + me + reluctant star	1.9257075672174309
SANGSTER, MARGARET ELIZABETH.	Re- luctant star.	803	2.0	264p Macrae Smith co.	WIs Lib Bui	36:69 Ap '40		4.0	3.77285541683	7	1	4	sangster + me + reluctant star	1.9257075672174309
HOLDING, MRS ELISABETH (SANXAY).	The girl who had to die.	445	2.0	2UOp Dodd	Books	p!3 Ja 28 '40 200w	  a a admirably and and and and any approach as brands by characters consciousness crime Cuppy current dealt different execution from general Here's hints horrid Important in in in in is it It's kind list method month more most most Mystery nightmare novelty of of of of of offerings overtones pictorial place shudders so sort special standard story stream suited Sundays take than the the the the to to Urst vivid wicked wickedness Will	4.0	3.8182843334699994	8	2	5	holding + e + the girl who had to die	1.7739894926408106
HOLDING, MRS ELISABETH (SANXAY).	The girl who had to die.	445	2.0	2UOp Dodd	;- Boston Transcript	p3 F 3 '40 70w	a able although be believe Fascinating It Marian of reading to Wiggin won't word you	4.0	3.8182843334699994	8	2	5	holding + e + the girl who had to die	1.7739894926408106
HOLDING, MRS ELISABETH (SANXAY).	The girl who had to die.	445	2.0	2UOp Dodd	N Y Times	p22 F 4 '40 200w	a all Anderson appeal average but cleared curious definitely detective Differs ever fan fascination from has In in is Isaac it It it its may most mysteries mystery not not of one own several stories story that the the to up	4.0	3.8182843334699994	8	2	5	holding + e + the girl who had to die	1.7739894926408106
HOLDING, MRS ELISABETH (SANXAY).	The girl who had to die.	445	2.0	2UOp Dodd	New Yorker	15:72 F 3 '40 40w		4.0	3.8182843334699994	8	2	5	holding + e + the girl who had to die	1.7739894926408106
HOLDING, MRS ELISABETH (SANXAY).	The girl who had to die.	445	2.0	2UOp Dodd	Sat R of Lit	21:18 Ja 27 '40 -1 UP-	Feverish	4.0	3.8182843334699994	8	2	5	holding + e + the girl who had to die	1.7739894926408106
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	summary	summary	'The A Adventure and Band,' check fans filming for get group hasn't Hollywood Holmes Holmes in keep New of of of on on proper respect script-writer Sherlock Speckled tabs the the the the the to to together tradition up villainous who Yorker	4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	Books pIC Ap	28 '40 320w	a about all and As better Cuppy fan good have in know sooner standing the the this to Will you'll	4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	Boston Transcript	p2 My 4 '40 90w	by Marian Reviewed Wiggin	4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	N Y Times	p27 My 6 '40 300w	a a all and Anderson biggest delightfully don't—you enjoy even every farcical good Holmes—and if Is is Isaac know mystery narrative nearly of oilers on page plot Sherlock solution surprise surprise Tf the the There this too which will you you your	4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	New Yorker	16:92 My 4 '40 60w		4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	Sat R of Lit	22:18 My 11 '40 60w		4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	-• Springf'd Republican	p7e Je 2 '40 550w	   a an and at author blood bringing but by come dig does does employed engaging evil-doers find From going he himself Holmes in in incidents Is it Justice know know methods nature not not of one or page page quiet reader reader Sherlock something Sometimes suspects task the the the the the thrilling tingling to to to upon whether will	4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
WHITE, WILLIAM ANTHONY PARKER (ANTHONY BOUCHER, H. H. HOLMES,	The case of the Baker Street irregu- lars.	980	2.0	336p il Simon & Schuster	Time	35:92 My 6 '40 60w		4.0	3.77285541683	9	2	8	white + wap + case of the baker street irregulars	1.5216536162909982
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	summary	summary	1794 1817 A and and and and are brother by characters chief Dabney dealing during father final follows fortunes from from Georgia grave historical Honorla Indians killed long Mississippi— mother novel of Old Sam separation sister Southwest—from story the the the The the the their their their to to to with years	3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Atlantic My	'40 120w	a A a almost America and and and author book confused contribution epic explored for give grand ground growing has has His history illuminated In Information is is is library many most of of our period pleasure reading recommended steadily tale that The the This to to us virgin what which will	3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Booklist	36:365 My 15 '40		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Books	p5 Ap 21 '40 1450w	816 a aim aimed an and and are at background color conventional difficult drama dramatic dramatic dull F For gift goal had had has he he he's his historical historical honor—I I I if in in Is less Manh more Mr narrative: never not novel of of of or pages plotted primarily setting—an should smacked steeped storyteller's Street structure sweeping T the the the the the the The thriller what wish wish	3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Boston Transcript pi Ap	27 '40 760w	'Oh a a being best But by close comes could even fertile final from frontier G great grown have historical if Is Is is it K Land' Land' material means meat no nor novel novel of Oh on pretty Promised Promised romance rousing saga Smart Southern such that that the the the the to want word you your	3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Cleveland Open Shelf	pl2 My '40		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Nation	150:579 My 4 '40 90w		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	New Repub	102:650 My 13 '40 80w		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	NY Times	p4 Ap 28 '40 960w	  893 about always and and and are as as as at been careless chance characters characters come despite disdainful double essentials every every every fearless fiction flaws for for fortunes Gelder grasping his his hungry In leave makes mark may mistakes Mr Mr no not not of of on opportunities opportunity out pages pay people period place presented rarely ready Robert self-confident selfish so so some Street Street's such Such that that that the the their their these these—and They they to to true Van well well will world—have Yet	3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	New Yorker	16:93 Ap 20 '40 70w		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Pratt	p24 autumn '40		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
STREET, JAMES HOWELL.	Oh, promised land.	891	3.0	816p Dial press	Time	35:92 Je 17 '40 70w		3.5	3.6314270371900004	10	4	12	street + jh + oh, promised land	2.017971124680145
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	Booklist	37:35 O 1 '40	1940 1948 2040 a a a a a and and and anticipation awaken awakening bank brave Braxton Carr century certain childless clerk Connecticut down Dr During during experiences first first for George George Great he his history hundred In is new number observations of of of of of of of of one others persons puts sets sleep slept summarizes Swain the The the the the the the the to to to veteran war which widower world years years	2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	Books i.s Je	23 '40 850w	by D M Reviewed Young	2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	Boston Transcript pi Je	15 '40 460w	2040 A A.D about all America And and are as as as Babbitts be being boring boring depicts difference exciting fascinating he his it Main Main must nineteen of of only P remains socialized Sorokin Street Streeters Swain that the the the the the there thrilling twenties Whatever with writes writing yet	2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	Cleveland Open Shelf	pl6 Jl '40		2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	Nation	150:689 Je 1 '40 270w	a allusions almost an and and and and answer apparatus B books by collaborator drawings enlivens even events fall footnotes his his Hlckjs inevitably into L lags like like minstrel Mr of of of of our own pages pattern people pseudo-scholarly question Salomon somewhat sprightly story team tempo the the the this though time to Unfortunately with	2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	f- New fiepub	102:798 Je 10 '40 600w	    'Last 'News 'The a a and and and Atlantis.' authors been blaze But Edgar ethical expert First forecast from future glimmer have have having Hicks Hicks however In is Johnson lumi- Men' mingled Mr Mr nance Neither New no not not novelist novelists Nowhere,' of of of passion poetry poorly prophetic rates regrets report shows simply that the the the they this to Utopia Utopian were when which wit writers Your	2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
HICKS, GRANVILLE, and BENNETT, RICH- ARD M.	The first to awaken [11.	429	2.5	by Richard M. Bennett]. 347p Modern age	-| NY Times	p5 Je 2 '40 850w	a and as blue blueprints broad But distinguished F future general go going he's Hicks's his in Is many Marsh me Mr of on predecessors pretty same seem sense should T That's the the the the to track way world	2.0	3.23428404057	11	3	11	Hathi: hicks granville + the first to awaken	0.92
