bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
HARRIS, GARRARD.	Trail of the pearl.	248	1.0	II	Bookm 41:40!) D	'16 30\v	Colhron G I Reviewed by	360	3.04745011086	4	1	5	harris + g + trail of the pearl	2.047298812277271
HARRIS, GARRARD.	Trail of the pearl.	248	1.0	II	N Y Times	21:423 O S '16 300w	It It One The a a a adventure and and and and applaud as be book boy can characterizations close copybook feeling full graphic hero hiss humorous in is la life's like maxims melodrama moving of of of participating picture please satisfactory sinks story that the the the the to triumphs try vainly vice villain virtue where will with	360	3.04745011086	4	1	5	harris + g + trail of the pearl	2.047298812277271
HARRIS, GARRARD.	Trail of the pearl.	248	1.0	II	Springfield Republican	pl3 O 1 '16 ISOw	The are because book chapters early in insight interesting into its life manner more mountains of of of perhaps the the the	360	3.04745011086	4	1	5	harris + g + trail of the pearl	2.047298812277271
HARRIS, GARRARD.	Trail of the pearl.	248	1.0	II	-I WIs Lib Bull	12:453 D '16 30w	An Interesting a bit sensational story though	360	3.04745011086	4	1	5	harris + g + trail of the pearl	2.047298812277271
BANDELIER, ADOLF FRANCIS ALPHONSE. *	Delight makers, il	0	2.0	(2c) Dodd 16-^43^0	summary	summary	1890 A American Charles Delight His Indian Its K Koshare Lummis Pueblo Some The The These a a a a a a about absorbing accuracy addition also an ancient and and and and and archaeolgist archaeological are are aroused as author author authority been book but by carried centers characters contributions details direction displeasure distinguished drawn edition ethnological ethnology explorations for form from geographical gives has have have he highly illustrations in in in in in in in incurred interest introduction invaluable is is it itself life life made make makers mother novel novel now of of of of of of of of of on or others out particular photographic plot popular position power print prized pueblos purpose rain recreate reprinted semi-secret several skill society son southwest story supposed suspicion that that the the the the the the the the the the the the this to to to to told tribe two under vouched was was was were who who whose whose whose with writes writing writings	1030	3.70620842572	5	1	3	bandeller + afa + delight makers	1.692767571401858
BANDELIER, ADOLF FRANCIS ALPHONSE. *	Delight makers, il	0	2.0	(2c) Dodd 16-^43^0	•+• Boston Transcript	p4 D 6 '16 520w	Indian It M R The a all and are be book by by country described first for illustrated in in interested is is life means no novel novel of of one or photographs read remarkable should story the the the time who	1030	3.70620842572	5	1	3	bandeller + afa + delight makers	1.692767571401858
BANDELIER, ADOLF FRANCIS ALPHONSE. *	Delight makers, il	0	2.0	(2c) Dodd 16-^43^0	N Y Times	21:554 D 17 '16 500w		1030	3.70620842572	5	1	3	bandeller + afa + delight makers	1.692767571401858
SINCLAIR. BERTRAND WILLIAM.	Big tim- ber; a story of the Northwest, il	506	1.35		summary	summary	Benton British Columbia Fyfe It Its Jack She She She Stella When a a a a a a alone and and and and and and and another appreciation at beginning best breach brother brother's business but but camp change combined comfort concerned cook death drive drudgery drunken ease equal events expected failure father's finds for goes hard has helpless her her her her her her her herself home in in into is is is it lack leave leave led life living logging lumber- make man marriage marries neighboring of of of of of of one one or position precarious proves put real relative rous;h shape she she spite step step story success sudden take takes tale task test the the the the the the the the the their thereafter to to to to to to ways when which with with with with	1250	3.53558758315	6	2	5	sinclair + bw + big timber	1.7977834328896962
SINCLAIR. BERTRAND WILLIAM.	Big tim- ber; a story of the Northwest, il	506	1.35		h Boston Transcript	p9 S 2 '16 If.Ow + Nation 103:399 O 26 '16 490w	He a and big deals emotions in manner superficial too too with wordy	1250	3.53558758315	6	2	5	sinclair + bw + big timber	1.7977834328896962
SINCLAIR. BERTRAND WILLIAM.	Big tim- ber; a story of the Northwest, il	506	1.35		N Y Times	21:322 Ag 20 '16 420w	'bik Mr Sinclair The along and and and and both camps connecting conquer far-awav few for forms have homes in in in is it know lake life link little logging men much of people picture quite realistic respect seems shore the the the the the the the the the thoroughly timber' to to town very- which who with world	1250	3.53558758315	6	2	5	sinclair + bw + big timber	1.7977834328896962
SINCLAIR. BERTRAND WILLIAM.	Big tim- ber; a story of the Northwest, il	506	1.35		-) Springfield Republican pin S	10 '16 300w	   Rather The With author better convincing depicting element elements he in is is kind less majority of of of personal physical scene successful tales than the the the the the very	1250	3.53558758315	6	2	5	sinclair + bw + big timber	1.7977834328896962
SINCLAIR. BERTRAND WILLIAM.	Big tim- ber; a story of the Northwest, il	506	1.35		Wis Lib Bull	12:412 N '16 30w		1250	3.53558758315	6	2	5	sinclair + bw + big timber	1.7977834328896962
COMSTOCK, MRS. HARRIET THERESA.	Vin- dication, il	122	1.35	(l%c) Doubleday 16-5582	Bookm	43:540 Jl '16 Sow	Canadian Climbing Dr G Hill Hills Hubert It Later Mandel Mystery P Reviewed Sue Sue Sue's The The To With a a a a a about about an and and and and and and and are are attaches away becomes beyond big-hearted borders bringing but by care care cease child child child's child's children come come come dies environment exchanges first for for from from girl goes grasping grown hands have her heredity him in indefinitely instinct is is it jr known leaving little lonely man man man manhood money money money mother mysterious not not of of of of opportunity own promises regularly scents sees sent she source sums sums sure taken that that the the the the the the the the the the the the the their them them them theories they to to to to truth two two under until up valley with with woman woman woman womanhood	260	2.91948447894	7	1	4	comstock + ht + vindication. a ‘16 coxon. individual	1.3457760045737464
COMSTOCK, MRS. HARRIET THERESA.	Vin- dication, il	122	1.35	(l%c) Doubleday 16-5582	j- Boston Transcript	"p5 Ap 12 '16 3,"".0w"	Ingenuity Interest Is On Teal That a and—most author come considerable contrary developed end essential—contrives evident half-informed have her holds in is is is it it it not not only out plot poor reader—but right say sufficiently that that the the the the thing' throughout tlie to to to wholly with	260	2.91948447894	7	1	4	comstock + ht + vindication. a ‘16 coxon. individual	1.3457760045737464
COMSTOCK, MRS. HARRIET THERESA.	Vin- dication, il	122	1.35	(l%c) Doubleday 16-5582	h Nation	102:520 My 11 '16 2SO\v	Boynton H Reviewed W by	260	2.91948447894	7	1	4	comstock + ht + vindication. a ‘16 coxon. individual	1.3457760045737464
COMSTOCK, MRS. HARRIET THERESA.	Vin- dication, il	122	1.35	(l%c) Doubleday 16-5582	NY Times	21:137 Ap 9 '16 22Uw (- Springfield Republican p!7 My 7 '16 230w	A and carry developed ijn improbable melodramatic number of plot poorly scenes the	260	2.91948447894	7	1	4	comstock + ht + vindication. a ‘16 coxon. individual	1.3457760045737464
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	A L A Bkl	12:342 Ap '16	1000 1905 1914 507 Belfry Belgium Belgium Bruges Figures He In In Indicate It Jevons Miss Sinclair's Tasker Thesiger Viola a a a a after after after again all ambulance an and and and as at at been before beginning begun breaking brief brought but catastrophe chapters cockney cockney colors come confessing conventions corps cost coward danger days deeds defied determined devotion endured expense experience fame family family fascination feel first followed following follows for for frenzied friendship goes gratify had had had has has has has have he he hearted her her her him him him him himself his his his in in in in in in innocent intense interests is is last later little little losing mannerisms marrying much nas never new novel of of of of of of of out overwhelm own parenthesis per performs petty point price respect see she she she she that that the the the the the the the the the their their then they this this three till to to to to to to to together valor weeks what what when while whole wife's win wish with words world writer young	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Atlan	118:500 O '16 300w	<ler Even Follett May Miss Wilson a a as bring craftsman derelict fine guilty her in into is leaving of or- plot port sinclair so theme to	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Bookm	43:199 Ap '16 680w	Boynton European From H Here W a all book breaks breaks climax in integrity is is moment of or out romance ruins the the the the war when which whole wild	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Boston Transcript	p6 F 12 '16 1300w	'The E Edgett F It It It It Jevons' Miss Sinclair's The Viola a a a a after and and and and and and are as as better by characterization combined effects especially even events fascinat- heights her higher in in in in indicates ingly interesting is is is is it its manner marriage maze.' measured men minds moreover motive of of of of of of of of peculiarities portrayal powers primarily reaction realistic rich romantic scheme several skill still story story story story sway temperament temperament than the the the the the they told touches upon upon whole women years	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Cath World	103:399 Je '16 470w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Dial	"""60:280 Mr 16 '16 1500w"	E E: Hale Reviewed by	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Ind	85:393 Mr 13 '16 240w	Two-thirds a acquainted and anxiety at book breathless characters follow friends given group individualized interesting into is least lifelong making of of of of or relatives so so so that the the the them to unusual us war we with with zone	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Lit D	52:723 Mr 18 '16 280w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Nation	102:359 Mr 30 '16 470w	Flanders Such Viola a a a a after as as as at bravery brilliant but compromise could coward; deliberate dodging ever from from happy has has him him his huddling impossible in integrity is is is issue it it live manners—and matters not now of of of of of on person person point real seriously she she shrunk shrunk so story strength supposed the the the the thnt to up whom with	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	New Repub	6:134 Mr 4 '16 1300w	'The A Crisp F H Here Miss Miss Rewarding She She Sin- Sinclair's a a a a a all an an and and and as been been belfry' but certainly clair's command command dangerous delighting drama drama energy exacting firmness for full full has has has have have her hysteria in incisive is is it it it like manages nervous nervous novels of of of past performances quality shows subject sure surprising there there tone too touch unusual verve was which with word word	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	N Y Times	21:57 F 20 '16 lOOOw + N Y Times 21:502 N 26 '16 70w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Pub W	89:643 F 19 '16 750w	'The 1916 Doris Is Its The Viola's Webb Whatever after are be belfry' best big books bring fine forth forth her honesty marriage may of of one part problems set story the this thoroughly which will with	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	R of Rs	53:505 Ap '16 30w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Spec	116:504 Ap 15 '16 1200w	Miss Sinclair a a a affection and book brilliantly cnnnot come entertain extremely feeling for given has hero him if in interesting intermittent long love new of of run the to type us we we whom with written	10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	Springfield Republican	pl5 F 20 '16 850w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	The Times [London] Lit Sup	p82 P 17 '16 620w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
SINCLAIR, MAY.	Belfry (Eng title, Tasker Jevons).	506	1.36	(l%c) Macmillan 16-2958	WIs Lib Bull	12:186 Ap '16 80w		10150	3.82352941176	8	17	17	sinclair + m + belfry	1.6676500256741729
RHOADES, CORNELIA HARSEr* (NINA RHOADES).	Independence of Nan.	464	0.0	il •11.20 (1'^c) Lothrop 16-17087	Bookm	44:408 D '16 70w	 Boston Colbron Fifteen G Her I Invalid Nan Nan Nan Nan Ohio Philippines Reviewed She The The The To a a a a after an an and and and as aunt been bring brother brought burden but by charge child children clearing comes comfortable companion complete concerning courage dearly death devote difficult finds for from from gives happiness has has her her her her her her herself him his home household in in into irritable is is kindly lectures little little little live loves manage mystery near of of of old older on one own patience position post relieve return she slip-shod support takes that the the the tho time to to to to to tries uncle uncle uncle's up up welcomed who who with year	280	4.0	9	3	3	rhoades + ch + inde endence of nan	1.7246583333974537
RHOADES, CORNELIA HARSEr* (NINA RHOADES).	Independence of Nan.	464	0.0	il •11.20 (1'^c) Lothrop 16-17087	Ind	88:402 D 4 '16 50w		280	4.0	9	3	3	rhoades + ch + inde endence of nan	1.7246583333974537
RHOADES, CORNELIA HARSEr* (NINA RHOADES).	Independence of Nan.	464	0.0	il •11.20 (1'^c) Lothrop 16-17087	Springfield Republican plo D	2 '16 160w		280	4.0	9	3	3	rhoades + ch + inde endence of nan	1.7246583333974537
HARRISON, CUTHBERT WOODVILLE.	Magic * of Malaya.	249	1.25	(2^c) Lane 915.95	summary	summary	A Chinese Clifford Hugh In Like Mail Malay Malay Malay Malay Primitive Sir Straits There Times an and and and are are are as as author's based basis belief by character civil experience for form from given having him in intimate knowledge magic many native of of of of of of of on peninsula personal position reprinted series service similar sketches sketches some somewhat stories stories studies superstitions the the the the the the the the they ways well which	2610	3.9118625277199994	10	4	5	harrison + cw + magic of malay	1.5535303263894025
HARRISON, CUTHBERT WOODVILLE.	Magic * of Malaya.	249	1.25	(2^c) Lane 915.95	Boston Transcript pS Ja	10 '17 300w	Malay There a a and are at book book end enjoyment explanations full glossary indispensable is is of of of terms the the the the to used which which with	2610	3.9118625277199994	10	4	5	harrison + cw + magic of malay	1.5535303263894025
HARRISON, CUTHBERT WOODVILLE.	Magic * of Malaya.	249	1.25	(2^c) Lane 915.95	Sat R	122:533 D 2 '16 1700w	Being Bishop Frod- His It Malay a action and and book can charm eyes fascinated he his his is knows look make man of of of possesses power readers real real sham so the the the thought through tortuous twists well who work	2610	3.9118625277199994	10	4	5	harrison + cw + magic of malay	1.5535303263894025
HARRISON, CUTHBERT WOODVILLE.	Magic * of Malaya.	249	1.25	(2^c) Lane 915.95	Springfield Republican	p8 D 15 '16 180w		2610	3.9118625277199994	10	4	5	harrison + cw + magic of malay	1.5535303263894025
HARRISON, CUTHBERT WOODVILLE.	Magic * of Malaya.	249	1.25	(2^c) Lane 915.95	The Times [London] Lit Sup	p476 O 5 '16 420w		2610	3.9118625277199994	10	4	5	harrison + cw + magic of malay	1.5535303263894025
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	summary	summary	& As At Bollins Booke Booke Emmie English For In Industrial James Son T Tim Treasure a a an and and at author close community earlier factory gives hat his in is is its its mistress novels of of of opening owner picture she story the the the the the trimmer two	2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	Springfield Republican	p!3 O 1 '16 290w	'It After Emmie Emmie Emmie In She Son a accept adapt adapts again an and and and and and and aunts average been business but capable charge children circumstances could could details dies efficient factory falls firm found happiness have he her her her herself herself in in in leaving life love manager married marries marries masters match may may new not occasions of of of of one one oppose or proves rise she she she six spite station successfully takes the the the the the the three time to to to two unquestioningly was where which who who who with with woman years	2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	The Times [London] Lit Sup	p466 S 28 6 320w		2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	Ath	p479 O '16 80w	   '1 'drags' Lancashire The The acquainted and author book customs evidently fac- home is latter life of of part somewhat the the tory-workers well with	2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	Boston Transcript	p9 O 18 '16 470w	Bank But English F I Mr Reading a and and as away awhile been book cally conscious contact deliberately detailed drama even feeling feeling fine finishes first for for from gently has having homely honest however if in is letters life might modern new novel of of of one one provincial realisti- set something that that the the the the the the time to to travesty unfolds unsophisticated viewpoint wears which with with wonder work writer	2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	N Y Times	21:402 O 8 '16 350w	A capitally good story told	2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	Springfield Republican	p!3 D 24 '16 380w		2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
BANK, W. DANE, pseud.	Average woman.	29	1.35	(1C) Doran 16-20588	The Times [London] Lit Sup	p491 O 12 '16 170w		2070	3.7097422394699997	11	5	8	bank + wdp + average woman	1.8940860212700599
RHODES, EUGENE MANLOVE.	Desire of the moth, il •$!	464	0.0	(5c) Holt 16-9066	summary	summary	Christopher Foy Foy's It John John Mexico New Once Prescott Pringle Prtngle Texas Watchful Wesley Wesley With a a a a a again against along amazement an and and arouses assistance assumes band bides border border by cocked comes comes dangerous followed from guns had happens he he his his his his in in is later life more much nice of of of of of old on onto plotted policy pose ranger riding semblance situation situation story stupidity suspicions that that the the the the the the there this this time time time to to to to traitor two villains waiting was way when who with	320	3.88982815965	12	3	4	rhodes + em + desire oi' the moth	1.7759326543177356
RHODES, EUGENE MANLOVE.	Desire of the moth, il •$!	464	0.0	(5c) Holt 16-9066	Ind	86:405 Je 5 '16 50w	Has It John Pringle Wesley a an and be conversation drama eccentric entertaining excellent film good hero in it its life lost make of of plot screen the the tho to transferring unfortunately unhackneyed western would would	320	3.88982815965	12	3	4	rhodes + em + desire oi' the moth	1.7759326543177356
RHODES, EUGENE MANLOVE.	Desire of the moth, il •$!	464	0.0	(5c) Holt 16-9066	N Y Times	21:314 Ag 13 '16 230w	'Good Like a abounds accorded and and as as as as author book cannot comedy fail from hearty in in its meeting men of predecessors reception same situations spontaneous tense the the true.' was well	320	3.88982815965	12	3	4	rhodes + em + desire oi' the moth	1.7759326543177356
RHODES, EUGENE MANLOVE.	Desire of the moth, il •$!	464	0.0	(5c) Holt 16-9066	Wl» Lib Bull	12:228 My '16 30w		320	3.88982815965	12	3	4	rhodes + em + desire oi' the moth	1.7759326543177356
COBB, IRVIN SHREWSBURY.	Kibble. D.	116	1.2	I). II (2HO Doran 16-22854	summary	summary	America Chief Doctor Dr Dr Fibble Fibble Fibble In Nut Reverend The The The What When Young Young a a a accepting adventures and appropriate as assented assistant at autumn be being book boys burs by camping charge curate descent diary do expedition experiences extracts father first for forest fouiul from girls' gives gladly has he himself himself his hostilities idea in in kernel known ladles leader mealiness more new nuts nuts of of of of of of of of of of of of of of of of on on one opening organization outbreak party perfected position relates rich school second section suggested suggestion teaching than that the the the the the the the the the the the the the the the the the the the the their third this thought to to vernal war where while with young young zone	1510	3.7796563192900003	13	3	6	cobb + is + fibbie	0.9578197004158626
COBB, IRVIN SHREWSBURY.	Kibble. D.	116	1.2	I). II (2HO Doran 16-22854	A L A Bkl	13:220 F '17	Appeared Evening In Post Saturday the	1510	3.7796563192900003	13	3	6	cobb + is + fibbie	0.9578197004158626
COBB, IRVIN SHREWSBURY.	Kibble. D.	116	1.2	I). II (2HO Doran 16-22854	Boston Transcript	p6 N 11 '16 190w	Cobb Is Mr a and begins but devoted following has having he his humorous large no of of overworked question readers reason show signs still that there to to vein	1510	3.7796563192900003	13	3	6	cobb + is + fibbie	0.9578197004158626
COBB, IRVIN SHREWSBURY.	Kibble. D.	116	1.2	I). II (2HO Doran 16-22854	Ind	88:466 D 11 '16 70w	American But Fibble Is Kibble The and arbitrarily average best calculated drawing dry ever exaggerates fancy funny have he himself his hook humor in in involved involved is living no of of situations the the the the tickle to type which with would	1510	3.7796563192900003	13	3	6	cobb + is + fibbie	0.9578197004158626
