bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
BLACKBURN, BARBARA (MRS CLAUDE LEADER).	Sober feast.	89	2.5	266p Little [7s	N Y Times	p7 S 29 '29 720w	'Sober Blackburn Feast' Her In Miss Some a a a and and been been brightest but character commonplaces compact deal dialogue disastrously expression—even feeling form gaudy given good has has has has her her humor humors illuminated in is little lives many mastered motor novel of of of of of of of ordinary ornament perplexing rather satire second-hand sensible sharpening she style sympathetic the the the the the tincture trade—to understanding with with written	2800	3.2943481275999997	2	5	10	blackburn + b + sober feast	1.5460935623268113
BLACKBURN, BARBARA (MRS CLAUDE LEADER).	Sober feast.	89	2.5	266p Little [7s	-I Sat R	147:220 F 16 '29 130w	Barbara Blackburn Blackburn But But Hartley L Miss Miss P The a a and are as as aspects be between by by cannot characters conditions conversation current delightful dialogue emotion find general gift handful has her identities illuminated illustrated in intelligent is leaves life life lose many many modern motor-trade of of of of of of own people presented say sensitive she stimulating talk tend the the their their they things though to to tracts unexplored vividly which young	2800	3.2943481275999997	2	5	10	blackburn + b + sober feast	1.5460935623268113
BLACKBURN, BARBARA (MRS CLAUDE LEADER).	Sober feast.	89	2.5	266p Little [7s	Sat R of Lit	6:570 D 14 '29 200w	'Sober Feast' For Structurally a a about all almost as as be bodiless candor curiously fragile has ingratiating is is it it its limitations novel of quality so that though to	2800	3.2943481275999997	2	5	10	blackburn + b + sober feast	1.5460935623268113
BLACKBURN, BARBARA (MRS CLAUDE LEADER).	Sober feast.	89	2.5	266p Little [7s	Springf'd Republican	p7e S 1 '29 300w		2800	3.2943481275999997	2	5	10	blackburn + b + sober feast	1.5460935623268113
BLACKBURN, BARBARA (MRS CLAUDE LEADER).	Sober feast.	89	2.5	266p Little [7s	Times [London] Lit Sup	pl82 Mr 7 '29 400w	  Blackburn In It Miss She She a a a add always and and attractive background business but but clever deep difficult displays does economy especially finer fishes goes her her her her her humour in in in is is is it line maintain more most neatness not novel novel obtrude of perceptibly poignancy pool proportion qualities quite saving scenes small the there third this throughout to to to tragic unusual which	2800	3.2943481275999997	2	5	10	blackburn + b + sober feast	1.5460935623268113
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	summary	summary	"All Feodor Feodor He Is Jim Lit Michael Michael Michael's Nadya Nadya Nor Petersburg R Saint She Tullys a a a a all all and and and are been brother.""—Sat brothers but by caravan carries chastity do doesn't escapes evil finally first for forcibly from from glittering gypsy has her her her her her her him him his in inducted into keep keep killing lasts lasts life love love love marrying meet men of room second she shining shiny street that that the the to two upright vice virtue virtues waif whence while who who with"	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	Books (N Y Herald Tribune)	p2S F 3	'promising.' This Unforced among and are color convincing customary deserves first gayety its label local merits more novel rather than the	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	-| Boston Transcript	p2 Ap 10 '29 ISOw	'29 'The All In Itself Justifies Petersburg Phantom Wine,' a almost and and and are aristocrats as background by by days entirely estate etched great in its knows lOOw latter lights novel of of of one picturing plainly serfs shadows student the the the the their them understands vivid who who	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	N Y Evening Post	p8m Ja 19 '29 J20w	Edwin Reviewed Seaver by	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	NY Times	p8 Ja 20 '29 320w	China: Hungary Nominally Rumania Turkestan a author's background been book but characteristics country details distinctive do except few for for have in is it might minor not of of or pages russia seeping succeed the the the the the through turgid	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	h N Y World	p5e F 24 '29 240w	  709 Is Is Miss Stark This We We a a and anything approaching are are be book characters comparatively complication deprived engagingly enjoy- enough extremely facile for fresh given has ing is is its mistaken more necessary never not notion of of own romantic situations story sufficient than that the the the theme thus unto what whose whose will writing	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
NUGENT, MRS MICHAELINA MARFA-MOYA (NAMOVICH) (JEAN STARK, pseud.).	Phan- tom in the wine.	707	2.0	214p Simon & Schuster	Sat R of Lit	5:670 F 9 '29 150w	Russia The The The a an and and and author calls calls calls defiant first high impetuous ironic it it laughter melodrama novel of of passion pre-war publisher reviewer romance stars sun the thinnish this under	750	2.79354071726	3	3	7	nugent + mm + phantom in the wine	1.7532412096956314
COHEN. OCTAVUS ROY.	May day mystery.	194	7.0	291p 6d) Appleton	Bookm 70:xxv S	'29 60w	A College Detective Hanvey In Marland May Pat Psl Tau Thayer Three a at beautiful but college day famous for found found fraternity grotesque guilty have him his his his hour house in in known last life; members murdered of of one out own peculiar popular prominent question room senior spoiled the the the the to visited was was was was way were which	560	3.3886962551999997	4	0	6	cohen + or + may day mystery	1.956973886066068
COHEN. OCTAVUS ROY.	May day mystery.	194	7.0	291p 6d) Appleton	Books (N Y Herald Tribune)	p!2 Jl 21 •29 130w	Cuppy Detective Hanvey In Will a a comic complex detective enigma manner none relief satisfactory solves the too	560	3.3886962551999997	4	0	6	cohen + or + may day mystery	1.956973886066068
COHEN. OCTAVUS ROY.	May day mystery.	194	7.0	291p 6d) Appleton	N Y Times	p!6 Ag 18 '29 230w		560	3.3886962551999997	4	0	6	cohen + or + may day mystery	1.956973886066068
COHEN. OCTAVUS ROY.	May day mystery.	194	7.0	291p 6d) Appleton	Sat R of Lit	6:95 Ag 31 '29 lOOw		560	3.3886962551999997	4	0	6	cohen + or + may day mystery	1.956973886066068
COHEN. OCTAVUS ROY.	May day mystery.	194	7.0	291p 6d) Appleton	Times [London] Lit Sup	p749 S 26 '29 120w	All American British Sometimes a glossary needs people purest reader talk the the the	560	3.3886962551999997	4	0	6	cohen + or + may day mystery	1.956973886066068
COHEN. OCTAVUS ROY.	May day mystery.	194	7.0	291p 6d) Appleton	W.s Lib Bui	25:324 O '29		560	3.3886962551999997	4	0	6	cohen + or + may day mystery	1.956973886066068
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	summary	summary	American But EulaJia Eulalia Imaginary In Latin Rafael Rafael's Santa Santa Spanish The Vitorla Vitorla adversary after and and and and and are block both comes desirous excitement eyes general his his hot-blooded is laid look love love lovers lovers of of of on one peace president revolution tale the the the the this to to town way week wild with youth youthful	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	"the movies; and there are worse fates."" T."	8.	As C Comes Duffus E It Map Montague's Mr Never Off Right a a admitted anticipated be book end for has has have him in is it it might must not probably set style the tomorrow up were which which will written	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	BOokm	69:308 My '29 360w	Matthews	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Books (N Y Herald Tribune)	p4 Ap 21 '29 650w	  As But C Dawson Duffus France's Frenchman's His In M Mr Penguins.' There a advantage an and and another are arranged at best book brazenly but but des devices display easy events for glamour glint hardly has his history however imaginary in intellectual intrinsic is is it item its land—'L'lle list makes mastery mob near-hovering no not not obvious of of of of of of of once one only passages patient pretense reflect reminds romantic sarcastic sharp sheen shows smooth something something sometimes sometimes standard that the the the the the the the there these to to to to treatment used weight which wit work	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Nation	128:565 My 8 '29 400w	Adams But Inherent Jog Mildred The adventure and attractive back be book by by can certain checking double fact for futility guise harness has in in in it made makes most one only or other philosophy presenting that that the the the to up up weaknesses whipping	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	New Repub	59:108 Je 12 '29 260w	And D Is It L This affords and and clogs deft excellent for good-humored movement never of opportunity satire satire story the the there unobtrusive very	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	•;- New Statesman	33:603 Ag 24 '29 580w	Duffus E If It Mr Northern S Southern The a a a adventure and and and armies as at between certain contrast contrives distinct edge extract extremely freshness from generals has ironic is it looks merely of of on one satire statesmen story temperaments the the the the to told topic well well-worn	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	N Y Times	p8 Ap 21 '29 480w	As At Is Is a altogether and be be book charming dramatic fun in it mad melodramatic melodramatic more much often quite really really story tender the times to to too too	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Outlook	152:30 My 1 '29 120w	268 Byron Here Is Milton The a an and and and balanced be can characterization dialogue humor ia is is little novel of of original out pathos perfect plot ratio recommended scintillating short that the the there unqualifiedly unusually well well worked	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Sat R of Lit	6:116 S 7 '29 170w	All In a and and and and cafes day end fandangoes funerals heavy here ill-humored in is its keeps laughing lo love lush meadow merriment never never oak—a of of of on revelry revolution summer tale tale that that the the the under up want you —a	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Spec	143:470 O 5 '29 160w	But Is The and and and are conclusion deliberately excellent fun humor idyllic irony is is it keeping of on out overdrawn picture somewhat story sustained the the the well whole with	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Springf'd Republican	p7e Je 30 '29 360w		3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Times [LondonJ Lit Sup	p639 Ag 16 '29 300w	American Duff English Mr a and apt as as at bar-side but by characteristics comes descriptive effects emphasis fun gift has he he his idylls in in is is mob-passion of out over- poking scenes spoil the the to us well where which	3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
DUFFUS, ROBERT LUTHER.	Tomorrow never comes.	266	2.5	334p Houghton [7s 6d Harrap]	Wis Lib Bui	25:161 My '29		3870	3.5237269665099995	5	8	14	duffus + rl + tomorrow never comes	2.0998242974115717
NUTT, LILY CLIVE (CLIVE ARDEN, pseud.).	Spider and the fly.	708	2.0	370p Bobbs	Bookm 69:xxv Mr	-29 70w	"'cup 'kept' But For The Theo This This a a a a a about all almost and and and be but by complications.""—Bookm country couple cynical cynical deeds disapproved eggs exceeding far farm fed for fresh girl good he he hiding him his hobby hundred in is kept lectured led life.' literally loved might milk number of of of of of of old on philanthropist pure rou6 rou6 satire sorts story suspected taken tale the the the the the the the them they to virtuous was wasn't were were where which who who wholesomely women young"	690	2.9443481276	6	2	4	nutt + lc + spider and the fly	1.7749979850285698
NUTT, LILY CLIVE (CLIVE ARDEN, pseud.).	Spider and the fly.	708	2.0	370p Bobbs	Boston Transcript	p5 Mr 9 '29 lOOw	'smart' Interesting It Yet a a amusing and and and at by by by certain characterizations cleverly cleverness despite feels from is is it its lack lacking life makes marked not one people quite remarks right right sincerity situations that the the there time to true which wise wrought	690	2.9443481276	6	2	4	nutt + lc + spider and the fly	1.7749979850285698
NUTT, LILY CLIVE (CLIVE ARDEN, pseud.).	Spider and the fly.	708	2.0	370p Bobbs	NY Times	p!9 Ap 14 '29 380w	Arden Clive Hessie In It Their Theo actions and and and and are book characters charm delineation dissected drawing explained figures in is is lies minor mulled of of of of of only outlines over over-careful persons reactions remain that the the the the the the the until vaguest	690	2.9443481276	6	2	4	nutt + lc + spider and the fly	1.7749979850285698
NUTT, LILY CLIVE (CLIVE ARDEN, pseud.).	Spider and the fly.	708	2.0	370p Bobbs	Times [London] Lit Sup	p569 Ag 2 '28 230w		690	2.9443481276	6	2	4	nutt + lc + spider and the fly	1.7749979850285698
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Bookm	70:444 D '29 150w	Becker Cynthia Cynthia L M Reviewed There Thru a advice all always and and and and and and aunt aunts bedridden bore brother but by charming countless cousins elope even exasperating family for found full grace had her her her her her in ineffectualness life most mother moved of of own sentimental serenely she sister stupidities the their this time to trouble uncles vacuities wanted was welter were who who with	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Booklist	25:361 Je '29	Crab Hermit I If Is Mlmpsy Mr a a all am any at at book change critic doesn't for glad grand is it kind know look minute of of rather sort that the the write you you you're	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Bookm	70:xx S '29 lOOw	Incident Interesting The a agreeably and appeal charm enough gentle has it make quiet story to with	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Books (N Y Herald Tribune)	p30 Ap 14 •29 750w		2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	\- Boston Transcript plO My	25 '29 220w	  Her Is The accurate and any author's based characterizes charming excellence in knowledge lacks latest merit never of of on outstanding people place story story style that the the the varies verisimilitude which work	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Cleveland Open Shelf pill Jl	'29		2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	f- N Y Times	p8 Ap 21 '29 450w	Is It The a all amount amusing and attending author book characters come comedy decides deft end everything feels first for has he her is is neatly no of of part puppet- quite reader settle show small some that that the the the the the time to toward verisimilitude when with	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Outlook	151:596 Ap 10 '29 120w	Brooks Cynthia R The W a and and girl humorously- is nice pleasantly story was written	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Sat R of Lit	5:1117 Je 15 '29 160w		2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Springf'd Republican	p5e Je S '29 $30w	A a best element of seller sentimental substantial thoncrhtfulness with	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Times [London] Lit Sup	p497 Je 20 '29 170w	799	2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
RICE, ALICE CALDWELL (HEGAN) (MRS CAIL YOUNG RICE).	The buffer.	797	2.5	332p	Wis Lib Bui	25:277 Jl '29		2070	3.4905802126699994	7	2	12	rice + ac + the buffer	1.5188170381309505
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	Booklist	25:288 Ap '29	From Godden Godden He His In It Nancy Val a and back been boyhood but called career continued coward dramatiz- expectation expected felt grew had have he he he hero him himself—playing illness in in in ing it line long love no of of of of offered on one one others—being out part playing pretense rOle school stage taken the the the the the the the the there thought tired to to uo very war was was was way when when which would	1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	Books (N Y Herald Tribune)	p!7 My 6 '23 180w	The a and between harmony his in lack lacks novelist of of results seeming spark story the the theme vitality which	1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	-j- Boston Transcript	p5 Mr 9 '29 ISOOw	As Clever I In Is Is Lawrence Mr The There Vachelll Val Val Val W Why Why a a all amusing at be? came delightful for happy is last may not not of our- out selves—Val should story success us very was we we? whole	1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	Cleveland Open Shelf	p79 My '29		1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	New Statesman	32:230 N 24 '28 150w	In Mr Vachell and brightness but contrive discipline displays he his his italics pages should skill these to usual	1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	N Y Times	p30 Mr 24 '29 450w	'The English Leading Man' One adventures agreeable an and book competently despite done hero's if in interesting is its most novels of pleasant quiet quite read smoothly sufficiently the the to unexciting war written	1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	N Y World pllm F	10 '29 200w		1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
VACHELL, HORACE ANNESLEY.	Leading man.	972	2.51	34Gp Putnam [7s 6d Cassell]	Sat R of Lit	5:784 Mr 16 '29 230w	'leading Is It The a although an analyze and and atmosphere better cannot carefully characters charming creates does easy-flowing he him impatience interest is it man1 mildly more more narrative not not often personality risk seems skill so stupid than than to too which with with	1370	3.1727538912	8	5	9	vachell + ha + leading man	1.83006993091745
