bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
BLASCO IBANEZ, VICENTE.	Four horsemen of the Apocalypse (Los cuatro Jlnetes del Apocalipsis); auth.	49	0.9	tr. by Charlotte Brew- ster Jordan. (1%c) Dutton 18-16490		5- N Y Tlmes 23:372 S l '18 1000w	As Just Spain Spanish a a a additional an an and appeal authoritative be— carries coming containing creative few fiction for for foremost four from genuine has horsemen' in in interest it kind literature longin look novel novels now of of of of of of of one our pen recent sense strongest the the the the those thus to view war who work writers ‘The “As	6210	3.57443820225	7	10	12	biasco + iv + four horsemen of the apocalypse	1.8584651827665637
BLASCO IBANEZ, VICENTE.	Four horsemen of the Apocalypse (Los cuatro Jlnetes del Apocalipsis); auth.	49	0.9	tr. by Charlotte Brew- ster Jordan. (1%c) Dutton 18-16490	Pub W	94:556 Ag 17 ’18 600w	Ibafiez In Joseph Mosher Tho a covering creating fairly familiar ground in literature of of pictures series succeeds the the times unsurpassed war	6210	3.57443820225	7	10	12	biasco + iv + four horsemen of the apocalypse	1.8584651827665637
BLASCO IBANEZ, VICENTE.	Four horsemen of the Apocalypse (Los cuatro Jlnetes del Apocalipsis); auth.	49	0.9	tr. by Charlotte Brew- ster Jordan. (1%c) Dutton 18-16490	R of Rs	58:444 0 '18 160w	1914 acclaim and as best critics dealing events impressive lofty novel of of piece since the the the war which with “A ﬁction	6210	3.57443820225	7	10	12	biasco + iv + four horsemen of the apocalypse	1.8584651827665637
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	summary	summary	An Bored Even Guyse Guyse's Innes Matters Mrs Ninian Ninian Ninlan Olwen Olwen Olwen Olwen She Some Subsequently The a a a a a a a accepts accidentally acting air all alone alter although amazed an and and and and and and appearances are are arriving as at bank be border brought by by caught changed character circumstances climax companion companion companion complicated contemptible conﬂicting covert crude delight detests disclosed doubt dread enchanted enlightenment enters eventually fascination forced forced from grown grows happiness has has hears her her her her his his hovers in in in in in inhabitants is is is is is is its land later leaves life live living lonely lonely love loves many master miles motive mystery mystery new night occasions of of of of of of of on opinion or over own pele pele pele pele pele plot position post previous puzzled revealed scene she she she she she she she she shelter situation snowstorm some son spend suggestion tales ten that that the the the the the the the the the the the the the thing time to to to to to to to to to to to too typewriter under up upon weird when whom widow widow young ﬁnd ﬁrst	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	A L A Bkl15131 O	'18	Readable	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	Boston Transcript	p6 J'e 26 '18 850w	'Thls 372 An In Issue a attractive book denouement for interest is leads mentioned story sustained the this time to unexpected well wholly whose ﬁrst	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	Nation	107:666 N 30 '18 50w		1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	N Y Tlmes	23:242 My 26 '18 350w	Baillie Mrs Reynold's a a a ago and charmed chief drawn extremely for great have improbable in interest its lonely long many new novel of out people prove rather readable readers setting strikingly stronghold,’ style that to unique will with would years ‘The “Written ﬁfty	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	Outlook	119:286 Je 12 '18 50w	'Jane (unlike Eyre' Eyre') The a be better but compression for in is is little lively of reminded tale tale this would ‘Jane “One	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	Spec	121:128 Ag 3 '18 30w	decidedly original story “A	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	Sprlan’d Republican	p13 Ag 18 ’18 270w		1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
REYNOLDS, GERTRUDE M. (ROBINS) (MRS LOUIS BAILLIE REYNOLDS).	Lonely stronghold.	371	1.35	(1%c) Doran 18-7602	The Times [London] Lit Sup	p118 Mr 7 '18 200w	1 a an combined curiosity denoue~ devised he incidents increasing keep ment occupied of of quite reaches reader satisfying sense succession the thoroughly until well well with “The	1820	3.59332084894	8	6	9	reynolds + gm + lonely stronghold	1.7048376742987432
MAOCONNELL, SARAH WARDER.	Many mansions.	284	0.0	'Sl.50 Houghton 18-18405	summary	summary	Hardwick an at aunts began but dream end house kind living named of of old only orphan road she she ten the the the the to two uncomprehcnding underground was well-meaning when which with wonderful years “Perdita ﬁrst	1210	3.6893258426999997	9	4	5	macconnell + sw + many mansions	1.7634593991135044
MAOCONNELL, SARAH WARDER.	Many mansions.	284	0.0	'Sl.50 Houghton 18-18405	Boston Transcript	p6 N 6 '18 250w	'houses At Celia For Maldon Miss Parsons Perdita Perdita She She Terry Then Then Times Y a a a a a a actress adapt after all all an and and and and and as as assistant at at but called came came childhood children.’ day decorator dreams during during entertaining establishment fancies found friend good had happiness happy happy happy her her her her her her her her—rented house houses in indeed interior intervened into is kildare last last last.“—N learned little little love love love' make mansions' men misunderstanding most needs of of of of offered other possesses possible results save separated she story such summer that the the the the them them—and then to to to to took touch tried unsatisfactory well went when which while while with wonderful writing years ‘House ‘Many	1210	3.6893258426999997	9	4	5	macconnell + sw + many mansions	1.7634593991135044
MAOCONNELL, SARAH WARDER.	Many mansions.	284	0.0	'Sl.50 Houghton 18-18405	New Repub	17:230 D 21 '18 230w	The a aspiring book character chief curiously free impetuous is its of passionate style suited the to with written ﬁne	1210	3.6893258426999997	9	4	5	macconnell + sw + many mansions	1.7634593991135044
MAOCONNELL, SARAH WARDER.	Many mansions.	284	0.0	'Sl.50 Houghton 18-18405	N Y Times	232416 S 29 '18 500w	It a a and and been book carefully character deal feeling for good has is little long more much of shows than thought too very written “The	1210	3.6893258426999997	9	4	5	macconnell + sw + many mansions	1.7634593991135044
MAOCONNELL, SARAH WARDER.	Many mansions.	284	0.0	'Sl.50 Houghton 18-18405	R of Rs	59:108 Is '19 220w	 1000 285 Figures In Indicate american and as be be best but can classiﬁed cost entertaining facile following grac is it it life mansions' must novels of of parenthesis per placed prlcs recent so that the the ul well-mannered with words ‘léght “Many ﬁction,'	1210	3.6893258426999997	9	4	5	macconnell + sw + many mansions	1.7634593991135044
TURNBULL, MARGARET.	Close-up. il	446	1.5		summary	summary	"At But But But California—where For Grace Jei't Jet! Kate Kate Lawtord New This York a a a a a achieved adaptability admiration again all all and and and and are as be been break brin brought but but by cannot catches come considers consumptive contentment contrary custom director do drama each efforts eminence end engaged engagement explained face fame for for from from future had has has has have he he health her her her her her his honorable in in in in interests is is is it it jilted""—bac life lovers mad meet misunderstandings— more movie not not obstacle of of old only own prey private recognize recognizes remains restored role secret secretary—by service she she star still still story tale than that the the the the the the the the their them—they there thrust tie title to to to to to together upon wealth when which which who who will with work “silent ﬁrst"	560	3.14887640449	10	2	3	turnbull + m + close-up	1.7328540302619224
TURNBULL, MARGARET.	Close-up. il	446	1.5		Natlon	108:24 J’a 4 '19 150w	Angeles Los Well and and and atmosphere awe: conveyed described either is is life location' mowe of of of open-air or region routine scorn simply the the the there without ‘on ‘studios' “The	560	3.14887640449	10	2	3	turnbull + m + close-up	1.7328540302619224
TURNBULL, MARGARET.	Close-up. il	446	1.5		N Y Tlmes	23za82 D 29 '18 400w	Aside _ accident affair and been by come done estingly film-making from happenings have hook in in in industry inter- into is might more most much not rather recommend seems spy story the the the there this this to to whlc “Like ﬁeep	560	3.14887640449	10	2	3	turnbull + m + close-up	1.7328540302619224
EMPEY, ARTHUR GUY.	Tales from a dug- out.	143	1.5	(3175c) Century 18-20663	summary	summary	   8- A American Atlantic Bill Boches; British Christmas Curly D.C.M.; Dick Dublin France France Fusilier Giants Ginger; Happy Horses Hun- I If Ikey Jim—soldier Londoner Private Rounding Sailor Scotchman The The The The The These Winning Yank a a a a a a a absent across american and any are are are: army at at be belng dicto- dictograph disappear dug- dugout dugout dugout; each fire; for for for foreword from from front' giant grv gunners heartache help his hope hopes? in in in in in in in in,’ individual invented it less lone machine many mist more mouths ng; occupying of of of of of of only or out' own paciﬁst; ph placed possible publlc receiver same says sentinel; seven short siren spies; spokesmen stories that the the the the the the the the the the the the the the the the these thru titles to told transmitter tree trenches under up vanish void war way way were while will worry would would ‘boys ‘listened “Blightyl—What “Tales ﬁll	240	2.9644194756599997	11	1	3	empey + ag + tales from a dugout	2.0752651053540125
EMPEY, ARTHUR GUY.	Tales from a dug- out.	143	1.5	(3175c) Century 18-20663	Dlal	65:626 D 28 ‘18 220w	a and are certain ephemeral in lieu literary nevertheless of quality reveal rough these they though vigor “Uncouth	240	2.9644194756599997	11	1	3	empey + ag + tales from a dugout	2.0752651053540125
EMPEY, ARTHUR GUY.	Tales from a dug- out.	143	1.5	(3175c) Century 18-20663	Ind	961298 N 30 '18 20W		240	2.9644194756599997	11	1	3	empey + ag + tales from a dugout	2.0752651053540125
HILL, FRANCIS.	Once on the summer range.	215	1.5	(Bic) Macmillan 18-19295	summary	summary	But Duncan- Eloise Hainlen He Immediater Is Matt Matt Matt Montana She The This West a a a abduct action ago and and and and another are before begins brutal but by by captors comes contact danger days delicate dlﬂ‘iculties does father's first for for from girl go great happy he her her her her her her here his in in in in in incredible interest into invalid is is is is last leads lives make marriage men non not obliged of of one ones ordered pay person physician price protects rescued reunited she she sheepherder solve speedy story submit tenderfoot the the their their their thirty this thrown to to to to to told tormentors tortures trying two two unscrupulous villainy where who with years ﬁnally	1120	3.6116573033699995	12	3	4	hill + f + once on the summer range	2.0998242974115717
HILL, FRANCIS.	Once on the summer range.	215	1.5	(Bic) Macmillan 18-19295	N Y Call	p10 Ja 12 '19 350w	American F Harrow In K The a as author believe bit book charm common daring even have he important in is is is leaves lies more most much not of or particular plot so suggests than the this unsaid us what what with would writers “The	1120	3.6116573033699995	12	3	4	hill + f + once on the summer range	2.0998242974115717
HILL, FRANCIS.	Once on the summer range.	215	1.5	(Bic) Macmillan 18-19295	Outlook	120:554 D 4 '18 60w	The The The West' and and and are distinctive dramatic far feeling from hardly is is moving novel of of of ordinary people plot quality removed romance romantic sincere situation suggests tense the the the the the the title unusual writing “The “Wild ﬂavor	1120	3.6116573033699995	12	3	4	hill + f + once on the summer range	2.0998242974115717
HILL, FRANCIS.	Once on the summer range.	215	1.5	(Bic) Macmillan 18-19295	Pub W	94:1296 0 19 '18 700w	Cooper F': T action adventures along and and are be between boundary breathless but characters chief don’t handling in inherent irrepressible is its its its its let lines logic lost of of of of of—you onward out out-and-out pellmell possible preposterous probable quite reason rugged rush sight simply stop sweep swept that the the the the the the the the to tumble virility vitality yourself “Such	1120	3.6116573033699995	12	3	4	hill + f + once on the summer range	2.0998242974115717
