bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Lit R	p4 Je 5 '26 450w	'Arrow- G He L Lewis Short Sinclair a abounding adventure an and and and armchair back both carpet easy from from has has his in intricacies mankind nature observation of of on put sat slippers smith' story tale the the written written	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Nation	122:672 Je 16 '26 620w	  'Mantrap' 'Mantrap' Canadian Is It J Krutch W a a a adventure and any been but by by commonplace competent contributors could enough; fair have in interesting is is is is it it it magazines major means memorable most no not novel of of of of one popular rather say score story the the to to woods written	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Nation and Ath	39:506 Jl 31 '26 300w	'Mantrap' Edwin Is Is Mulr The a and be beyond can characterization construction deplored dialogue flaccid is loquacious; only poor sentimentality slovenly story style the the the weakly	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	"He-man and the Open spaces."" P. H. B. New Repub"	47:316 Ag 4 '26 150w	Even This a a against and artificial at back-drop carefully conventional convincing far highly however is is it more novel of of people pictured tale tale than the the this truthful	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	New Statesman	27:418 Jl 24 '26 750w	  A Alverna B It It Lewis Lewis' Mr Mr Nevertheless R The This a a a a a ah- all an and and and and any are as at at been better book book clamorous comes common common contains disappointment entitled excellent expect had has has have hero his hurrledness if instance is is is is is it it it latest least life little little living named never novel of of of of of of of off other publisher qualities quickly rather reading scribbled seen short something than the the the the this to to too too trivial very very vignette we we what which whole woman work worth year—	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	N Y Times pi Je	6 '26 2600w	H: L Reviewed Stuart by	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Outlook	143:256 Je 16 '26 280w	'Arrowsmith,' 'Mantrap1 American D R Townsend a and as but compared cross-section exposed fiction in in is length life merely minor not of of piece that the with	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Sat R	142:156 Ag 7 '26 450w	A Its a a along and and before book carries disregard exhilarating flashes forget holiday holiday humor im- impetus in irresponsible it it like lively motion-picture or probabilities us we written	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Sat R of Lit	2:887 Je 26 '26 650w	Bates E Reviewed S by	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Spec	137:105 Jl 17 '26 260w	Arrow- He In Lewis Mantrap Martin Mr a a after all another but in love mood must not romantic setting smith soon sportive story was write	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Springf'd Republican	p7f Je 27 '26 400w		11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	Times [London] Lit Sup	p536 Ag 12 '26 550w	A American Even a a a against and author but chooses convention directed excellent good he holiday humorous hunting is is is its light-hearted masculine not novel of of of on one put romance satire satire shows side sociology sting story teller that the the the this to when which which without	11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
LEWIS, SINCLAIR.	Mantrap.	414	2.0	308p Harcourt	WIs Lib Bul	22:230 Jl '26		11780	2.86461256515	1	10	19	lewis + s + mantrap	1.70027334142939
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	Booklist	23:120 D '26	Illustrated Lavishly Tales a and and angler beauty catch catch companion enthusiastic fishing forms from his of of of of photographs previously published record scenes seas surpassing taken the the the the this to virgin volume was wherein	4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	Books (N Y Herald Tribune)	p4 Ja 2 •27 250w	Beebe It W: and because color element extreme his inferior la local markedly of of perhaps personal previous subordination the the to to travelogue volumes	4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	Lit R plO D	4 '26 490w	In It J R Towse a and angler attractive especially every for handsome is respect singularly the volume	4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	N Y Times	p!7 D 26 '26 1550w	Armstrong E H: Reviewed by	4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	N Y World plOm N	14 '26 50w		4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	Sat R of Lit	3:432 D 11 '26 660w		4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	Sprlngrd Republican	p7f O 3 '26 950w		4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	Times [London] Lit Sup	p667 O 7 '26 850w	Attractive Illustrated New Zealand account and fishing in of richly sea waters	4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
GREY, ZANE.	Tales of the angler's Eldorado, New Zealand.	291	5.0	228p Harper [21s Hodder	WIs Lib Bui	22:272 O '26		4820	3.2538991657599996	2	3	9	grey + z + day of the beast	1.0400315700371316
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	Books (N Y Herald Tribune)	p21 O 31 •26 650w	"& A A A A Aldous Anderson Anyway Austen? Coppard E E Finally Forsler Her Huxley? I10,1? In J.] Jane Just Katherine Katherine Kolars M Mans- Mansfield Mary More Pllrelv S Sherwood Sidgwick Statesman Vs a acidity also and are are artificial between but by carry choice comparison comparisons conclusions courageously equal fleld from has has her her honest inevitable intellectual intrusions is is is it katherine led less life mansfield merely merest mood more more more no not of of of of of of of of of of or or perhaps—and pinch plagiarism.""—New pleading possibly prone recalling recognizably replaced response sardonic she she simple skillful structure sub- suggestion technique tenderness? than that that the the the the the the the themes these they tinged to to to touch unity unity universal unjust unwaveringly use what whether which which with •"	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	h Boston Transcript	p7 N 17 '26 180w	Bowen In It Miss There a bringing but carry enough faultlessness form general glitters habit has her insipid is it not not of of off quite seems story substance the the to	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	Lit R	p3 D 11 '26 520w	Frances Newman Reviewed by	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	Nation and Ath	39:211 My 29 '26 120w	And Bowen's Katherine Mansfield's Miss a a about afford all although and and are are are brittly can characters clumsy confusion decision defines delightful demand elusive encounters enough exceeding fine for handling her her her her her him hint his intention light miss no of of reader reading relations scenes sets she situations so so so so stories structures subtle tangible that that the the them they though to to trample with with wits would yet you	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	New Statesman	27:388 Jl 17 '26 320w	Bowen's C Kennedy Miss P Secession She The a a a a a acquaintance affection an and and and as be between boarder boarding-house broken can comedy contrast conventions cruel cutting deal deals drawn faces figure flame for for forget fragrance friend from full gentleman's granted has has hearts; instance is is it it its its letting lights little may new not of of of of old own own perfection pictures precision prim prose restraint romance; sees she taken tartness that the the the the the to to told tragic transference us who who with with with without without	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	-| NY Times	p9 O 3 '26 450w	Her Her She a a a a all all and and are at at best brings but clearly comedy content demurely emotions expectations faultless; feelings height her her her in in in involved is is it little manners more of of of of offers out raises reader's seems she she shortcomings some sort stories teapot technique tempest the the the thin; tidily times to where which	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	-| Outlook	144:214 O 13 '26 300w	'The 'The 'The 'punch.' A Boynton But Contessina,' H If Secession,' Storm'—are They W a a a an an and and and and and are as as at by can crisis emotion external; few— finger flash happens have if in instant is light little mood no nothing object of of oftener on or other overt permitted plot put recognize relatively share side-glance simply something stare story straight swift that the the there title to under white you you you your	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d		-4 Sat R 141:688 Je 5 '26 450w	At Bowen's But Hartley Huxley's Justice L Miss Mr P She Sometimes The a a a a affected always and and are as be be beside best between by can colours crude do does does dull: even executant failure failure; faint fine good hardly her her herself in is is is little little little much narrow not not obscure of of path praised shades she she she sometimes sometimes sort stories subtle success success such tenuous terms the their their thrill to too too tread wanting works worst	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	Springf'd Republican	p7f D 12 '26 lOOw		3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
BOWEN, ELIZABETH.	Ann Lee's, and other stories.	83	2.0	288p Boni & Liveright [7s 6d	-| Times [London] Lit Sup	p300 Ap 22 '26 500w	'Making 'The 'The Arrangements' Bowen's Contessina.' Englishman For It Italian Miss Seces- Us a also an an and and and and and are away be bears but calm child comedy falling find flirt girl gives hears in in in life lightning-flashes may may minor of of of ominousness only original palm perceives—the perfectly presents quiet reverberations sees she she she sheer shocks sion' sixteen sky spitfire sudden that that the the the the the thunder us well-told what which	3500	3.56659412405	3	3	10	bowen + e + ann lee's	1.765366980475027
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Booklist	23:84 N '26	"'Buck' Ben Guatemala Howard Into Lit Murchison Pressley Pressley R The There Vizcaya a a and and and and and are assassinations by colored duels emprises.""—Sat escapes excitingly faithfully for fortune gallant humor irony is needle-pointed notorious of of of of of of partner petrel pinch plots plumpish rapiers realtor recounted sense soldier stormy successful the the the transformation trickeries unwilling wholesale with with words young"	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	-| Bookm	63:597 Jl '26 260w	   'The Call' F Gods I I If It J Red This a a a adventuresome and background book comes essentially excellent fashioned fiction for help in is is journalese like like little long lust man's me of office old out over pick political read revolutionary rollicking routine sort that the the the to to travel up war when with written yarn you	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Books (N Y Herald Tribune)	p!3 Jl 27 '26 360w	America E: F Hall Howard Pressley's affairs all are author's beauties central cloak for idyllic in natural of of refusal rigors stern the the the the thrilling through to tradition tropics wanderings	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Boston Transcript	p6 Je 19 '26 450w	Mr Scoggins The adventures and and authority color creates has he himself life lived one only possible re- records that the to who with zest	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Cleveland Open Shelf	p!08 S '26		3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Lit R	p5 O 30 '26 450w	C: From In Isn't Mr Once P Sawyer Scoggins' Stirring a a a a a adventure and and and and avis beginning comes corking dull each end every favor follow in instant into is is it it latest leaps moment of of other out rapid roro seemingly situations sort splendid story story—plus succession tale tale thai that there to true unhonored unsung while word	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	"adventurings and 'voyage out in dreams.' ""h N Y Times"	p8 Je 6 '26 780w	  Kipling Mr Scoggins's This all author but enjoy fireside has has he influence its knack lush moments of please prose ready shows sufficiently the the the those to who writer	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	N Y World	p4m Ag 22 '26 360w	'The Call' Gods H Is It It Mr Murchison Red S Scoggins a all and characters chockful especially exciting exciting firing forgets has his hokum in in incident integrated is is long mind most of of one one quick-moving read skillfully slow-talking so steeped that the the the time to we've which yarns	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Sat R of Lit	2:838 Je 6 '26 SSOw	American Benet In Mr S Scoggins V a adventure augurs be best but certain chosen displayed distinction field for future genuine has has he his in it may not of of of only particular promise story that the the the the very well well what writing written year	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Springf'd Republican	p7f Jl 11 '26 350w	625 He Mr Scoggins a a adven- adventurers and and and and and and atmosphere background; beating can countries desk getting gift give has he he he his his in it it knows knows knows lathe me morning of story strange substance tell the their to turea up words; you	3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
SCOGGINS, CHARLES ELBERT.	Red godi call.	623	2.0	363p Bobbs	Times [London] Lit Sup	p656 S 30 '26 210w		3250	3.71856761302	4	6	11	scoggins + ce + red gods call	1.6938728808256551
STOCKLEY, MRS CYNTHIA (BROWNE).	Dice of Ood; a story of South Africa.	665	1.5	191p		13 '26 180w	"'strong' (N (N Anne Books Cynthia Falls Gorge Haviland Herald Herald In In In Je Narlce Rhodesia Stockley T Tribune) Tribune) Vanne Victoria Y Zambesi a almost amidst among an an and and and and appear are author being between cause collaborators combined credible.""—Books crises dangerous dealing events fatal has illustrator lush main men neighborhood of of of of of outbreak passions pll primitive proposed quarrel region respectively results scenery set several successive the the the the the the the the they this this thriller travel-book very when which with with without"	870	2.9046789989099997	5	1	5	stockley + c + dice of god	1.3539228003020216
STOCKLEY, MRS CYNTHIA (BROWNE).	Dice of Ood; a story of South Africa.	665	1.5	191p	Boston Transcript	p2 S 11 '26 130w		870	2.9046789989099997	5	1	5	stockley + c + dice of god	1.3539228003020216
STOCKLEY, MRS CYNTHIA (BROWNE).	Dice of Ood; a story of South Africa.	665	1.5	191p	Lit R	p2 Jl 24 '26 200w	Dawn Journalistic Miss Powell She Stockley's a air an appeal as as at author brisk conscientious convincing detachment has makes men much nothing of preserves quite racy stop style that the them though to to villains which will women	870	2.9046789989099997	5	1	5	stockley + c + dice of god	1.3539228003020216
STOCKLEY, MRS CYNTHIA (BROWNE).	Dice of Ood; a story of South Africa.	665	1.5	191p	N Y Times	p8 Je 27 '26 350w	Africa South While a ago and and as attention con- deteriorated dozen emotional faculty find for freshness from get have her in in life literary may mirrors more much of of of of or quality reaction read retain sake satisfactory setting she show so solely still still still stories story-telling tale that the the the the the their them they they those vincingness which who with won years	870	2.9046789989099997	5	1	5	stockley + c + dice of god	1.3539228003020216
STOCKLEY, MRS CYNTHIA (BROWNE).	Dice of Ood; a story of South Africa.	665	1.5	191p	Sat R of Lit	2:859 Je 12 '26 lOOw	Miss Stockley's an and burlesquing comes has itself latest merit more near not novel novelette of or ounce perilously properly to	870	2.9046789989099997	5	1	5	stockley + c + dice of god	1.3539228003020216
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	summary	summary	Abyssinia At Corslake's England He His Irene Irene Irene Irene's It Jobs John John John John's Mary Mary Masterson Mlllward They With a a a abyssinian acquaintance act after along altruistic an and and and and and and appalled became brother cataclysm create difficulty divorce estate face fallen first five fled for for for for for for for forty friend friends from good had happy he headier heir him himself his his his in love love married million nineteen-year-old of old old old out passion post pounds reasons remarriage responsibilities returned several sober sought taking the the till tired to to to to to to tore tremulously turned vast was was were where with year	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Books (N Y Herald Tribune)	p7 My 23 Boston Transcript p4 Ap 21 '26 850w	'Masterson' H: Its L Stuart a credit does is no novel that writer	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Cleveland Open Shelf	p78 Je '26		5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	ind	116:527 My 1 '26 lOOw	Interesting London a a and and background characterization clever combine descriptions entertaining graphic horse make noveL of plot racing sophisticated this thoroughly to yachting	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Lit R	p4 Ap 10 '26 650w	Beckwlth C E Reviewed by	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Nation and Ath	38:620 Ja 30 '26 200w	A Edwin Is It Mulr The against and blunt change curious denunciation directed even in is is is it luscious men; mixture of plain praise style the very violence violent yet yet	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	New Statesman	26:548 P 13 '26 lOOOw	C Kennedy P Reviewed by	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	N V Times	p9 Ap 4 '26 860w	'Masterson' English Gentleman.' Is It The What \Story a a a an and and book book cal certain certain expresses extremely fact fervently fiction freshness from gives in interesting is is long much novel novelty of of of of part point polit- present-day rather subtitle subtitled that the the the the the unusual very view well written written }a	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	NY World	p7m Ap 4 '26 520w	 In Is Is It Purpose Purpose P°lnt This a a a always and and are being bore cheap clumsily exasperatlngly is most nastlness novels novels of of of on one rather spots than the them this those u with with wnole wordy worse written written	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Sat R	141:67 Ja 16 '26 760w	'Masterson' C Englishman H I Irritating Is Is It It It Its Jljtones Masterson Mr The UP a again always and and an«J asaln blushed callousness candour characterizes crudity: everywhere face for frankness glass good have hlm' in in??* is is it its itself lack looking missing most never nndinif nor nor nor not of of ordl- over plain quality regarding reticence rew*rd sentimentality th'nP the the unabashed virtue which which would £ •»?	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Sat R of Lit	2:937 JI 17 '26 750w	'ast-ditch-Tories (to American British Davison E: Franka Ki ^Ir'.i a a a.nd achievement among assuming best-seller blood cod could cousins deliberately had have he his in involuntary ll not nothing novel of of orL say surpassed the the their this viewpoint written °U'dJm,ake •vj?	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Spec	135:100 Ja 16 '26 300w	England Frankau His In Masterson Mr Press a a an and and are as daily draw elevated excellent execution hardly has help his his his honourable intended intentions is is less life moral morality more much of of of of order picture plainly political political present purge sensational shall sick such taste than than that the the to to too unfortunately while world	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Springf'd Republican	p7f S 5 '26 300w	Is The The and claptrap conceived crude emphasis is narrative neither nor on politics sex the well well written	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
FRANKAU, GILBERT.	Masterson.	248	2.0	417p Har-	Times [London] Lit Sup	p42 Ja 21 '26 480w	Is Is There a a adequate affair and and book community complex description—an description—of in nothing of section small the the the vulgar whole	5710	2.10881392818	6	10	14	frankau + g + masterson	1.765366980475027
GREY, ZANE.	Vanishing American.	291	11.0	308p JZ Harper [7s 6d Hodder & S.] 25-24588	Booklist	22:252 Mr '26 Bookm 63:202 Ap '26 20w	"(and American In Indian Indian Indian Is Lit Marian Marian Marian Nophaie Nophaie Nophale Perpetual Reservation She Sup The Times Warner When [London] a a a a a an an and and and and and and and and and and as asks author baseball becomes between book boy brought busy by captures come coming coming concerned contact dare does events exigencies final for from from from girl grips he he he head heart) help her him his his his imagination in in intrigue is is is lead long love love marriage missionary noted of of of of of of on organization other part player prevent problem.""—The problems question rOle renewed returns risk run save scheming seduction so some stolen story the the the the the the the the the the their those to to to to tribe tribe university up very whether which white white who with with"	1760	3.33853222101	7	1	9	grey + z + vanishing american	2.047298812277271
GREY, ZANE.	Vanishing American.	291	11.0	308p JZ Harper [7s 6d Hodder & S.] 25-24588	Books (N Y Herald Tribune)	p9 F 7 '26 320w		1760	3.33853222101	7	1	9	grey + z + vanishing american	2.047298812277271
GREY, ZANE.	Vanishing American.	291	11.0	308p JZ Harper [7s 6d Hodder & S.] 25-24588	Cleveland Open Shelf	p53 Ap '26		1760	3.33853222101	7	1	9	grey + z + vanishing american	2.047298812277271
