bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Old-Dad. J1.50 (2c) Dutton 19-2709	1	0.0		summary	summary	Florida He He He Innocence Keys She The a a a a a adventures almost also an an and and and and and awakens balance beautiful boy boy college companionship daughter discovers discovers discovers escapade expelled extraordinary father finds for from from full girl her her her her her herself high-strung him his his home in in in maiden may meet mercy motherless northern oblivion of of of of original own prank promise re- recover she she sickness stilt story takes teens that the the the the there they throws to to torn-boy unknown upon which wife wilds with with with youth	580	2.7616912235699997	2	2	4	abbott + eh + old-dad	1.4741286112885352
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Old-Dad. J1.50 (2c) Dutton 19-2709	1	0.0		Boston Transcript	p4 Mr 19 '19 140w	'Molly-Make-Believe's' Alice-in-wonderland The The a and are attend characters clever convincing creator develops hardly in mock-frenzied of presented remarkably situation somewhat the those touches way which with work yet	580	2.7616912235699997	2	2	4	abbott + eh + old-dad	1.4741286112885352
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Old-Dad. J1.50 (2c) Dutton 19-2709	1	0.0		Dial	66:366 Ap 5 '19 250w	'a Seriously The a a advertised amorality and as aspiring blues,' book book by cure depressing dozen for half in inhabit is is is is itself less many nearer of of people perversion reason romantic same sort sphere such suggestion sure than that the the the the this vague very volume when which	580	2.7616912235699997	2	2	4	abbott + eh + old-dad	1.4741286112885352
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Old-Dad. J1.50 (2c) Dutton 19-2709	1	0.0		-I Sprlngf'd Republican	p!7 Ag 3 '19 180w	The amusing before but comes dwindles end extinction in interest is of point spots story the the the to	580	2.7616912235699997	2	2	4	abbott + eh + old-dad	1.4741286112885352
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		Bookm	50:90 S '19 200w	A Anymoon Anymoon Anymoon At Bolshevists Boynton British But Cox England England England Germans H Harold In In Intellect Is Is Joseph Just League Once Reviewed This W When Yielding a a a a a a a a a about action acumen affairs after an an an anarchistic and and and and and and and bee-hive been been begins breeders brought but by by chosen commonwealth communism consciousness consciousness control counter deprives different dissertation dream drones during- election executed factors falls fever fiction finds first fleet for for foreword form forms give greater hands has has has has he helpless him himself his his human human humble hypodermic in in in in informs into into is it lifelike month more more more most nations needle not novel novel occasion occupation of of of of of of of of of of on on order peaceful point power preponderant presently president pressure problem prominence put regime restores returning reveals revolution revolution rigid rigidly rises saves scheme shows snow-shoveller socialism socialism socialistic state still story takes tempered than that that that the the the the the the the the the the the the the the the the there to to to to to together transformed typhoid us when which which which who with with women work workers	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		Boston Transcript	p6 Jl 30 '19 170w	300 Ingenuity No and author but by comic displayed his in infrequently is is it little more not of opera out pages plan protracted reform than the through waxes wearisome working	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		Dial	66:666 Je 28 '19 40w	Instead It art fiction fundamentals fundamentals in in merely of of shattering shattering socialist succeeds the writing	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		N Y Times	24:467 S 14 '19 750w	Anymoon This a affairs and attained best book burlesque character equality human in is is is likable most of of on part perfect refreshing state the the the which whole	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		Outlook	123:95 S 17 '19 lOOw	Apart Incidents The and are book dramatic from has its life politico-economic purpose spirit the	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		Sat R	127:530 My 31 '19 300w	Most an as be before bends considered excursion fact fancy into must novel obediently of pleasant probably rather realms theory this those where	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		Spec	122:21 Jl 5 '19 30w	The and are character cleverly details developed figure is of of out principal story the the the very well worked	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
BLEACKLEY, HORACE WILLIAM (TIVOLI, pseud.).	Anymoon. «J1.50 (l%c) Lane	52	0.0		-| The Times [London] Lit Sup	p201 Ap 10 '19 350w	Bleackley But Mr a a aim and and and and before he him his his is is it of one overmasters puts ready reality resourceful story story-teller talent the the timely undermines useful	1850	3.2558456117900003	3	6	8	bleackley + hw + anymoon	1.5243829957642807
MILLER, ANNE ARCHBOLD.	Huldy's Whistle.	349	1.35	il (3V4c) Reilly & L«e	summary	summary	But Eloise Huldy Just Of This Whistle Whistle Whistle a a and approve are ashamed aunt bit boy boy but cannot comes course family for freckled-and-red- haired hard harum him his homely ill-mannered inspiration is it maiden makes misunderstood much of of of of parents real scarum she the the the the this tribulation twelve under untidy very visits vulgar when whose	190	3.52338244715	4	0	3	miller + aa + huldy’s whistle	1.7769743758015906
MILLER, ANNE ARCHBOLD.	Huldy's Whistle.	349	1.35	il (3V4c) Reilly & L«e	A L A Bkl	15:392 Jl '19	Donahey Illustrate Immediate Numerous Whistle William Willises' a a and and and atmosphere become boy by desperately drawings end entire family girl glory good goodwill hired in into is its model neighborhood of on pervades put quite so story succeeds sunny that the the the the to to tries way well	190	3.52338244715	4	0	3	miller + aa + huldy’s whistle	1.7769743758015906
MILLER, ANNE ARCHBOLD.	Huldy's Whistle.	349	1.35	il (3V4c) Reilly & L«e	N Y Times	24:452 S 7 '19 170w	Im- Tlie author be does not pretend to	190	3.52338244715	4	0	3	miller + aa + huldy’s whistle	1.7769743758015906
CLARKE, ISABEL CONSTANCE.	Whose name is legion.	102	1.35	(2c) Benzlger	summary	summary	Africa Benedict Catholicism Catholicism English Father In Professor Professor Scudamore Scudamore The a aa an an an and and and appearance brings by cast check country definite evil evil evil evil first further grace his his his hostess in in in in intervenes is is is its life mischief more more more mystery mystery occult of of of of of once once one others over part person persons place plies power processes progress relief represents saving second shape spell spiritualism story story story such takes the the the the the the the the the through to to to trade transpires turns up use used victims when where which which whose wiles with work wreck	140	3.7616912235699997	5	1	2	clarke + ic + whose name is legion	2.0998242974115717
CLARKE, ISABEL CONSTANCE.	Whose name is legion.	102	1.35	(2c) Benzlger	Cath World	109:692 Ag '19 130w	All Catholic Clarke's Egypt England Italy Miss She a a a and are be be being best bore can can can characterize country draw found goody-goody her how in it knows latest life men novel of or or picture qualities she she she story talk tell that the the things to to to vividly whether without women work	140	3.7616912235699997	5	1	2	clarke + ic + whose name is legion	2.0998242974115717
DUDLEY, EDWARD LAWRENCE.	Spriggles; a tale of youth.	153	1.6	11 (l'/4c) Appleton	summary	summary	Bal- Betty Garland He He Is Lola Louise Miss Nancy Paris Paris Ralston She Spriggles Spriggles States Sturtevant The The United a a a abandoned about an an and and and and art artist's befriended book by captain city college conies daughter do eastern ends family first for garland girl girls: happily he him; his his in in in intimate into into is is knows lady laid lantine life little little love model money money more mother nine of of of of old old partly partly provides ragamuffin saves scene sends she society story studies taken than the the the the this three to to touch tug-boat what when who with with with years	150	2.68225496477	6	1	3	dudley + el + spriggles	1.765366980475027
DUDLEY, EDWARD LAWRENCE.	Spriggles; a tale of youth.	153	1.6	11 (l'/4c) Appleton	Boston Transcript	p4 O 29 '19 130w	'just The as enthusiasm for girls hail im- in is literary lovely pressionable style the too which with words.' work	150	2.68225496477	6	1	3	dudley + el + spriggles	1.765366980475027
DUDLEY, EDWARD LAWRENCE.	Spriggles; a tale of youth.	153	1.6	11 (l'/4c) Appleton	-I Outlook	123:307 N 12 '19 lOOw	'strike A He He If Its a and attract been chance charm complicated dialogue does doing doubtless had had have hero however less lively more much not numerous of of of one physical quite readers so story the twelve,' vivacious will would	150	2.68225496477	6	1	3	dudley + el + spriggles	1.765366980475027
GOODWIN, ERNEST.	Duchess of Siona.	202	0.0	11 •»1.60 (H4c) Houghton 19-4692	summary	summary	England From He He Her In In In In Is Is Is Is Like Malatesta Malatesta Outraged Pedro Slona Taken The Ttaly When Yet a a affairs and and and are as at author bearing beautiful besought book brings but but by by by calls caravan castle city comes constrained court cruelly duchess duchess each ear enemy eyes fairy favor finds first for for for for for for for for give gratitude grows has has he her her her her her her her her him him him himself his his hospitality is it knees late law learns love man man man's many modern moment month more more neither no no none nor novel of of of of of of of of of old one oppressed overbearing; overcomes overlord pay people period princesses proud punished rank renaissance restless revenge riches rural scene second shame she she she situation strong suitors that the the the the the the the the the the the the the their then there to to to to to too too triumph turns turns vows who whom willing worst young	1000	3.8411274823800006	7	4	6	goodwin + e + duchess of siona	1.9877795910252192
GOODWIN, ERNEST.	Duchess of Siona.	202	0.0	11 •»1.60 (H4c) Houghton 19-4692	A L A Bkl	16:265 Ap '19	A There action and bits description drama end good is lovely no of of picture rattling tale with	1000	3.8411274823800006	7	4	6	goodwin + e + duchess of siona	1.9877795910252192
GOODWIN, ERNEST.	Duchess of Siona.	202	0.0	11 •»1.60 (H4c) Houghton 19-4692	-| Bellman	26:358 Mr 29 '19 60w	C Intimate Is Is Its K Mlchener affectation an and any author's but color critic for in literary manner mar more not perhaps racingly; rich runs story tale the the the the there unfortunate which will	1000	3.8411274823800006	7	4	6	goodwin + e + duchess of siona	1.9877795910252192
GOODWIN, ERNEST.	Duchess of Siona.	202	0.0	11 •»1.60 (H4c) Houghton 19-4692	Boston Transcript plO My	24 '19 500w	An D L M adventure exceedingly good of tale	1000	3.8411274823800006	7	4	6	goodwin + e + duchess of siona	1.9877795910252192
GOODWIN, ERNEST.	Duchess of Siona.	202	0.0	11 •»1.60 (H4c) Houghton 19-4692	Cleveland	p65 Je '19 60w	Italy The atmosphere is maintained of renaissance well	1000	3.8411274823800006	7	4	6	goodwin + e + duchess of siona	1.9877795910252192
GOODWIN, ERNEST.	Duchess of Siona.	202	0.0	11 •»1.60 (H4c) Houghton 19-4692	Sprlngf'd Republican	p!5 Jl 13 '19 360w	Goodwin In Mr ancient atmosphere avoids being by characters course destroying faults forms found generally he his in leaning makes middle modern more natural neither nor of of of period speech stories the the the the the the to too type without yet	1000	3.8411274823800006	7	4	6	goodwin + e + duchess of siona	1.9877795910252192
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	A L A Bkl	15:402 Jl '19	A For Gallardo Gillespie Goldberg His Isaac It Joyous Juan Mrs No Spanish Spanish The W a a accident an and and and and and and and anger are as as attacks beasts blazes breaks brings bull by by calm career daring death delight detail down end favor fear final final from from from hardihood has has has heights his his his his his his in in into introduction is is is killings lowest national novel of of of of of of of of one only populace popular poverty powerful professional ranks read recoveries related riches ring risen sentence spared sport stoical story sufferings superstitions technique terrible that that the the the the the the the the the the the the the this this thru to to to tortures translated unprecedented vanities well who who with wounds	2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	Boston Transcript	p4 My 21 '19 800w	Blasco G I Ibafiez The The To an and and at author's dominant dominant forces hewn implacable impregnable impression in is is know know literary loaves massed me now of of of of often one one one other out paragraphs power power—crushing rearing rock seuin social solidly structure that the the the the to upon upon work work	2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	Nation	108:876 My 31 '19 200w		2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	New Repub 20:supl2 N	26 '19 SOOw	Hayward Keniston The account and are astounding dealing drunken is knit like many masses of of of orgy particularly plot power realistic scenes the the the those well with	2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	N Y Times	24:189 Ap 13 '19 1200w	'Blood 'The 1000 51 As Figures Iba-fiez's Ibafiez's In In In In Indeed Indicate Instance Spain—the The The a a a a against always an and and and and and any are background book bullfight case coit colorful command,1 cruelty dead descriptions do dramatic extraordinarily following for form have historical is is is is legalized majority more moves narratives national nationalized novels of of of of of of parenthesis passionate per picture possessed price protest rich rich sand' scarcely scenic so sport story swiftly tale than the the the the there these vivid way we which with wonderful words	2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	: Sprlngf'd Republican	p6 Jl 4 '19 6SOw	'Blood Here Ibafiez In Madrid Seville acrid again all and and and are arenas as as as bloody by description descriptive greeted have his in in makes of of of of one out powerful remarkable sand' shudder sickening sights smells stands story-tellers that the the the the us we we works world writing	2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
BLASCO IBAflEZ, VICENTE.	Blood and sand.	49	1.9	(1'ic) Dutton 19-5427	Wis Lib Bui	15:162 Je '19 60w	'The Apocalypse.' Has and characterization description felt four horsemen in of of one power same that the the	2290	3.7209664134699993	8	5	7	blasco + iv + blood and sand	1.9257075672174309
LEWIS, SINCLAIR (TOM GRAHAM, pseud.).	Free air.	301	1.75	(2%c) Harcourt, Brace &	_). __ New Repub	21:275 Ja 28 '20 320w	A A Arrived Boltwood Brooklyn Claire Claire Daggett For Headed Heights In In In Is Just Just Milt Milt Milt Minnesota Red Red Schoenstrom Seattle Seattle Seattle There Trail Trail Very a a a a a adventure along along along and and and and and and are at automobile but catch characters class country country cross decides directions distinctions doesn't end exhilaration father felt few finds for garage get great half happens happens her her her herself him his hour's in in in in in is is leaving long love make makes miles more much mud occasions of of of of of on open other out out over own people proprietor proves pull pull pulled reunited romance she she she she start stop stronger stuck suddenly sweep take taking than the the the the the the the the the their themselves time time time to to to to town trail transcontinental trip trip two way when which wind with youth	1580	3.8808456117900003	9	3	4	lewis + s + free ajr	1.2165217915323012
LEWIS, SINCLAIR (TOM GRAHAM, pseud.).	Free air.	301	1.75	(2%c) Harcourt, Brace &	N Y Evening Post	p7 O 25 '19 550w	Lewis's Mr The also and favorably for have him introduce large learned look new number of ones please readers serve story the to to to who will will work	1580	3.8808456117900003	9	3	4	lewis + s + free ajr	1.2165217915323012
LEWIS, SINCLAIR (TOM GRAHAM, pseud.).	Free air.	301	1.75	(2%c) Harcourt, Brace &	N Y Times	24:580 O 19 '19 650w	American American Here In Is It It Lewis's a a alive amusing an and book book but distinctly every final good human interesting is is is is it its page period romance so so story to true yet	1580	3.8808456117900003	9	3	4	lewis + s + free ajr	1.2165217915323012
LEWIS, SINCLAIR (TOM GRAHAM, pseud.).	Free air.	301	1.75	(2%c) Harcourt, Brace &	Wis Lib Bui	15:242 N '19 60w	A and delicious mingling of reality romance	1580	3.8808456117900003	9	3	4	lewis + s + free ajr	1.2165217915323012
SCHULTZ, JAMES WILLARD.	Running Eagle.	446	1.5	11 (2c> Houghton 19-5271	summary	summary	A As Blackfeet Disapproval Eagle Eagle Her Indian Mary Otaki Pi'tamakan Rlnehart Roberts Running Running TJie The When a a a acknowledged again an and and and and and and and and and arrows asked avenge back became bestowed book both bows boy brothers but but by by came comes course dearly death death dedicated dolls father father father's fell finally following for for for forbidden girl girl given gives gods hack have have heart heeds her her her her her her her her her her her her highly honored hunt hunting ill in indulged into is is is leader like like little lodge loved lover marry meat men mother mother name name of of of on path prove providing rather ride she she she she she sisters story taken taught than the the the the the the the the the themselves to to to to to took tribe tribe turned up war warrior's way were when who who who who who whom wins wishes woman's work worthy young	400	3.8411274823800006	10	2	3	schultz + jw + running eagle	1.8940860212700599
SCHULTZ, JAMES WILLARD.	Running Eagle.	446	1.5	11 (2c> Houghton 19-5271	Boston Transcript	p6 My 28 '19 350w	'Civilization.' 'the 'uncivilized.' Gods' Mr None Schultz's an and and are but call courage devotion emulation holding ideals is life loyalty more not of of of of phrase pleased romantic stirring stories than the this to to u uncommonly unworthy visualizing we	400	3.8411274823800006	10	2	3	schultz + jw + running eagle	1.8940860212700599
SCHULTZ, JAMES WILLARD.	Running Eagle.	446	1.5	11 (2c> Houghton 19-5271	WIs Lib Bui	15:184 Jl '19 40w	A for girls good of or over story twelve years	400	3.8411274823800006	10	2	3	schultz + jw + running eagle	1.8940860212700599
AUSTIN, FREDERICK BRITTEN.	According to orders.	17	1.5	(2c) Doran 19-5430	summary	summary	"According German German In The This a a a a acknowledgment and and armor arraignment befehl""—this book command every feature from glimpse humanity in in invariable is is is is it it kills last lines mili- military militatism most narratives obedience of of of of of of of of one orders—""zu ortler plate quintessence relieving series sketch sketches smoldering soul spirit superior tarism—the terrible that the the the the the the the these to to under"	60	3.5077941490499995	11	2	3	austin + fb + according to orders	2.0752651053540125
AUSTIN, FREDERICK BRITTEN.	According to orders.	17	1.5	(2c) Doran 19-5430	ALA Bkl	15:312 My '19	"(tank); And Hindenburg In Nacii Panzerkraftwagen Peace Peace The The The The The The They Verdun; Zu a action and and are are are: attempts be befehl: but cast character conquerors; cross; devil; earth enemy flashes gives gripping her in in incomprehensible iron line: man mouth—""; not of opened pathetic persons pleasant quick relief rise sea sketches skin sky; spy: terror the the the the the their titles to to unutterable"	60	3.5077941490499995	11	2	3	austin + fb + according to orders	2.0752651053540125
AUSTIN, FREDERICK BRITTEN.	According to orders.	17	1.5	(2c) Doran 19-5430	Ath	p!16 Mr '19 40w	Powerfully poignant short stories written	60	3.5077941490499995	11	2	3	austin + fb + according to orders	2.0752651053540125
PETERSEN, MARIE BJELKE.	Immortal flame, il	398	1.6	(2c) Harper 19-15551	summary	summary	Australia Berrie- Berriedale Berriedales But Cousin Falcon Falcon Her If Illumination Is Isma Isma It Lord Lord She She Under a.dores agony all also and and and and and and around as as beautiful beautiful but can causing chastening come comes comes compromised continues cousin cover dale dire disaster divinely finds flees for forgiveness friendship good has has he heads heart help her her her her her her her him his his home hoping in in into is its lose love love love loves made making men mind not of of old openly out over own peace peace regain religion's rending seclusion she she sick so socially that the their to to to true wife's with	290	2.2616912235699997	12	1	2	petersen + mb + immorta ame	1.179060847880712
PETERSEN, MARIE BJELKE.	Immortal flame, il	398	1.6	(2c) Harper 19-15551	NY Times	25:33 Ja 18 '20 280w	After a an and book characters comes end get great included long-suffering of of reader relief religion several the the the the the to to villain while	290	2.2616912235699997	12	1	2	petersen + mb + immorta ame	1.179060847880712
HUTCHINSON, HORACE.	Mystery of the summer-house.	252	1.5	(2%c) Doran 19-9474	summary	summary	But Captain Carlton Circumstantial Denied Enid Enid's Its Jury Just Lady Lady The The Vibart absolutely after against all all an an and and and are as at be but by careful case clever clues confession convict court crime death death detective died differs eleventh event eventually evidence evidence findings for for found from guilty guilty have him him his hour house husband in innocent involved is is is is kind lacking lead man man midnight most motive murder murdered mystery mystery night not of of of of of of of of of one party previous proved seem several so startling strong summer-house testimonies that that the the the the the the the the the the the the the the there this tho to to to to unjust various weighing who witnesses would wrong young	350	3.64253683536	13	1	4	hutchinson + h + mystery of the summerhousc	1.9872820951945265
HUTCHINSON, HORACE.	Mystery of the summer-house.	252	1.5	(2%c) Doran 19-9474	N Y Times	24:321 Je 8 '19 300w	'The Crisp Ingenious Sergeant agreeable an and apart character clever complicated curiosity-provoking detective drawing especially from in in is it its makes mer-house1 mystery of of of of one or pleasant plot portrayal put quality reading style sum- the the the the together touches two well which with written	350	3.64253683536	13	1	4	hutchinson + h + mystery of the summerhousc	1.9872820951945265
HUTCHINSON, HORACE.	Mystery of the summer-house.	252	1.5	(2%c) Doran 19-9474	Outlook	122:122 My 21 '19 30w		350	3.64253683536	13	1	4	hutchinson + h + mystery of the summerhousc	1.9872820951945265
HUTCHINSON, HORACE.	Mystery of the summer-house.	252	1.5	(2%c) Doran 19-9474	-f- Sprlngf'd Republican	pl9 Je 8 '19 GOOw	Interest The all always at author chief element entertaining in in is is keeping mind readers' rule stages story suspense sustaining that the the the the	350	3.64253683536	13	1	4	hutchinson + h + mystery of the summerhousc	1.9872820951945265
THURSTON, ERNEST TEMPLE.	David and Jonathan.	496	0.0	*il.50 (2c) Putnam 19-216	summary	summary	A Africa: Both Both David David Hawkesley Is Joan John John Mortlake The a a a an and and and and and are big boat centers company copper count days dead do drifted engineer environment exist fall few fire five for for friendship has has his human human hunt impulse in in in in in in instinct interest investigate is late later love main men men men men mining nature nature near not of of only ordinary passenger prospects reaching reactions real real real rescue sail same; school-boy ship shore situation some story strengthened succeed takes the the the the the the the the the the the they thing thirties three to to to two unmarried values where where who who whose with with with woman years young	1250	3.45483664318	14	5	9	thiigrfton + et + david and jonathan	1.5766554071560592
THURSTON, ERNEST TEMPLE.	David and Jonathan.	496	0.0	*il.50 (2c) Putnam 19-216	A L A Bkl	13:268 Ap '19	Told and as author's humor much not of other sentimentality so some stories the with	1250	3.45483664318	14	5	9	thiigrfton + et + david and jonathan	1.5766554071560592
THURSTON, ERNEST TEMPLE.	David and Jonathan.	496	0.0	*il.50 (2c) Putnam 19-216	Bookm 49:4~>2 Je	'19 400w	'call' Boynton H His I Mr The Thurston W a about ancient and and author away blood cold contiived does elaborate emotion excuse feel for has have his his in is it manner materials matter merely must nothing of of of of old only own particular re- reassuring rediscovery rehandling sense should sort story sweep taken tell that the the them this this to toward us us valid veritable with	1250	3.45483664318	14	5	9	thiigrfton + et + david and jonathan	1.5766554071560592
THURSTON, ERNEST TEMPLE.	David and Jonathan.	496	0.0	*il.50 (2c) Putnam 19-216	Boston Transcript	p9 F 8 '19 HOOw	D L M The civilization comedy conditions final just of of old relieve restores return story sufficient the the the the to to to touch us values with	1250	3.45483664318	14	5	9	thiigrfton + et + david and jonathan	1.5766554071560592
THURSTON, ERNEST TEMPLE.	David and Jonathan.	496	0.0	*il.50 (2c) Putnam 19-216	Outlook	121:278 F 12 '19 130w	Mr Thurston a an by fiction fineness his in manner new of old shows theme touch treating	1250	3.45483664318	14	5	9	thiigrfton + et + david and jonathan	1.5766554071560592
THURSTON, ERNEST TEMPLE.	David and Jonathan.	496	0.0	*il.50 (2c) Putnam 19-216	Pub W	93:182 Ja 18 '19 250w	'If 1C C Lest Potash Wplili and apprehensive assured book do don't done elemental friend him is it' it's let nothing our protest rest should some soul that the to want we well wisely with with	1250	3.45483664318	14	5	9	thiigrfton + et + david and jonathan	1.5766554071560592
