bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	N Y Times	p8 My 25 '24 950w	Chester Dcland's Mrs Old Readers This acute and any as book charm delicacy disappointment dried enjoyed expects expeditions fear find for fragrance guidance has have her hesitate in lavender leaves much need new new not of of of of one one previous rose stories sympathy the the the the their this thither to to under undertake which who wistful	3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	N Y Tribune	p24 Jl 27 '24 340w	A Hill L Reviewed by	3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	N Y World	p7e My 25 '24 40w	E Osborn Reviewed W by	3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	Spec	133:234 Ag 16 '24 90w		3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	Springf'd Republican	p7a Je 15 '24 300w	'New Chester.' Deland Friends In Mrs Old characterizations gracious in in more never reader she than the the to treats was which	3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	The Times [London] Lit Sup	p478 Jl 31 •24 230w		3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
DELANO, MRS MARGARET WADE (CAMP- BELL).	New friends in Old Chester.	158	2.0	272p Harper [7s 6d Murray] 24-11140	WIs Lib Bui	20:178 Jl '24		3630	3.57575757576	1	4	11	deland + mw + new friends in old chester	1.5791782072487683
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	Bookm	60:348 N '24 140w	After At Eleanor Hoffman Independence Is Jewish Reviewed Sayre She Sidney Steve The Williams a adheres again an an and and artist be bonds but by complete definitely exhausting extent family family feels fifteen forgets free—free friends from from group habit her her her her her in in in independent is itself killed life life-long limitations living lose love loved loves man marrying mother of of of of of of of of on out own prefers proves she she she she so strictly stronger struggle studio than the the the the the the the time to to to to tradition two urge verge war when which which wins	1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	Boston Transcript	p4 S 20 '24 780-w	1C And But Freudians Gopher It It It It Main Miss New Prairie She Spltzer Street York a after and and appreciation are at attention be book by compels complexities create devour discussion do driving ever fed followers for her human is is know knows like much nature not novel o of of of or others pass pay race she sigh so submerged talent that the the those to to up us us was wasted we what when who why will will will with with wonder written	1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	Lit R	p3 O 4 '24 430w	Be Eleanor Free' Hoffman Itself L«of Madelln Miss Never Spltzer's We We Who Would a admire admire alive and and as at book did doubt equally equally for found her heroine interesting just life looking moment that we we we were	1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	NY Times	p9 S 28 '24 430w	Ashford Daisy Intended The a about affair after all all amateurish and as bit bound burlesque difficult exactly excessively follow for in is is is it it nettle not novel of of of of reader self-confessed silliness subtle tell the the the this this to to to wake was what whether whole writing	1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	NY Tribune	p8 O 19 '24 680w	After As Milton Raison a a all and attention book book courage deemed disdained does first is is it novel nowadays on reader's sex some take the the the to unworthy where whole worth write	1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	N Y World	p8e N 9 '24 lOOw		1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
SPITZER, MARIAN.	Who would be free.	555	2.0	319p Boni & Liveright	Sat R of Lit	1:209 O 18 '24 200w	Her Ideas Into Miss Spltzer Tet a almost and and and annoying are are artificial balanced be book characters clearly destroys entire fault has her her her her herself in in let many of of one ordered over-sophistication pages phraseology poised positively quality refused she single so social speak stampeded strained that the thinks to work:	1900	2.66666666667	2	5	7	spitzer + m + who would be free	2.017971124680145
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	summary	summary	302 A Abigai) Anzy Ben; Catt; Donkey Each Fall Foster's Hawkins Her Isolated June Katy May Norwald Ollle Phil Ring The The The The Then There Tilly Victory Ward a a a a advertisement agency an and and and are are: around became blinding chapter chapters comes coming converses cowardice desires despairs distinctive ditch; electricity end energetic enter face face flight; for forces forth forty- four glory good good-hearted her her her her here hopes husband's in in into is is is is is loneliness loved making matrimonial men's move native of of of of of of of of of old ones ot other passions pathetic peculiar people picture psychology resorts reversion; roses rosle; set she she—a so souls spiritualism stories strong; studies' study stupid tale ten that the the the the the the the the their there these thru to to to to tragic underlying village warp was who who wife wife—until with with woman woof	4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	j- Boston Transcript	p2 Ag 30 '24 65Uw	'Subsoil' All As B In M R a all and and common events friendly high impending is it its merit of people portraiture praise ranks reading unflinching village well will worth	4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	Lit R	p3 S 6 '24 550w	Eva Goldbeck Hummel1 In In Mr Nothing The among and and and another are assurance be between book books; both carries conjunction considered could development difference earlier fine first for height his his in in indicative interesting is is it itself matter mien more most notable novelist of of only present proportions regarded rising s serious similar skill so steady strength subject than that the they to treatment true two us utter when with work;	4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	New Repub	40:151 O 8 '24 280w		4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	N Y Times	p4 S 7 '24 2200w	'Subsoil' Carter J: Judgments Parnassus Whether a and and as best by constructive definite eschews false finds' formula free from interpretations it it late mis- notoriety now oblivion of of or other out piece preconceptions remarkably sellerdom shortcuts snap soon stand the to will writing writing	4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	N Y World	p7e Ag 31 '24 240w		4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	Sat R of Lit	1:123 S 20 '24 550w	Martin Neil Reviewed by	4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
HUMMEL, GEORGE F.	Subsoil.	298	2.0	319p Boni	Springf'd Republican	p7a S 21 '24 300w		4140	3.41666666667	3	1	8	hummel + gf + subsoil	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	summary	summary	At Canada Chatillon France France French Happily Indians Iroquols Is Is Is La La M Mademoiselle Mile New New Regnier Regnier Regnier Regnier Roux Roux Roux The The The To Vicomte a a a a a a abandoned accused adventure aid aided among and and and and and bachelor been been bigamy bravery but but by by by charge comes comes comes continues courage days de de early encounter esteemed false fatal father few finding for for friend friends girl governor had happenings has have her her high-spirited highly his his hope in in involves is its la length little make many murder of of of of of of of of of of one own party perils persistence place proves restitution robbed search search search searching setting settlement severe she strange take tale the the the the the the this to to to to town when which who whom whom wilderness wishes with with would young	1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	Boston. Transcript	p5 N 15 '24 600w	D English F H Not afterward and and by caught confess do even fast feel for for for gently good language now ourselves; persuaded pleasure reading shame skepticism some some story sympathy that the the the until used villain we we we well were	1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	Lit R	p!2 D 6 '24 200w	'adventure' A E S We all and be guise in of offered only planned prove so stories that the thoughtfully to well wish would written	1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	-| NY Times	p!7 Ja 4 '25 400w	Dufour Jesuit Mademoiselle Pere Regnier The a a and and are author's because best best calm character friend good is likable passages pleasant priest proved quieter so style suited the the the to to to very who	1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	N Y Tribune	p!4 Ja 18 '25 200w		1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	Outlook	138:565 D 3 '24 70w		1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
ABBOTT, JOHNSTON.	La Roux.	1	2.25	348p Macmillan 24-24947	Sprlngf'd Republican	p7a D 28 '24 240n		1490	3.52380952381	4	2	7	abbott + j + la roux	1.70027334142939
FREDERICK, JUSTUS GEORGE.	Two wo- men.	214	2.0	345p Brown, N. L.	summary	summary	"23-1837} A Batterman But If Important In In Interesting Is Is Is It Mark Mark Pauline Phyllis Phyllis She She She Transcript a a a a a a advised affection again allowed an and and and as be beautiful being but by career certain characters charm choose colorless comes comfort companionship concerned creature decides degree desiring: do editor efficient elves emphatically exactly experience finally for found from garnering girl's has have he her her him.""—Boston however husband husband in is is it kind learn life literary love made magazine man marry might modern more named nominally of of of of of one one only only or other out period pick pliant primarily reality refuses sake sees selects she she she strong study suddenly that that the the the the to to to to to to to tries trying two unaided up weak when when who who win wisely with with woman women words young young"	1290	2.66666666667	5	2	4	frederick + jg + two women	1.765366980475027
FREDERICK, JUSTUS GEORGE.	Two wo- men.	214	2.0	345p Brown, N. L.	Boston Transcript	p4 F 9 '24 300w	In It One The There a about creditable decent in is is is it its modern moral neither nor novel of of particulars piece sentimentality several singular slush the things tone unmistakable very work yet	1290	2.66666666667	5	2	4	frederick + jg + two women	1.765366980475027
FREDERICK, JUSTUS GEORGE.	Two wo- men.	214	2.0	345p Brown, N. L.	h Lit R	p564 Mr 1 '24 380w	218 It Its Ka The a a a acceptance an as base been book chief defects erected exceedingly fairly flimsy from good have is its material may merit of of of of on on own proceed proportion ready sense shifting shows small structure terms the too which world	1290	2.66666666667	5	2	4	frederick + jg + two women	1.765366980475027
FREDERICK, JUSTUS GEORGE.	Two wo- men.	214	2.0	345p Brown, N. L.	NY Tlmei	p22 F 10 '24 600w	  And Bet Can Frederick Frederick's He If It It Mr Mr Two Women' a and answer at at away be be can can delicate delicate delicate does during he he his la love man no of one present progress same seems seems subjects suggest takes that the the thesis time time? to to to two with women writer writing	1290	2.66666666667	5	2	4	frederick + jg + two women	1.765366980475027
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	Boston Transcript	p4 My 7 '24 lOOOw	(Book 1923) American At Becky Digest It KIrby Kirby Mirage Norris Review Skceters The The a a a a action and and and and and and another appear are are aspirations beauty begun book book but captive carries chiefly cleared concerned decade especially feeble for for for forty-two four freedom has has he him him him his his his his his holds infatuation is is is is its leaves life life long longing lot materialism meaning men mirage muddle not of of of of of on or relations resentful sensualist sorry soul still story surround the the the to up vague where which who with with with women women	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p		26 '24 550w	(N.C.) Daily Greensboro My News p8	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	Int Bk R	p552 Je '24 780w	'Mirage' (and Harry It Salpeter a cankering for is is it like man men mirrors mood novel of possibly reads soul the those whose whose women)	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	Lit R	P762 My 17 '24 440w	  'Mirage' a and construction expression humor in in in in is lacking muddled preposterously provincial story thought topheavy vulgar	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	h Nation	118:616 My 28 '24 750w	As His Lewlsohn Ludwig a a also and and as bitter description eloquence experience from has invective is it man's of power significance statement story such warning wisdom wrung	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	New Repub	39:138 Je 25 '24 750w	  As Book Domesday Herrick It Just Miller Mirage Mitch River Robert Spoon The a a bad etching flexible fornications fresh from from from illumination is is long long naive nothing of of of of of of recital relations restraints reveals self-effacing sex simplicity style style the the the the the the to vigor way	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	h N Y Times	p9 Mr 30 '24 750w	'Mirage' But If It Sadness a a and as baldness bracing degenerates disquieting effect even eyes full glamour indulgence into is is is it its its itself many naivete narrative never new novel occasional of of of of of of pervades precious quality sated seen self-denial so sometimes strange studied suggests the the the the through tired to voluptuaries whom with with world world writers	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	NY Tribune	p2G Ap 20 '24 800w	Burton Dreiser Inevitable It It It Masters Mr Rascoe The Theodore They a a a achievement and and and and and and are as beautiful beauty bewildered both character comparison contains convincing courageous depiction fiction for fumbling honest impartial in in in ing is is is life meaning men novelist novels of of passionately prevalent rather searching serenity some spirit the their times tortured very voic- with	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	Outlook	137:31 My 7 '24 500w	Boynton H Reviewed W bv	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
MASTERS, EDGAR LEE.	Mirage.	386	2.5	427p	Sprlngf'd Republican	p7a My 11 '24 480w	'Mirage' America And Is The When a absurdities and and as as attains be best blemishing book book by capable chapter conscious contains for he he he his in is is its kind last last like many moving must of of of of on others page pages poet possessed preceding profoundly prose reader reflects remembers responsible riot simple that the the the the the the the the theme was well when worst written yet	5810	2.46666666667	6	5	10	masters + el + mirage	1.6676500256741729
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	Booklist	21:154 Ja '25	559 All Baltrum Baltrum But Dennis Dicky Dicky Dicky Dicky He In In Into Is Journey Journey Richard Sebrlght Sheila So The The What a a a a a a a a a acts all almost and and and and are arousing as ballast ballast be beautiful befell blocks board board bound buccaneers but by by can case completed consulted' converting could curious danger danger days dilapidated discovered discovered done few friends frustrated gave girl girl golden government hazardous hidden hint his his his huge immediately in in in interference is is land lawyer lay like man money more mystery of of of of of on on on one? ostensibly plans purchased red-blooded rolled seek ship ship sold southward started suspicions than the the the the the the the the the the the these these things this timely to to traitor treasure treasure treasure vague very want was was was was way what when when when which who with without young	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	-+- Boston Transcript	p4 S 27 '24 580w	D F G He He He In Is Is Its Its There There almost an creator does enthrall gloriously how how in it knows knows mood note occasionally of poetry rapturous style the to to us write	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	Int Bk R	p56 D '24 420w	A D Douglas Reviewed by	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	Lit R	p9 O 4 '24 260w	And Coan Is Is It Philip The a a achievement amusing an and and book bright dose except excitement excitement far founded heavy in is is less mere motifs no of of of off on one perhaps quite really require sea slain stage tale the the to to too treasure usual which write	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	-F N Y Times	p27 D 21 '24 360w	Ingenious The a action an an and and characters clearly climax descriptions devised drawn excellently exciting good has humor more of of plenty plot really satire several tale than touch with	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	N Y Tribune	p!2 N 2 '24 190w		2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	Outlook	138:258 O 15 '24 40w	Altogether Jolly a and exciting tale	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	St Louis	p399 D '24		2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
STACPOOLE, HENRY DE VERE STAC- POOLE.	Golden ballast.	555	2.0	314p Dodd	Sat R	139:13 Ja 3 '25 420w	Gerald Gould Reviewed by	2290	3.48148148148	7	2	9	stacpoole + hdvs + golden ballast	1.859303858003037
ROHMER, SAX, pseud. (ARTHUR SARS- FIELD WARD).	Grey face.	504	2.0	331p Double-	Int Bk R	p56 D '24 300w	A Aided As Carey D Douglas Douglas Douglas Douglas Hope Limehouse Over Provost Provost Provost's Reviewed Sir Sir Sir The When a a a a again amateur an and and and and and and apartment appears as at awakens beautiful by by confidential consciousness consultant consults daughter district earth evil face face famous filled fin- for forever from from ghastly ghastly grey grey happens he he his his hyp- in in in is is just loses many memory missing more mystery mystic nally notism of of out over own own passes people physician police power power report report same sciences sits solves suddenly terror than the the the the the the the thing this to to with woman writing young	1200	3.5	8	1	4	rohmer + sp + grey face	1.4914307248840746
ROHMER, SAX, pseud. (ARTHUR SARS- FIELD WARD).	Grey face.	504	2.0	331p Double-	Lit R plO O	25 '24 250w	'properties.' H His L P This and audience be disappointed elaborateness especially fairly has he himself his in in its not of outdone setting stage the this time will	1200	3.5	8	1	4	rohmer + sp + grey face	1.4914307248840746
ROHMER, SAX, pseud. (ARTHUR SARS- FIELD WARD).	Grey face.	504	2.0	331p Double-	N Y Times	p!6 D 14 '24 500w	He Mr Robmer a a a and and at confidence drug ease exactly highly his his how in in indulge interest keep knows little make master of of order past rationalizing readers' rears semi-explanation skepticism sort structure sustained the their thing this to to to to when where with	1200	3.5	8	1	4	rohmer + sp + grey face	1.4914307248840746
ROHMER, SAX, pseud. (ARTHUR SARS- FIELD WARD).	Grey face.	504	2.0	331p Double-	N Y World	p9e N 16 '24 150w		1200	3.5	8	1	4	rohmer + sp + grey face	1.4914307248840746
RUNGS, OTTO.	Shadows that pass; tr.	512	1.75	from the Danish by Grace Isabel Colbron. 226p	Bookm	60:240 O '24 210w	A Danish Frank He He In Porterfleld Reviewed Shortly Thauma Thauma The The The W a a a after after aided an and and any are assistance award be becomes book book by center chapters collection could course determine documents drowned each existence financial follow for friends from future genius goodness graduation group he his his his human influence interval left left legacy lhat life lives making men narratives of of of of of of of of of of of one pictures prove provision qualify satisfactorily seeking seemed spirit story strongest students tells that that the the the the the the the the the the their them these thirteen thus to to tragically twenty university very was was was was who whole whom whom will with would years young youth	1800	3.5	9	3	6	rung + o + shadows that pass	1.8633373220226623
RUNGS, OTTO.	Shadows that pass; tr.	512	1.75	from the Danish by Grace Isabel Colbron. 226p	Int Bk R	p740 S '24 250w	Is It L L Mr Rung's absolutely art distinctive enhance enough field in it make not novel of supports technique the the the to unique while	1800	3.5	9	3	6	rung + o + shadows that pass	1.8633373220226623
RUNGS, OTTO.	Shadows that pass; tr.	512	1.75	from the Danish by Grace Isabel Colbron. 226p	N Y Times	p24 Je 8 '24 400w	All Colbron Grace Isabel Scandinavia The This a a analyzing and and and are be book by capably carefully change charmingly comes compact fiction from here is it level of of organized out poetic proves quite reveals ruminating self- subtleties that the the the this to translation usual written	1800	3.5	9	3	6	rung + o + shadows that pass	1.8633373220226623
RUNGS, OTTO.	Shadows that pass; tr.	512	1.75	from the Danish by Grace Isabel Colbron. 226p	N Y World	p6e Jl 6 '24 lOOw	  It The a an and book fourth his in is is many midst novel novels of of one plan rate so the unique unusual welcomed	1800	3.5	9	3	6	rung + o + shadows that pass	1.8633373220226623
RUNGS, OTTO.	Shadows that pass; tr.	512	1.75	from the Danish by Grace Isabel Colbron. 226p	Springf'd Republican	p7a Ag 3 '24 450w		1800	3.5	9	3	6	rung + o + shadows that pass	1.8633373220226623
RUNGS, OTTO.	Shadows that pass; tr.	512	1.75	from the Danish by Grace Isabel Colbron. 226p	The Times [London] Lit Sup	p476 Jl 31 '24 480w	It a a and and but by curious displaying fanciful feeling human idiosyncra- in is knowledge lacking marked observation of poetic sensitive sies vitality work	1800	3.5	9	3	6	rung + o + shadows that pass	1.8633373220226623
ABDULLAH, ACHMED.	Shackled.	1	2.0	245p Brentano's 24-22269	summary	summary	"'Shackled' Abdullah Bk In Mr R Shareef a blood daughter dignity.""—Int eastern explains forgiveness frightful hate his his his his in less life marriage mind modern of of of of one outrage proud the the this to with"	3240	3.52380952381	10	2	7	abdullah + a + shackled	1.7328540302619224
ABDULLAH, ACHMED.	Shackled.	1	2.0	245p Brentano's 24-22269	Boston Transcript	p7 O 18 '24 700w	K S The beautifully excellently is is it story told; written	3240	3.52380952381	10	2	7	abdullah + a + shackled	1.7328540302619224
ABDULLAH, ACHMED.	Shackled.	1	2.0	245p Brentano's 24-22269	Int Bk R	p858 N '24 40w	A Abdullah D Douglas In Mr Out about colors; far from gets he never rich splashes the truth	3240	3.52380952381	10	2	7	abdullah + a + shackled	1.7328540302619224
