bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
FRANKEN, ROSE D. (LEWIN) (MRS WIL- LIAM BROWN MELONEY).	From Claudia to David.	323	2.75	273p Harper	Springf'd Republican	p6C Ap 9 '50 210w	by L Munn Reviewed S	2.5	3.0667822684599995	2	4	9	franken + rdl + from claudia to david	1.8036108385290608
FRANKEN, ROSE D. (LEWIN) (MRS WIL- LIAM BROWN MELONEY).	From Claudia to David.	323	2.75	273p Harper	Wis Lib Bui	46:24 Mr '50		2.5	3.0667822684599995	2	4	9	franken + rdl + from claudia to david	1.8036108385290608
LES TINA, DOROTHY.	The barrier.	552	2.75	244p Rinehart 50-10333	Kirkus	18:484 Ag 15 '50 IGOw	A a a commit is mercy-killing of psychological study tempted to who woman	1.0	3.0161664665900005	3	1	5	les + td + barrier	1.0704716650619663
LES TINA, DOROTHY.	The barrier.	552	2.75	244p Rinehart 50-10333	Library J	76:1661 O 1 '60 70w	about An Forbes H Not people R recommended story uninteresting unpleasant	1.0	3.0161664665900005	3	1	5	les + td + barrier	1.0704716650619663
LES TINA, DOROTHY.	The barrier.	552	2.75	244p Rinehart 50-10333	N Y Herald Tribune Bk R plO O	15 '60 350w	'The a all an and assemblage Barrier,' book but characters combinations combines Dorothy engrossing In in iniscent into Les makes Nathan's not-very-believable odd of of people picks rem- Robert story strangely their them them Tina turns unlikely	1.0	3.0161664665900005	3	1	5	les + td + barrier	1.0704716650619663
LES TINA, DOROTHY.	The barrier.	552	2.75	244p Rinehart 50-10333	-| NY Times pll D	24 '50 180w	a action Ameringen and appreciation aspects becomes convincing definite emotion explores fine grimly Harriet's Les less Lily Miss nonviolent of of oppressive positive quietly She she story tells terror the Tina Von when with	1.0	3.0161664665900005	3	1	5	les + td + barrier	1.0704716650619663
LES TINA, DOROTHY.	The barrier.	552	2.75	244p Rinehart 50-10333	Sat R of Lit	33:16 D 9 '50 320w	553 a a an and and be better but characters concentrating conflict crisis dialogue diffusing dramatic excellent feeling; for give Harriet's Highsmith In incidents inner instead is it itself Itself little many much novel number of of of of on otherwise over Patricia reveals the thinness This thought-provoking to too too trivial verbosity whose would	1.0	3.0161664665900005	3	1	5	les + td + barrier	1.0704716650619663
LIPSKY, ELEAZAR.	People against O'Hara.	566	2.5	247p Doubleday	Chicago Sunday Tribune	p46 D 3 '50 70w	by Drake Drexel Horn Mystery Reviewed story tionship	4.0	3.8400693610800003	4	4	6	lipsky + e + people against o'hara	2.0998242974115717
LIPSKY, ELEAZAR.	People against O'Hara.	566	2.5	247p Doubleday	Klrkus	18:490 Ag 15 '60 lOOw		4.0	3.8400693610800003	4	4	6	lipsky + e + people against o'hara	2.0998242974115717
LIPSKY, ELEAZAR.	People against O'Hara.	566	2.5	247p Doubleday	N Y Herald Tribune Bk R	p39 N 12 '50 210w	  again an And and and and con- courts crime cynicism does excellent factually general he humanity impersonality Job law Lipsky makes mixture Mr New of of of of once recreates squalor the the the the the underworld up vincingly which world York's	4.0	3.8400693610800003	4	4	6	lipsky + e + people against o'hara	2.0998242974115717
LIPSKY, ELEAZAR.	People against O'Hara.	566	2.5	247p Doubleday	N Y Times	pl3 D 24 '50 150w	a an as as excellent good H is M mystery novel Oakes story This well	4.0	3.8400693610800003	4	4	6	lipsky + e + people against o'hara	2.0998242974115717
LIPSKY, ELEAZAR.	People against O'Hara.	566	2.5	247p Doubleday	San Francisco Chronicle	p20 O 29 '50 80w	a a a and and are authority be but certain concealing fascinating G Identity kind knowledge L lawyer's Lipsky may Mr new of of of Offord practising procedures somewhat the there's throughout treasure unfair villain way with writes	4.0	3.8400693610800003	4	4	6	lipsky + e + people against o'hara	2.0998242974115717
LIPSKY, ELEAZAR.	People against O'Hara.	566	2.5	247p Doubleday	Sat R of Lit	33:47 O 21 '60 60w	copy for nearest Run	4.0	3.8400693610800003	4	4	6	lipsky + e + people against o'hara	2.0998242974115717
CORYN, MARJORIE.	Sorrow by day.	204	3.0	Appleton	Booklist	16:303 Je 1 '50	a about conniving count cousin era for France Gascon Grande Historical in is king La Louis love mademoiselle novel of of of the The the the theme XIV	4.0	3.7601040416199996	5	1	2	coryn + m + sorrow by day	1.8940860212700599
CORYN, MARJORIE.	Sorrow by day.	204	3.0	Appleton	Chicago Sunday Tribune	p7 My 28 '60 400w	'Good-Bye 'Sorrow a a a action adventure again and and as background be Blakesley brought by character- Coryn Day.' dramatic for fore France France her her in Intensity is Is It It ization L love luxury Marjorie My novelist of of of of passionate plausible R reverts royal Son' story superb that the the the the to to to top used whose with with woman written	4.0	3.7601040416199996	5	1	2	coryn + m + sorrow by day	1.8940860212700599
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	summary	summary	(Library A a account Actionized and as bawdy is J) life life Mississippi of of on plying portrayed river rough stretches the the The tough towboat upper	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	Chicago Sunday Tribune	p6 Jl 16 '60 500w	'A (generally 84 [and a a about and and aspects) aware be become becomes been belongs Bissell book books brilliant Crane delight does dull] energy enthusiastic ever for forgive has in In Is It it Its la life like me—art Milton Mr much nobody not number of on one one only other rare rare reader really regrettably reporting reproduce River' rowdier seem simplicity slowly small so Stretch taking talked that that that that that the this this; to to what who will will with words —If	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	Kirkus	18:267 My 1 '50 170w	a but cleaned feel for fresh funny has is Is not often primmer tastes This up very	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	Library J	76:1176 Jl '60 60w	a A a) appeared as Atlantic b) c) Coal for H In is: It item; ladles; library much nice not old public Queen questionable rougher than the the which Wooster	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	NY Herald Tribune Bk R	p7 Jl 23 '50 800w	a a a a abundantly admirable admirable alive all also an an and and and and and And and and any are are as be Bernard beyond Bissell book but But character comic conspicuously constant damages De delight dialogue drowned dull effects ex- exceedingly first-rate fluent for from genuinely gives good grain great has has has He He he he he he he himself his his His his his his his his his humor impossible inexpert; Inexplicable irony is is is it Joins makes material mechanical monologue Mr never occasionally odd of of of of often on or Over over own part perception permits pertly place praised predecessors prose purely rare really recent sentimental Shorty some sometimes sometimes sophistication stories takes tap texture that that the the the thing; though to told too too tradition true Voto which with withdrawal would you	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	N Y Times	p4 Jl 16 '60 470w	a a a admired advantage America's Americana—and among an and and appraisal art—not as as as assurance at Bissell's book Carl Carmer deserves down—a excitement fact filled gives he He He high him is it it it item letting level maintains means merits more most Mr never of of of of of over place serious such that the the them—near top truth unquestionably variety with work writers younger	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	New Yorker	26:71 Jl 22 '50 130w	a a a A a almost amateur an and and as at be Bissell book by embarrassingly enthusiastic hard he he he he his his impress Is it's knowledgeablllty licensed like like Mr pilot pity pose pro professional reader reporter river seems sensitive so sound sounds spoils strikes that the the times to to to trying trying with writer	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	San Francisco Chronicle	p21 Ag 13 '50 360w		3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	Sat R of Lit	33:37 Ag 12 '50 240w	A and best between book C day difference entertainment illustrate in interludes J Mark masculine narrative not ours pepper sexual tempers The the the this Twain's which without	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
BISSELL, RICHARD PIKE.	Stretch on the river.	83	2.75	242p Little	Time	56:84 Jl 24 '50 350w	A a a and and and Blight book but casual describes easy easy- effectiveness familiarity feeling fine Finn for going hands has has Huckleberry humor is is it it its its largely life Mark Mississippi no of on on own rambling River river river rugged runs saga some spell Stretch the the the the Though to Twain's vernacular wisecracks with with	3.4	3.4601040416199993	6	5	10	bissell + rp + stretch on the river	2.0998242974115717
MONASH, PAUL.	How brave we live.	648	3.0	243p	summary	summary	A a as by characterized composed courage doesn't first generation get Greenwich group have Is It lost novel number of of of of one present-day stories that the the the their to Villagers		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	Christian Science Monitor	p4 Mr 11 '50 180w	[his] a a a a and and and and basically bawdy between book bouncy but by characters concerned Conventional cynicism; differentiating essentially essentially false flouted; for gay—but groping he honest iiiluuui.v imu^u integrity irresponsible is is is jd l Monash morality morality Mr never new not of On out paces puts real resulting sense sordid surface tender the the the The their through totally turns unhypocritical VJUJlVeilLlUIiai w with with witn- workable writer young „u*		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	Klrkus	18:9 Ja 1 '50 170w	(Public a caricatural caution.) even exercise focus give gross grotesque In in interlinear Libraries lives occasional of spite sympathy The the these this to ungainly want will		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	Library J	75:319 F 15 '60 80w	(and a a a and and and bawdiness) bite Camus describes enjoy eye for For H Hart his Huxley in interested is Kersh; ludicrous; misfortunes Monash Mr Nathaniel new of prose readers recalls Sartre satirical sharp talents the the their there those to W West which who with work		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	N Y -Herald Tribune Bk R	pl2 Mr 12 '50 250w	'I a a about as But capacity civilization end evidence get happening I in is is Itself know Monash's mourns Mr narrator novel of of of often our penetrating people produce sense such the the the the them through to to vitality well,' what		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	N Y Times	p43 Ap 16 '50 230w	by Gerald Reviewed Sykes		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	New Yorker	26:116 Mr 25 '60 160w	and and apparent be believes by conclusion deportment entirely first folk—a from generation genuine haphazard he is It's latter-day lost Monash's Mr not of only partly pretty representatives scatological sciously self-con- significant that that the the their these to tradition warranted wryness		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
MONASH, PAUL.	How brave we live.	648	3.0	243p	Sat R of Lit	33:29 Mr 18 '50 240w	Amster and and direct discipline enough for give has he his is Leonard like like Monash Mr of others people problem talents talents; the theirs them them those to to validity vision whom with writes		3.52020808323	7	0	8	monasn + p + how brave we live	1.7860204206939216
HAWKES, JOHN.	The cannibal.	414	1.5	223p	summary	summary	   '1945'—a 'narrator' (Introd) 1914 1945 A a a a a a a allied american American an an an and and and and and and boarding book capture club country Crom daughter death describing dorf during ends English Ernst feeble first general Germany Germany Germany Germany harbors her his house in in In In in Independent inter- is is Jutta later Leader left locked lone Madame marries meets microcosm mistress motorcycle motorcycle; mythical new night novel occupation of of of of of of of of of of on overseer plots political postwar rebirth represents ruined ruined singer single sister Snow Snow's soldier Spitzen-on-the-Dein Stella Stella story story successfully supervise surrealist the the the the the the the the the the There third to traitor village village war well when which with world year Zizen- Zizendorf	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	Chicago Sunday Tribune	p5 F 19 '50 600w	a any be book books brilliant can country detail Engle first I imaginativeness in in In is it long most of of of of one Paul phrasing poised prose published recall rhythm richness such surpasses the This this time to	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	Kirkus	18:38 Ja 15 '50 190w		4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	h New Repub	122:20 Mr 27 '50 600w	'surrealistic (a (some 415 a a a a Actually Alexander allegory and and and and appear book Cannibal dullness effective) few for fragmentary fresh gimcracked Hawkes images In is John Klein long make manages new novel' of of plot practically presents related semblance series sharp) sketches stretches surrealism synonymous The the to together vividly which with writer	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	New Yorker	25:86 Ja 28 '60 140w	all and at brilliant cold cryptic; else Hawkes' he is like Mr no one writes writing	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	San Francisco Chronicle	p22 My 28 '60 200w		4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	Sat R of Lit	33:18 Mr 11 '60 760w	    'He 'The 'tried a a a abruptly an and and As as as at at awhile B baffling be but Cannibal' carriage carriage changes describe development distance dream energy,' Ernst everything expressionists extraordinary far fiction for German Hawkes he he heard him his his I imaginative in in in In interesting into into into is is is large leads line literary make may most most Mr nonsense not of of of of of own paraphrased precise present pursuit R ran read realistic Redman run scenes seems sense smallness something spend stage Stella's that The the the the the their then there think This those thought to to to to unfairly we wheels.' while wildest wildly work writer writing	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	Time	56:90 F 6 '60 500w	a a abandoned all an are At but expectations first flight freakish glance has into it literal lunacy nightmare of of once power reading seems simple story the the troubling undiscarded	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
HAWKES, JOHN.	The cannibal.	414	1.5	223p	U S Quarterly Bkl	6:157 Je '60 300w	'already a a Although book cannot conviction expressed extraordinary fail gifts Guerard's Hawkes here his In Introduction is is major may Mr Mr not of one one see share talent,' that that the to to writer young	4.0	3.57351829621	8	1	9	hawkes + j + cannibal	1.120114582257945
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	Chicago Sun	p4S Ja 27 '50 SOw	by Detective James Reviewed Sandoe story	3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	Chicago Sunday Tribune	pl4 Ja 29 '60 50w	beyond but drags early fun Hilarious in nonsense of point saturation stages yarn	3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	Kirkus	17:614 N 1 '49 70w		3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	-| NY Herald Tribune Bk R plO Ja	22 ■50 180w	a a all amusing and books but dialogue fantastic is Is Like little Littles' one pleasant romance the the there's this too	3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	N Y Times	pl9 Ja 15 '50 220w	a and are B book brand delightful don't E else fans find following gay happy have here humor like Little little Littles make of of should slapstick stanch that The the their them there's This Those warned who who	3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	New Yorker	25:92 Ja 14 '50 120w	'Seven a a and authors' Baldpate,' bring but dialogue down has humorous insults Keys less level locale may more of of of or plot radio remind series tendency The the the the the the thing to to to vaguely whole you	3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	San Francisco Chronicle	pl4 Ja 22 '50 70w	by D Doyle E Reviewed	3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
LITTLE, CONSTANCE, and LITTLE, GWENYTH.	Black house.	567	2.25	216p Doubleday	Sat R of Lit	33:32 Ja 14 '60 40w		3.0	3.4551820728300005	9	1	8	little + cag + black house	1.7489338256058389
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	summary	summary	1947 a a a an and and and are are at author but but clerk cold Communist Comrade crime death died distrust enmity escapes exile far far flung France greater guilty had have highly Importance Impulse In in in in in Investigations killed least lived man member men men men Mexico mid- night not of of of of of of old On on other party placed plot pursued revolutionary roused rulers Russia Russia shot since the The the the the the The the their thirties this three to Tulayev was who who who who winter's young young	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Chicago Sun	pl6 S 3 '60 800w	'confessions,' a an an answer are certain Com- Communist confess crimes death Dedmon diagram Emmett explanation facing guilty Here hideously Is it men munist not novel of of of offers prophetic real Serge's the they thinking to was when which why written	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Chicago Sunday Tribune	p4 S 3 '50	by Gilbert Reviewed Twiss	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Christian Science Monitor	pl6 S 8 '50 600w	500W a a a actuality actuality Against and and and and and and and as background blood book but can capital characters Comedy confess counterplot doom doubt European even events explanation explores falls flesh For formula Francis given great grim guilt guiltless hanging His historical history huge human Human in Innocent Is is Is is It Krem- lin lives milieu move movement not novel of of of of of of of of of on one one one's order over own past plot poignant police punishment relentless rewritten Russell sense senses Serge shadow social state tense that the the the the the the the the the the the the the their their this this through to tortuous tradition under urgency way where where where whole winter-bound with with world	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Commonweal	52:564 S 15 '60 650w	'History 'pure,' 'What (though a an and and and at bearers bordering by by communism) Communists degradation depicting deplore destroyed dramatic extreme fact formed forty from generation great! he Helene highest his however however human In incorruptible incredible initial integral Integral Intelligent is is is is ism: Iswolsky It it It long-suffering men men!' militant mlllenlums must noble object of of of of on opportun- or own poison poison power principles produce pure pure!' reflection resulting risen seemed Serge shall so soul Stalin's still still takes that that the the the the the think thirty this times to to to To truth truthful Victor We we were writes years	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Kirkus	18:393 Jl 15 '50 160w		3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	-I Library J	75:1181 Jl '50 160w	a Although Henderson is it modern of picture R Russia stark terrible W wordy	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	N Y Herald Tribune Bk R	p4 S 3 '50 650w	by Frederic Morton Reviewed	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	N Y Times	p4 Ag 27 '50 650w	'Serge's 'The a a a and and and are at brilliance but called Case Comrade delicacy described detachment failure failure.' found Gide has have he he he Here himself his his his his ill imagination in In In instinctive is last morbidity nervousness no novel novel of of of of only pamphlets Payne power; purely read Robert Russian sense sense Serge Serge showed sparing surprise surrounded the the the there there those traces Tulayev' very was what when which which who will writing	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	New Yorker	26:97 S 30 '50 750w	'The a a a affairs; and and are author authors' book books Brendan Case Comrade distinction every Gill give having he highest in In is largely lived more notice observer of of of of often one order page painstaking participant sense serves such talented than that that the the the their them them There to Tulayev' very was was write yet	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Sat R of Lit	33:21 S 9 '60 850w	  'The 'The 1940-42 1950 [the a And appears author's] autumn B be be been believed betrayal But Case Case' Comrade considered counter-revolu- excellent fine for greatest has has he history important In in in indictment is is is it it it its kind layev makes mature more Mr never novel of of of of of of participants piece R rather Redman spectators technique tell than than the the the The this this tion to to to to translation Trask's Tu- Tulayev,' understand us us us vilest what what work written years	3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
SERGE, VICTOR.	Case of Comrade Tulayev; tr.	815	0.0	from the French by Willard R. Trask. S06p S3 Doubleday	Time	66:79 Ag 28 '50		3.8	3.63678804855	10	5	12	serge + v + case of comrade tulayev	2.0998242974115717
WILLIAMS, TENNESSEE.	Roman spring of Mrs Stone.	979	2.0	148p New directions	Atlantic	186:101 N '50 120w	'drifting' A a aimless American an an and At beauty beginning career countess end ended ex-actress existence fifty finds gigolo handsome her her heroine herself in introduces is Is Is is it Just losing Mrs Mrs novel of of Rome she short stage Stone Stone the the the this thru to unscrupulous wealthy When widowed young	3.0	3.33441948208	11	5	14	williams + t + roman spring of mrs stone	2.0998242974115717
