bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
PRATT. THEODORE (TIMOTHY BRACE,	Mr Limpet; drawings by Garrett Price.	615	1.75	144p Knopf	Books	p8 Ja 18 '42 300w	A additional amusement and Conrad fantasy for George implications Into may may merely merry or read read—with uninhibited which which you you zest—certain	4.0	3.89384223132	2	4	7	pratt + t + mr limpet	1.4914307248840746
PRATT. THEODORE (TIMOTHY BRACE,	Mr Limpet; drawings by Garrett Price.	615	1.75	144p Knopf	Library J	66:1094 D IB '41 60w	  A Absorbing Boyle F for library purchase Recommended satire social well-written	4.0	3.89384223132	2	4	7	pratt + t + mr limpet	1.4914307248840746
PRATT. THEODORE (TIMOTHY BRACE,	Mr Limpet; drawings by Garrett Price.	615	1.75	144p Knopf	N *Y Times	p!9 Ja 18 '42 400w	a accompaniment and and are as as big Chapter evolution flsh flsh for fun- Garrett happy heading his humorous I illustrations in in in Into Is is Journey Limpet,_ lively meatiest Mr Mr New niest not of one perhaps pieces Pratt's Price quite return showing spontaneous steps story The The the the the the the thoroughly though vein Yorker	4.0	3.89384223132	2	4	7	pratt + t + mr limpet	1.4914307248840746
PRATT. THEODORE (TIMOTHY BRACE,	Mr Limpet; drawings by Garrett Price.	615	1.75	144p Knopf	New Yorker	17:67 Ja 24 '42 40w		4.0	3.89384223132	2	4	7	pratt + t + mr limpet	1.4914307248840746
PRATT. THEODORE (TIMOTHY BRACE,	Mr Limpet; drawings by Garrett Price.	615	1.75	144p Knopf	Sprlngf'd Republican	p7e Ja 18 '42 250w	Adolf and and Atlantic between by by cartoons Caspian come considerably crisp engendered fuehrer Garrett heightened High hilarity him Hitler inimitable is is Limpet Mediterranean Mr Mr Nazi offers over Pratt's Price's prose side spot talk The the the the the to to wherein	4.0	3.89384223132	2	4	7	pratt + t + mr limpet	1.4914307248840746
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Booklist	38:346 My 15 '42	1920s a a a and and brings character chief close cook during final forceful girl's Gran Gran Gran grandchild her Idolizes in in Irish is Isolated life marvelous of passing small so Story story story sympathetic the The the the the to village whom whose young	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Books plO Mr	22 '42 850w	'Gran1 a a affectionately along American an an and and and any as as been Bullock comes dauntless does ever F fiction for girl Glenway graces—sturdy grandmothers H her her honesty—has I've idiom illuminating in in industry Irish Irish Irish Job Laverty Maura modern nice Now of old-time one opened own popular seen self-dependence setting since spirit The the the their theme unbreakable up vein virtues Wescott	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Cath World	155:115 Ap '42 400w	  a a a a adolescence all Allen and and and and at author autobiographical autobiography better Bog books charm childhood development done dozen E edge enough from good hardly has have her humor In in in incident Irish is Is Is It it It later Laverty life life like me Miss Monroe More More much N Never Never No no No no novel novels of of of of on other portrays progression qualities real rich salt seems seems sense simply skill small so so stand stead story straight than that the the the The the There to to to to told understanding village which will with with would write	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Commonweal	3G:187 Je 12 '42 90w		3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Library J	67:225 Mr 1 '42 80w	by H M Reviewed Zipprlch	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	New Repub	106:434 Mr 30 '42 360w	a Among and answer are are at Ballyderrig been behind can characters done dozen has have heart how Immediately In Into Is Is It it James laugh Like make moving not numerous of of of only passages peasant profoundly quality recognize room should so Stern stop surprisingly that the the the the the the The the the the the them themselves there there they times to un- unpretentious village walk whom wisdom wise with wonder words words worldly writing yet yet you you you'd	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	N Y Times	p6 Mr 22 '42 800w	  'Never 'There's a A A a a again and and and and and As as background blood blues bog-heather book book both breathing cake care character character civilization could countryside Delia dozens dozens feeding for fortunate golden gorse Gran's grand has having her herself In In in Industrial Irish Irish it; J less like matter-of-fact mellowed modernity More,' never No Not of of of of of of of of on on one only or over-exigencies poor poverty purples read readily recipes rich S say: scattered sharing soft Southron spices splendor Story story strain succumbed take terms than that the the the think those throughout to to will with wonderful would write written you you!'	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	New Yorker	18:70 Mr 21 '42 80w	a a an as as book cooking for happy Ireland Irish Irish is Is makes mysterious place Some sounding that the today too unusual well What wonderful writer	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Pratt	p!3 O '42		3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Spec	168:401 Ap 24 '42 420w	a a a and book—memories certainly childhood first give great great her In Is Kate Kildare—should Laverty Maura Miss new number O'Brien of of of on plain pleasure readers the to village writer	3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	Times [London] Lit Sup	p!29 Mr 14 '42 500w		3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
LAVERTY, MAURA.	Never no more.	454	2.5	284p Longmans	WIs Lib Bui	38:68 Ap '42		3.83333333333	3.7928159365400003	3	6	12	laverty + m + never no more	1.8940860212700599
BROOKS, ANNE.	Hang my heart.	92	2.5	Morrow	summary	summary	a a a ambitious and and before but by came doing eagerly employed first Foster friendly friends her her high-class in In in Is Josephine lover magazine making New of of prospects quickly rejoices sacrifices secretly She she she so steps Story successful the the the Tho to unsophisticated up way woman woman's works York young	3.66666666667	3.7009194158999996	4	3	5	brooks + a + hang my heart	1.8940860212700599
BROOKS, ANNE.	Hang my heart.	92	2.5	Morrow	Books	p2 Ag 23 '42 850w	'girl a a a a a and and as As ascent been bent book by characters convincing easy fact failures fast; Feld few for girl giving good greater have holding however In In In incidents Is is is Is it it its Josephine's made major makes manipulation matter more New novel of of of of of on order over pace period portrait power Rose ruthless secondary seem small-town speedy spite Spread succeeds that The the the the the the this to too too unscrupulous vivid weakness who would years York	3.66666666667	3.7009194158999996	4	3	5	brooks + a + hang my heart	1.8940860212700599
BROOKS, ANNE.	Hang my heart.	92	2.5	Morrow	N Y Times	pl8 Ag 23 '42 900w	'Hang a a a a Actually acumen all all almost and and and appalling before Brooks commonplace convincing course Crudely dissects E fairly familiar follows H has having heard Heart' her heroine however If In Insight Is Is is Josephine like may Miss much My no of one one pattern person rather real respects sense she shrewdly so so somewhat sound summarized tale that the this unpleasant very Walton which which with with	3.66666666667	3.7009194158999996	4	3	5	brooks + a + hang my heart	1.8940860212700599
BROOKS, ANNE.	Hang my heart.	92	2.5	Morrow	New Yorker	18:58 Ag 22 '42 90w	A a an and and author book capable first grown has her if in insight is keen limited more novel older ordinarily possesses precise proves rather scope since than that the which which year	3.66666666667	3.7009194158999996	4	3	5	brooks + a + hang my heart	1.8940860212700599
BROOKS, ANNE.	Hang my heart.	92	2.5	Morrow	-I Sat R of Lit	25:48 D 5 '42 230w	93 a a although and and and are are at at author be behavior best bitter Brooks but character core core cost deeply Delafleld does does E eat editor enough explorations extraordinary failure fashion for good her her Her high however human Important In inner interesting into irony Is is is It Its its Lowrie M magazine make malicious means Miss most moves not not novel of of of of of of of of people picture reach reading really Rebecca relationships skilful smooth spots story story success success surface that the The the the the the the The the The the theme tissue to very workings	3.66666666667	3.7009194158999996	4	3	5	brooks + a + hang my heart	1.8940860212700599
BURKE, NOEL, pseud.	Shivering bough.	107	2.0	255p Dutton	Booklist	38:15 S '41	Detective story		3.7522985397500004	5	0	2	burke + n + shivering bough	1.7545283116454409
BURKE, NOEL, pseud.	Shivering bough.	107	2.0	255p Dutton	N Y New Tech Bks	26:56 O '41			3.7522985397500004	5	0	2	burke + n + shivering bough	1.7545283116454409
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	summary	summary	a a Air air altho an and and another Ashdown at been book Cape chief combination death death during gone had have he his his his if In investigated Is it killed late love made Marcus might murder mystery not of of office on police possible prevent raid Remittance sometime staff story sudden the The third thwart to to too training uninvestlgated vice-marshal war was was When william Wordsworth Wordsworth	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	Books pll Ja	11 '42 260w	a a all apart as Conrad Frankau'a from George has in Ingredients interest its London Mr murder mystery narrative novel of of the time war	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	Manchester Guardian	p3 Ja 2 '42 60w	by Charles Marriott Reviewed	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	N Y Times	p24 F 1 '42 600w	a angle appetizing appreciated be by Considered de dish doubt Drake entertainment from highly it's Kay no of only our public seasoned the which will	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	Spec	168:68 Ja 16 '42 200w	by Hampson John Reviewed	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	Sprlnflf'd Republican	p7e Ja 4 '42 250w	1940—and a a a absorbing an and and and any been bitter brightly case craft dramatic emphasizes en- explains fictitious for foreword Frankau from has has he He his his In In in In intrigue invalided Irony is Is Is It It it knit late light lightens love midst not novel of of of own passages purely purely RAF reader's returned seasoning so story story story story-teller's strong tertainment—and that that that the the the the the this to violence was well which without woven written	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
FRANKAU, GILBERT.	Air ministry, room 28 [En«r title: Winter of discontent].	272	2.5	Dutton	Times [London] Lit Sup	p5 Ja 3 '42 360w	'Blitz'—the a a a acquainted an and and are As as author background blackout bombs characters Charles comforts—and conditions course damage describing difficulties dis- doubt drawn during entertaining events experience fiction Frankau gives guns has his in King London most Mr mystery nobody of of officer on own picture R.A.F sirens Street that the the the there though to us vivid war-time will with	4.0	3.8584563084300005	6	3	7	frankau + q + air ministry, room	1.411930215363635
SPAIN, JOHN, pseud?	Dig me a grave.	722	2.0	255p Dutton	Books	p31 N 8 '42 180w	'Fry a and As as been called Catfish.' could Cuppy despondent Detective entertainment equipped for for fully grade have Is Just liquor lively Me of poker-face serio-comic standard story strong tale the the This title well Will with words	4.0	3.8761492698800004	7	2	4	spain + j + die me a grave	1.5566759741793466
SPAIN, JOHN, pseud?	Dig me a grave.	722	2.0	255p Dutton	N Y Times	p!6 N 8 '42 240w	A a Anderson be fairly Isaac Just large lively mystery-reading of of plenty public rough section seems stuff the to wants what which with yarn	4.0	3.8761492698800004	7	2	4	spain + j + die me a grave	1.5566759741793466
SPAIN, JOHN, pseud?	Dig me a grave.	722	2.0	255p Dutton	New Yorker	18:83 N 7 '42 60w	a but carbon clear Fantastic good Hammett of on school the the whole	4.0	3.8761492698800004	7	2	4	spain + j + die me a grave	1.5566759741793466
SPAIN, JOHN, pseud?	Dig me a grave.	722	2.0	255p Dutton	Springfd Republican	p7e N 8 '42 190w		4.0	3.8761492698800004	7	2	4	spain + j + die me a grave	1.5566759741793466
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	B & T	(1) N Y Times (17) PW (2) RB (2)	(18) 1920 1940 A a a about America and and and and and Appeared before Best Books built business California children chronicle combined come concerns family family fortunes founded France from from grandchildren growing had had his In in in: list of of Old on opens Philippe picture Rambeau Seller story story the The the the to up wine- winery years	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Atlantic	170:132 O '42 230w	  a a a an and and and and are are as as as as at author avoided board- book brisk But chapter's characters characters clich4 close come could dispersing Edward effect effect excursions family feuds flirtations go habits had have her Hobart I In inghouse intrusive is italics many me Mrs noticeable of of of of one's People pleasant pretty provide relief seems sentences so squabbles style—the summer sympathy that The the the the the the the there thought to to to two typographical use use versatile vineyards Weeks when which wish	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Booklist	39:11 S '42		3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Bookmark	4:16 N '42		3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Books	p4 S 6 '42 700w	a always and and and and are attempt Barry beauty but California counts does especially fertility figures figures for give grape- growing happens has her Hobart human important In industry insignificant Iris is It It Its Its many many material Miss more much not not ones; overcrowded overloaded panorama perhaps seem so than the the them There to to too too violence what which whole with	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Boston Globe	p!9 S 9 '42 400w	'Oil a a add Alice already Americans and and another attention become careful China' clan color compelling consistent detail Elizabeth family fascinating favorites fiction find for Four generations gives have Here Hobarfs Hobart's In Is Lamps Miss move new new novel novel of of of of of pages passionate pioneer praises precision Readers same same sang score scrupulous story that that the the the the the the the this through Tisdale to to to to Watts who whole will	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Cath World	156:246 N '42 230w	by E Monroe N Reviewed	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Commonweal	37:20 O 23 '42 lOOw	  'Oil 364 about addicts almost an and and And and anything appeal as author's be both but california China.' chronicles conservatism deficient distinction family family family focus for forth his in Integrity interested Is It knows lacks Lamps life might more normally of of of of of of of patriarch reader sacramental specifically stands suspense symbol tale than the the the The the the the This to view vineyards who winegrowing work would	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Library J	67:739 S 1 '42 80w	action adequately and Apparently characters economic Emily interesting Oarnett of plenty presents problem Recommended with	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	-| NY Times	p6 S 6 '42 1300w	a about and and and and and bart's be be book's But but claim could emotions entity excellence fascinating few finest flaws hardly has her Ho- idle imagination In in Industry Interest Is is It It Katherlne life marketing mind Mrs not novel of possessed skill slight sound study takes that that the the the the this through to touch which which whole wine wine-making Woods worth would written youthful	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	New Yorker	18:69 S 6 '42 60w		3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Sat R of Lit	25:11 S 12 '42 340w	'The a and and and California cool Cup earth Ellis fine full hot houses is novel of of of patios peaceful redolent Richard shade sun Sword' the the the the the tree-sheltered valleys with with	3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
HOBART, MRS ALICE TISDALE (NOURSE).	The cup and the sword.	363	2.75	400p Bobbs	Wit Lib Bui	38:138 O '42		3.5	3.63585305987	8	6	13	hobart + atn + cup and the sword	1.3280094315527426
WEBSTER, BARBARA (MRS EDWARD SHENTON).	Magic water.	811	2.75	398p Scribner	summary	summary	a a a a a a aging an and and and and been boarding but but characters concerned converted country doings dowagers eastern elaborate estate falling few few friends furnishes guests had had hard hotel house house In in into it its keeping life love main manners Many Miss mistress mostly newcomers of of of of of of of of old old on once Pennsylvania people Peyton's spinsters Story story stuffy tale tea The the The the the there these thread time times tradition two up very Waters were were with young	4.0	3.81422390481	9	1	4	webster + b + magic water	1.5460935623268113
WEBSTER, BARBARA (MRS EDWARD SHENTON).	Magic water.	811	2.75	398p Scribner	Books	p23 My 10 '42 500w	a a Although amusing and and ardor are are at bit characters Conrad creative difficult downhill—and eminence found from George going great has her her in in indications is is it it made maintain many Miss momentum no of of past pathetic people Perhaps readers she so so story that that that the the them there these to to undeniable wavers Webster which	4.0	3.81422390481	9	1	4	webster + b + magic water	1.5460935623268113
WEBSTER, BARBARA (MRS EDWARD SHENTON).	Magic water.	811	2.75	398p Scribner	N Y Times	p22 My 17 '42 800w	a a a and and and any assembled at Beatrice been being collection completely drawn fat fruity full glimpses go has has in Inner Inside is is it ladies life long make meat Miss Not of of of of of old old or people Peyton's reader resilient round rusty sadly Sherman so springs—live tantalizing telling the the the the them there This time twisted—that volume Without	4.0	3.81422390481	9	1	4	webster + b + magic water	1.5460935623268113
WEBSTER, BARBARA (MRS EDWARD SHENTON).	Magic water.	811	2.75	398p Scribner	Wis Lib Bui	38:138 O '42		4.0	3.81422390481	9	1	4	webster + b + magic water	1.5460935623268113
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Bookmark	4:18 N '42	a All and and and and Angle Angle as bakery came carried college college dream drove du eighteen fail; father's Fond for friendship go go going had his in innocent Is It Jack Jack Lac live love of Oklahoma on one place pleasant seemed seventeen Story summer the the The their they tho thru time to to to to to to truck vanished was was was when Wisconsin young	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Books	p!2 Jl 19 '42 250w	by Cuppy Reviewed Will	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	N Y Times	p!5 Jl 26 '42 240w	all an and Anderson books Daly developed Elizabeth has her in is is Isaac It made manifest one other plot skill that The the unusual with	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Atlantic Je	'42 50w	done Edward Weeks Well	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Atlantic	170:149 D '42 l&Ow	a a and and appeal appreciation C charm complete delicacy emotions first For girl's girls is is It its love M of of of Scoggin sensitive seriousness sincerity story the the the told treatment with youthful	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Booklist	38:368 Je 1 '42		4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Bookmark	3:15 My '42		4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Books	p4 My 10 '42 850w	a a a above all and and and and Anne average bare; beginning book boxes breathless Brooks couples crisp Daly dance dimness done dresses evening expectant expertly feet few first for for Fourth girls hair has has heat her hours houses in Into is is Is juke July life little living Maureen most new novelist of of of of of of pace parades; pinned play potato read really revel road-side salad sense seventeen- she skill slow slowly small stepped technical that that that that the the the the the the their their this To to together; town up where with with world year-old young	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Cath World	155:381 Je '42 180w	a absolute affected ah an and and and and and are as as assets author both brings expect extremely Fellowship first gifted heartaches her Her honesty Insight Intercollegiate is Is is it It joys keen light lives love naturalness new novel of of of of of one people poignant refreshing simplicity story style the the This to told two understanding which whose with with would written young young youth	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Commonweal	36:88 My 15 '42 550w	'Seventeenth a a a a all an an an and and and and astray at at author be be beginning boys business by career continues conven- conveying delusive depth devotes E easy emotion excellent feelings for For for get girls half-realized her her her Hollywood honesty hopes Hopkins If If important Increasing Is Is J led life lot magazines make meeting money not nowhere nuances of of of of of of of of offers on one opulence or out point present present Q read series series she she she she slick splendors such Summer' talents terms that the the the the the the the their tionalized to to to tremulous turning turning undoubted usual whereas will will will with women's work writer; writing youth	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Library J	67:897 O 16 '42 30w	a affair and appreciation C charm delicacy emotions first girl's love M of of Scoggin sensitive story The told with youthful	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	N Y Times	p7 My 3 '42 650w	'Seventeenth a and and been before deals deals E fashion flrst forgets fresh H has how In In Is it love of of often oldest one one same so so story Summer' that the the the the theme themes told unhackneyed Walton which with with world	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	New Yorker	18:77 Ap 25 '42 70w	a a about age and and and be couple Daly fact good important In In It Just kids likely love make maybe Miss of Or quite real right seems she's sound than the to to touching writer—more	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Sat R of Lit	25:10 My 30 '42 360w	184 by Lowrie Rebecca Reviewed	4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
DALY, MAUREEN.	Seventeenth summer.	183	2.5	256p Dodd	Wis Lib Bui	38:97 Je '42		4.0	3.9174328465800006	10	10	15	daly + m + seventeenth summer	2.047298812277271
ACRE, STEPHEN.	Yellow overcoat.	1943	2.0	232p Dodd 42-23433	Booklist	39:225 F 1 '43	Detective story	4.0	3.93807463494	11	3	4	acre + s + yellow overcoat	1.956973886066068
ACRE, STEPHEN.	Yellow overcoat.	1943	2.0	232p Dodd 42-23433	Books	p31 N 8 '42 150w	and bracket Cuppy easier flavor has in In its merriment most Much of plenty read telling than that the This to Will wonderful yarns	4.0	3.93807463494	11	3	4	acre + s + yellow overcoat	1.956973886066068
ACRE, STEPHEN.	Yellow overcoat.	1943	2.0	232p Dodd 42-23433	Boston Globe	p!9 O 28 '42 40w	Good	4.0	3.93807463494	11	3	4	acre + s + yellow overcoat	1.956973886066068
ACRE, STEPHEN.	Yellow overcoat.	1943	2.0	232p Dodd 42-23433	N Y Times plS O	18 '42 120w	a a amusing an and but clever detective entertaining he Intoxicated Irvln Is is is Kay on tale The the There too tough-and-funny type variation variation	4.0	3.93807463494	11	3	4	acre + s + yellow overcoat	1.956973886066068
LAVIN, MARY.	Tales from Bectlve bridge.	455	2.5	(Atlantic monthly press bk) 220p Little	summary	summary	"a A about adoption American an and and At be birth black Boniface; Brother by by by by contents could dead Dunsany enthusiastic fable; for grave grave; green Holland; I?""; Ireland Ireland's Irish is is la lad Lilacs: Lord Love lovers; Miss new people preface Sallygap; Sarah; Say short soldier stories Ten that The the The There tho who writer"	3.5	3.58409951325	12	4	6	lavln + m + tales from bectlve bridge	1.8101933598375617
