bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
FIELD, PETER, pseud.	End of the trail.	229	2.0	(Jef- ferson house publication) 186p Morrow	Klrkus	13:325 Ag 1 '45 50W			3.5352494577	3	0	3	field + p + end of the trail	1.7821472195398518
FIELD, PETER, pseud.	End of the trail.	229	2.0	(Jef- ferson house publication) 186p Morrow	Weekly Book Review	p26 S 30 '45 lOOw	by Cuppy Reviewed Will		3.5352494577	3	0	3	field + p + end of the trail	1.7821472195398518
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	summary	summary	A a a and Army bone Book character clamp Custer doctor during experience following for fractures frontier get has has he Immediately in Indian invented is Joined leading Lieutenant MacArthur massacre new of of of on order out period Review Starr story test the the the The the the to to treatment type warfare Weekly Who Wyoming young	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	Book Week	p3 F 25 '45 550w	a a a a A about and and and and< as balance between Brandt characterizes concerns deal Denver dramatic equally favorite good has He he himself his Important Indians Is J Justice native of of of of of one pace Parkhill quality relationship sense sense stanley sure that the the understanding verve Vestal well West when when which whites with with with with writes writing	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	Booklist	41:197 Mr 1 '45		3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	Klrkus	12:523 N 16 '44 170w	action and characters Good plotting	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	Library J	70:69 Ja 15 '45 70w	all book Brown E except for funds libraries limited Recommended S small very with	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	N Y Times	p24 Mr 11 '46 160w	all an and-thunder article be blood- book desire early fair from from Geographic has he his historical in like like made minded: most Mr Murray national of of Parkhill's part presenting read Schumach serious shortcoming sides somewhat style—arises tale—If The the the this to Westerns you your	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	Sat R of Lit	28:30 Mr 31 '45 650w	a better blurb book climax evening expects for had he hour* in ironic Justifies keep late mounts not novel once one overtones Phil publisher's rapidly standard start Stong story that The The the the the thundering to to unless with	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
PARKHILL, FORBES.	Troopers west; 11.	547	2.75	by Ross Santee. 249p Farrar	Weekly Book Review	p8 F 26 '46 450w	A a and and and anything at aware aware background best but but characters deal dishonesty fair filthy frequent habits has he he He he he him his his his his Indian Indian Is is is Jennings knows laziness mixed Mr native of of Parkhill presents realism received Rice sympathy that the the too West with with with	3.8	3.7007185466400006	4	5	8	parkhlll + f + troopers west	1.7308027435743651
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	Atlantic	175:127 My '45 300w	a a age and boy's Brooklyn by century class covers decades Detailed early Edward family first first from home in In is Island life lower manhood middle of of of of place realistic Reviewed she Staten story the The the the the the then time to twentieth two Weeks	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	Book Week	p3 Mr 4 '45 800w	Branch by D E Reviewed	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	Kirkus	12:549 D 15 '44 260w	A a a and certain claim from greatness has humor it it Karig keeps lack newcomer of of of only publishers reaching realism recommends revealing sincere status that the the universality Walter warmth whose	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	Library J	70:164 F 15 '45 70w	by G Hill Reviewed W	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	New Repub	112:309 F 26 '45 70w	A American An an and Angels average average between existence Grows In In Island Lower prose records Somewhere Staten than Tragl-Comedy Tree	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	N Y Time*	p5 F 25 '45 650w	'common a a a a a a a accurate an an and and at at been but diplomat doubt draw for form hand having Haynes he helped him illustrator is is Karig man man.' Mr naval new newspaper no novel of officer old other our people portrait so soldier teacher The things Thomas to various which writing	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar		-1 Sat R of Lit 28:18 F 17 '46 lOOOw	a about alone an and as as as be being But difficult effort exceedingly fascinating find find for half-hearted hard Harrison have honest if is it it it Karig's leave Mr novel other painfully praise pressed reading said Smith sore start tedious that thle to to tooth When will will you you you you	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	Time	45:97 F 26 '45 650w		3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
KARIG, WALTER (KfeATS PATRICK, pseud).	Lower than angels.	375	2.75	370p Farrar	''	6 + Weekly Book Review p6 F 25 '45 700w	a a a acute Although America an and and and and and are are as As average be been been book by can class color combined complete completely conversation David deadly depart depicted details down ear enlightening events fidelity fine first for for from generation graphically; has has have he her here him his his his his hundred in is Is Karig Karig knowledge language Long Marvin might movements Mr multiplied never novel of of once painted people produce reality; sense several slightest so so steno- studied taken that the the the the the this thoughts thousand to tone typical Walter with with writing	3.5	3.5274162448800004	5	2	9	karig + w + lower than angels	1.7048376742987432
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	Book Week	p2 Mr 11 '46 340w	1940 A American American Among an and and are by characters chief Chinese Chung- ers fly- In in International Intrigue Japanese journalist king North novel of patriots Reviewed spies Sterling the traitors woman	4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	Booklist	41:256 My 1 '45		4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	Cleveland Open Shalf	pl2 My '45		4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	Klrkus	13:116 Mr IS '45 170w	797 American and as author authoritative background be best Black book book chamber Chinese cipher department familiarity ft hands Herbert high In In In Is life market material mystery of of of of of on part places Plus scene should shows spy subject The the the the The the the venality with Yardley	4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	N Y Times	p!4 Mr 4 '45 180w	and cast dialogue—Is exciting hopped Its It—despite James MacBrlcle of really Some swarming; their up	4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	-| New Yorker	21:91 Mr 10 '45 90w	assembling but Good It material more needs orderly	4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	Sprlngf'd Republican	p4d Ap IS '45 300w	action an and be bombed book book Chungking dialog excellent fictionalized gives history humor In In Is Is lends may natural of part picture places Roscoe serious suspect swift The The The the the theme to We	4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
YARDLEY, HERBERT OSBORN, and GRABO, CARL HENRY.	Crowa are black everywhere.	796	2.5	247p Putnam	Weekly Book Review	p!6 Mr 4 '45 130w	an and and Bell career certainly Chiang China for hand has He his his In Intelligence Intrigue Kai-shek knows like Lisle Major military most of old served spent two with writes Yardley years	4.0	3.65143709328	6	2	8	yardlfly + hoa + orabo. c. h. crows are black everywhere	0.8431965742108674
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	summary	summary	a a a about Adventure Allen American an and beautiful besides fortune found girl goes had him In in in Island of of pearls pearls seafaring search Seas South story the the the told uncle which which white	4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	Book Week	p6 Je 17 '45 450w	'Amaru' a and awkward blessing built by deftly delightful do Edith embellished exquisitely give hearty hesitate I I Is it lest mar mine more my of reading Roberts so so some such tale than that to touch	4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	Booklist	42:19 S '46		4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	Cleveland Open Shelf	pl6 Jl '46		4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	Klrkus	13:142 Ap 1 '45 HOw	  biographical convincing flctionlzed his Less Light own somewhat than weight yarn	4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	N Y Times	p!6 Je 3 '45 200w	  'Amaru' a a All and and Any are armed at attack between book born by coincidental could escape examination find forces hardly his In Is Is islands more of of our Pacific pages pleasant present provide reader resemblance skill story- strictly subject Sugrue teller than the The the the this this Thomas those to to told trade which with	4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	Sprlngf'd Republican	p4d Je 3 '45 SOOw	'Amaru,' A a a A about adventurous an and book both But Cobb dares days Dean ethereal fantasy for Frisbie's generous In intended Islands it jungle killing la margaret novel of of Pacific public quizzical reader realistic risks Robert romanticize salty scorn slightly South take tale the these to what which will	4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
FRISBIE, ROBERT DEAN.	Amaru; a romance of the South Seas.	250	2.5	246p Doubleday	Weekly Book Review	p6 My 27 '46 360w	'Amaru' ability agreeably and Barry But characters charm chief conjure convey distant down existence failures far Important in Involved Iria Islets It its la la more nature of of of or people plot presents quality render scenes set successes than The the the the the the their these to to to to up vigoroualy	4.0	3.70953091106	7	3	8	frlsble + rd + amaru	1.3128375751058452
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	summary	summary	1910 a a and and and and and and are are beginning Blessed book Both Catholics characters Charleston chief closes decided devout difficult eccentric even farther first for four go had in in is Julie ladles live make Miss Miss not of old on opening opens peacemakers prompted scene sermon set sisters six spoken stage story Tessle The the the the the The the the them they they to to together two up war was were were when When widows with World years years	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Book Week plO My	27 '45 450w	'Pride's a about am an and and As associating at best bond book Bucklln by charm charm describe distinction distrusts doing feeling flimsy has hold hope I I Injustice is is it it It it literature material Moon movie no not of one one real slight somehow such tearooms the the the there to to together tourist travelogues used using Way' which who with word yet	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Booklist	41:269 My 15 '45		3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Boston Globe	p!3 My 23 '45 400w	by McPartlin Ray Reviewed	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Cath World	161:364 Je '45 220w	  a a and and and and anyone asks? Aunt Aunt back believe below boastfulness commentary constant daughter's Did do enjoy ever exist family foolish friends goes goes her her her herself home How how humbly I Insane Insincerity is Its Julie line madly makes Mason-Dixon meanness not nuisance of on people pride— quarreling reader realism relatives satirical Southerner's such Tessle that the the the this tires to to told unpleasant venture vivid will with with Yankee	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Christian Century	62:684 Je 6 '45 280w	 American and art as as created eminently Few gentle has have he in In Julie Miss Miss Molloy Mr novel of people practiced satire successfully Tessie the this two viable writers	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Commonweal	42:196 Je 8 '45 130w	by Norah Piper Reviewed	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Kirkus	13:93 Mr 1 '45 250w		3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Library J	70:414 My 1 '45 80w	Katharine Recommended Shorey	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	f New Repub	112:854 Je 18 '45 90w	delightful fragile humor is The	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	N Y Times	p7 My 20 '46 550w	'Pride's and are are art As autobiography avoids book characters detachment drawn drawn ease editor embarrassing exemplary faults first Flagg for for from has he his his If In in irrelevant labored life literary little luscious makes Molloy Nancy New novels novice: of of of or own past probably Robert runs set share smoothly snares structure style suffered Sun The the the the the the the The the them they this usually Way' with York	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	New Yorker	21:89 My 19 '45 120w	any are at be been but comfortable complaining cozy few for get have Intelligent more never not novels old-fashioned one ought pleased present problems reader same that the the this Those time to too we which who with	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Sat R of Lit	28:31 My 26 '46 700w	'Pride's afraid again and and and and and and appealing are as as atmosphere be book but Charleston Charlestonlan charm color customs engaging expertly full funny go H Hay home is itself kindliness lack malice Molloy Mr needn't of of Poignant rich S satirized Southern such that to tradition understanding very very Way' with with wittily	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Sprlngf'd Republican	p4d My 13 '46 420w	  'Pride's a an and and and authentic author's breakfast Charleston Christmas city crab cries death disaster each Every families family firecrackers flavorsome follows for from gather Gerrards Gullah handymen heat heavenly hierarchy his hominy hopping In in in in integral interpretation is is John L Legare life man Meeting minutiae Miss Munn negroes no of of of of of of of oft or organic part pattern reality S sense servants serve shrill still story streets Tessie's that the the the the the the the the the the the the the the they this time to touch unique vending visions visits wares Way' who word	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	U S Quarterly Bkl	1:10 S '45 120 w		3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	-f- Weekly Book Review pi My	20 '46 650w	'Pride's a about affection almost also also and and and Annette but children enduring energies exasperation family force Henry Hugh human humor in its kept ladles Mary misdirected most novel of of of of old once one pent Ross shares Sharing shows somehow tenderness terrifying that that the the the the the the time together up view vitality Walpole was Way' with wrote	3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
MOLLOY, ROBERT.	Pride's way.	498	2.75	Macmillan	Wit Lib Bui	41:85 Jl '45		3.625	3.5774850070199995	8	8	17	molloy + r + pride's way	1.83006993091745
STARR, JIMMY.	Three short biers.	668	2.0	232p	Boston Globe	p!8 Ap 18 '45 30w	& ^^ Detective Fast funny furious Gee Murray story	1.0	2.69016630513	9	1	3	starr + j + three short biers	2.017971124680145
STARR, JIMMY.	Three short biers.	668	2.0	232p	NY Times	p24 Ap 1 '45 80w	  A all-of-a-sudden although and any authors bad book bring comes discoveries do does else end enough feature forth he his how I in is is Joe know last let Medford moment not not not of of of on one possible punning reader reporter sleuth solutions story that that The the the the the they this those through title to until when when with worst	1.0	2.69016630513	9	1	3	starr + j + three short biers	2.017971124680145
STARR, JIMMY.	Three short biers.	668	2.0	232p	Sat R of Lit	28:36 Mr 31 '45 40w	amorous and and blatant Breezy cops Fantastic fashion Hard-boiled in outsmarts outspoken quick-thinking scribe-sleuth slap-dash	1.0	2.69016630513	9	1	3	starr + j + three short biers	2.017971124680145
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	Cath World	161:278 Je '46 310w	[Da- a a a a a a a among and and And and and anti-war any are Before being blight Book by charm Coffey comes community despite doesn't ends Engles epidemic F fact fact fall farm father fists flu for form Gann good grasshoppers hard hardening has he he him his his his his his in In inclined Insist is Is is is J kota] little loudest make man man's Mark Mark Middle more newcomer not of of of of of of on opposite other part plague played popular proclivities pugnacious quick reasons—makes Review Reviewed rights role sex skin spirit story sufficient surrounding temper that that the the the the The the the the the the the the their thin things threatened time to to to town uniform—though unwelcome visitations voices Weekly West whatever when which with with With work worse young	4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	Christian Century	62:51 Ja 10 '46 140w		4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	Ethics	66:322 Jl '45 330w		4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	J Phlloa	42:277 My 10 '46 480w	A B lecture M readable Very	4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	f- Book Week	p2 My 6 '45 400w	(If 4-F and And and and are arouse author be beauty book boundary brought but can characters compassion country Dakota despite dialogue enthusiasm for genuineness good H has hero hesitancy his Impressive In irresolution is Is Is its knows L late leaves little man many merits much muster never novel) of of of of of of passages perfunctorily problem qualms rare reader realism Reich supposed taste that The the the The The the the the the the The the the the theme There to to too too treated truly up well yet	4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	Booklist	41:341 Jl 15 '46		4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
WENDT, LLOYD.	Bright tomorrow.	754	2.75	304p Bobbs 45-3503	Klrkus	13:141 Ap 1 '45 170w	A a a and and boy'* character community growth in mirroring novel of pattern place slow-motion small thoughtful ways	4.0	3.62819956616	10	2	10	wendt + l + bright tomorrow	1.956973886066068
