bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	Nation	157:243 Ag 28 '43 800w	'At 'Night a a a achieves afraid all am and and any any any arouse attention charged clamor combination contemporary critical current days deserves does does ego exploit fanfare fast feed fiction first for For For Gate' get has have Heaven's highly his home-grown I in In intelligence interest into it it it like literary literature many may mind narrative national new nor not not novel novel of of of of of or pace Penn Phillips pieces popular rare recent rhetorical Rider,' Robert served shock-effects Southern story symbols that that the the the the the the the these to to too tragic Warren Warren's What William with worked writing Yet	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	New Repub	109:258 Ag 23- '43 1100w	    a a all and anything are as be Because better book by Cowley else example extremely fiction for for for full has has heroine his I in in Is Is it it Judged Malcolm many many novel novel of of of over passages Penn poet reader; recent result Robert say second should some standards stories story strict styles succeeds surprises talented tells than that that that the the the the The the these this to too too trouble virtues Warren Warren whole with with with worked writer written years	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	NY Times	p4 Ag 22 '43 900w	   'At a ability acts also alternative an and And and and and and And are as as born both But classes command consign contemporary corruption cruelty cruelty disagreeable disagreeable dominates done enviable even exploited exploiter extremely fantasies forces Freud frus- Gate' Geismar has has he he he Heaven's heretics his his his his I illumine imagine Impotence—these In in insight into Is is Is is is limbo limitless Marx Maxwell medium might modern modern morbid more Mr Mr Mr no notable novel novel of of of of of of of offers opposition other over parable particularly people perhaps poetry prose province province psychology: rather rules ruling same since Southern Southern special Technically that the the the the The the the the the the the the their this this though thoughts to to to tration unpleasant Warren Warren Warren's weakness well what which world worse	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	New Yorker	19:67 Ag 21 '43 llOw		2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	Sat R of Lit	26:6 Ag 21 '43 450w	a a a a admit almost almost and and and are are as as as Ashby be book book book book But but by characters Daniels dirty epistle evil evil exactly ham's has him his his humor I in in In in intent is is is is It Its itself Jonathan long malignancy melodrama merely moves Mr much must myself not not novel of of of perfect poet preoccupa- prose real sadness say sensitiveness side side skill sometimes South splendidly supposed sure Tennessee The the the There this tion to to too unconscious ungrammatical upon Warren what who whole with writing Wynd-	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	Springf'd Republican	p7e Ag 1 '43	  A a a aa activity and and and and and and and and ante-bellum are as Brskine Caldwell casual credible enough excitement Faulkner giving has high horror horror In Interested is its keep kind lace lace Lee melodrama most new new novel novel of of of of old On quite reader real record roses roses skill South stuffed that the the the The the this to to turned up Varley vengeance violence violence vitality vividness which whole William with with with	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	Weekly Book Review	p5 Ag 22 '43	'800w 'At a account been best Caroline exploits Gate' Gordon has has Heaven's in interpretations life made most Mr not novel—the of of of of one only our Porsum's Private profound provided Southern stand stirring that the the times—but Warren will with writing yet	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
WARREN, ROBERT PENN.	At heaven's gate.	846	2.5	391p Harcourt	Yale R n a 33:xii autumn	'43 200w	a a a an and and and and and are artfully at bruising care characters devotes elaborate engrossing far He his his IB irony lavishes lOoOw loving more Mr once Orville poetic Prescott result revolting savage style suspense tale taut than The them they To upon Warren wit worth	2.75	3.14556106354	3	8	14	warren + rp + at heaven's gate	1.9877795910252192
BOWLES. MRS JANE AUER.	Two serious ladies.	88	2.6	271p Knopf	summary	summary	a adventures afield and and and and apartments are bars begin book but characters Copper- Copperfleld course developed does during extremely far few field find friend Goering has have her her hibitions hotels In In in in- is lose mainly manner Miss Miss Mrs Mrs no not novel of of ones Panama plot poker-faced practically Psychological Qoerlng questionable related remaining so story strange the the the The their They they to to to travels two wander which with; women	3.33333333333	3.5031545741300003	4	3	6	bowles + ja + two serious ladles	1.7723440019514625
BOWLES. MRS JANE AUER.	Two serious ladies.	88	2.6	271p Knopf	Book Week	p3 My 16 '43 450w	'The a a a analysis and and becomes being character close comes continuation ever finest first Freitag G H have I illuminating in is is is It It It It its kind left little Loneliness' masterpiece novel novels of of of of off one pointed psychological read seems sincerity the This to told truly Well where with	3.33333333333	3.5031545741300003	4	3	6	bowles + ja + two serious ladles	1.7723440019514625
BOWLES. MRS JANE AUER.	Two serious ladies.	88	2.6	271p Knopf	N Y Times	p!4 My 9 '43 480w	'Two a a all also and and and and as as be book Bowles but but certainly cheek clever deal feel felt funny good H hard has her her I I ID in intended Intermittently Irresistible Is is is is it it it it Jane just Ladles' merely not of often original Serious she she shock silly startle strains talent that that that that this to to to tongue too too undoubtedly Walton with with writer written young	3.33333333333	3.5031545741300003	4	3	6	bowles + ja + two serious ladles	1.7723440019514625
BOWLES. MRS JANE AUER.	Two serious ladies.	88	2.6	271p Knopf	New Yorker	19:79 Ap 24 '43 60w	anywhere but Diverting doesn't get mock-naive much story style the	3.33333333333	3.5031545741300003	4	3	6	bowles + ja + two serious ladles	1.7723440019514625
BOWLES. MRS JANE AUER.	Two serious ladies.	88	2.6	271p Knopf	Sat R of Lit	26:20 My 1 '43 340w	  a a a acted all also always always an and and and as Bowles brilliant but but can clever come curiously do dream everywhere fable feverish formal from has hilarity idea ideas if in In instead involved Is is it keeping keeps kind L ladies light little little long might Miss N not of of of off ominous only out own perhaps psycho- quality recognize reserved Rothman She side sorts speak subconscious subtly tale talk tangents that that the the their therapy There these they they this this thoughts throwing undoubtedly unusual utter very When which with worked writer	3.33333333333	3.5031545741300003	4	3	6	bowles + ja + two serious ladles	1.7723440019514625
BOWLES. MRS JANE AUER.	Two serious ladies.	88	2.6	271p Knopf	Weekly Book Review plO Ap	26 '43	a a a age all-inclusive American an and and and and And and are At at both Bowles Bowles Bowles busily certainly clearly collegiate corrosive cover-uppers definitely delight dimensions engaged everyday face first for for for from gestures girls had has horrify in in is Is its Jane Leo Lerman look making many many most Mrs Mrs not novel novel of of old other painfully perception prefer protracted psychological published readers realism records refuse sees sees several she she surface take the the the their This those those to to to transition twenty-six under uninhibited value what when who who whose will wit world written years	3.33333333333	3.5031545741300003	4	3	6	bowles + ja + two serious ladles	1.7723440019514625
BARRETT. MONTE.	Murder at Belle Camllle.	44	2.0	288p Bobbs	Book Week pfi Ag	29 '43 180w	a and are bullock But characterization Elizabeth find handled little may Mystery neatly Old Plot Southern story stuff the thick Tradition you	1.0	3.0047318612000002	5	1	4	barrett + m + murder at belle camllle	2.0998242974115717
BARRETT. MONTE.	Murder at Belle Camllle.	44	2.0	288p Bobbs	N Y Times	p8 Ag 22 '43 120w	Anderson by Isaac Reviewed	1.0	3.0047318612000002	5	1	4	barrett + m + murder at belle camllle	2.0998242974115717
BARRETT. MONTE.	Murder at Belle Camllle.	44	2.0	288p Bobbs	Sat R of Lit	26:16 S 4 '43 30w	Below par	1.0	3.0047318612000002	5	1	4	barrett + m + murder at belle camllle	2.0998242974115717
BARRETT. MONTE.	Murder at Belle Camllle.	44	2.0	288p Bobbs	Weekly Book Review	p!8 Ag 29 '43 200w	by Cuppy Reviewed Will	1.0	3.0047318612000002	5	1	4	barrett + m + murder at belle camllle	2.0998242974115717
MASEREEL, FRANS.	Danae macabre, ltd ed 25 11 $6	555	6.0	Pantheon bks. Inc. 41 Washington sq.	summary	summary	(Sat 1940 and and beings black bombings drawings during fire flight for for from he human hundred Impact in in Lit) machinegun made Masereel's medium miles novel of of of of on Paris R sketches Story the the The this three through thru told twenty-flve walked war were while white	2.5	2.8909919383099996	6	2	3	masereel + f + danse macabre	1.6938728808256551
MASEREEL, FRANS.	Danae macabre, ltd ed 25 11 $6	555	6.0	Pantheon bks. Inc. 41 Washington sq.	Nation	156:213 F 6 '43 80w	a all an and Any anything are at banal become casual correct course devoid does drawing Every gives glance has Idea indication Inflection is Its leap like line Masereel's moat not note of of one only others pictorial reduced straight that the thick to to too unable up version what	2.5	2.8909919383099996	6	2	3	masereel + f + danse macabre	1.6938728808256551
MASEREEL, FRANS.	Danae macabre, ltd ed 25 11 $6	555	6.0	Pantheon bks. Inc. 41 Washington sq.	Sat R of Lit	26:9 Ja 16 '43 600w	'Danse 'J'accuse' a all an and any artist artist as as battlefront created document either factual far flaming Flemish for from greatest has Hauser his humanity In Macabre,' Marianne Masereel master more much novel of of of of one or our pictorial pleads propaganda report reportage than the the the time vision whose works yet	2.5	2.8909919383099996	6	2	3	masereel + f + danse macabre	1.6938728808256551
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	summary	summary	A A A Adams; baby been Ben biscuit bus Butch by by by by by by by by by by by by Collection Connell; Connell; Contents: Crime Damon Damon dangerous deceiver double-dyed eater failure friend from game Gimp H have Haviland- Hecht; Henry; Henry; James Katharine La Madame made Maugham; Maugham; minds most motion Napoleon Night O O of of of passion pictures Rain reformation retrieved Richard Richard Runyon; Runyon; S S S stories Street; Taylor The The the The The vessel W W which without wrath	4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	Book Weak	p5 O 24 '43 550w	a a again All all America and and another aren't bathos being best Betty collection eminent factor film fluff for from from from gay grim group having In in in in Indigenous into Introspection is knitting lightest makes me missed motion- nonsense of of of on only others our pathos picture print range regret representative revived run screen Seeing sented short-story some stories subjects success technique the The the the the the the their their them them this to to to to together versions—and well-chosen well-pre- why wonder Wood	4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	Booklist	40:183 Ja 15 '44		4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	N Y Times	p26 N 7 '43 300w	  'a 'happy1 'Interesting' 45 a a a a aboard almost along an and and are at at Bazelon brightly bumps but couple D dominant ending find gal' guy hands have holding If if In in Inevitably Interest Into is last look love may miss moat moment not of of on one or Otherwise—the out rapid rate rather scoot shines somewhere stop stories stories sun sure T tacked than the the the the them thrown to twelve Two which you you you you	4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	Wis Lib Bui	39:159 D '43		4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	Book Week plO Ag	15 '43 ISOw	266p 43-16522 Arcadia BARRY Bullock by Elizabeth J2 JOE Mystery Pay-off Reviewed story	4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	N Y Times pS Ag S	'43 120w	Anderson by Isaac Reviewed	4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
BARROWS, MARJORIE (JACK ALDEN, pseud),	EATON, GEORGE, comps.	44	2.0	Box office [a collection of famous short stories from which outstanding motion pictures have been made]. 29ip Zlff-Davis	Weekly Book Review	p20 Ag 16 '43	a a activities announcer as Barry's be Cuppy eh Include Inspira- Joe Joe? letting might mug of off poetry program radio readings steam Sunday-night tale This tional tough Will	4.0	3.71385383807	7	1	8	barrows + ma + eaton, q., comps. box office	1.179375363457296
MIERS, EARL SCHENCK.	Valley In arms; a novel of the settlement of Connecticut.	569	0.0	SSlp 11 J2.50 Presbyterian bd. 43-6802	Booklist	39:389 Je 1 '43	(N a a after again against an and and at bravely building by colonial Connecticut cornea exciting expedition for from future good good home home In in Joel la luck massacre of of Pequots planning sense simple story surviving T tale the the the the the This times Times) two uncertain war Wethersfleld when wilderness youngsters	4.0	3.8364879074699996	8	3	6	miers + es + valley in arms	1.9257075672174309
MIERS, EARL SCHENCK.	Valley In arms; a novel of the settlement of Connecticut.	569	0.0	SSlp 11 J2.50 Presbyterian bd. 43-6802	Christian Century	60:619 Ap 28 '43 20w		4.0	3.8364879074699996	8	3	6	miers + es + valley in arms	1.9257075672174309
MIERS, EARL SCHENCK.	Valley In arms; a novel of the settlement of Connecticut.	569	0.0	SSlp 11 J2.50 Presbyterian bd. 43-6802	Library J	68:328 Ap 15 '43 HOw	'Foreword' acterization adult all and and and book but char- characters collateral collections Conflicts especially F for for from frontier good good graphically history incidents Indians Interesting K life major Manlove Many mentions much occupy of of Picture popular reading Recommended: sources taken told with young	4.0	3.8364879074699996	8	3	6	miers + es + valley in arms	1.9257075672174309
MIERS, EARL SCHENCK.	Valley In arms; a novel of the settlement of Connecticut.	569	0.0	SSlp 11 J2.50 Presbyterian bd. 43-6802	N Y Times	p!4 Ap 18 '43 600w	'Valley actual Arms' As be brief but came days done Earl go good has has he he here himself his historical in is It It left like Margaret Miers most novels Obviously of out research Schenck shows story- teller the the these to to Wallace when writing	4.0	3.8364879074699996	8	3	6	miers + es + valley in arms	1.9257075672174309
MIERS, EARL SCHENCK.	Valley In arms; a novel of the settlement of Connecticut.	569	0.0	SSlp 11 J2.50 Presbyterian bd. 43-6802	Springf'd Republican pTe Ap	26 '43	by Dore Edrie Reviewed Van	4.0	3.8364879074699996	8	3	6	miers + es + valley in arms	1.9257075672174309
MIERS, EARL SCHENCK.	Valley In arms; a novel of the settlement of Connecticut.	569	0.0	SSlp 11 J2.50 Presbyterian bd. 43-6802	Weekly Book Review	p!2 My 9 '43 360w	a a and Arms' close Conrad contribution George has heritage In Is Is Is It notion our pays reality rugged soil spirit strength that that the the to to to tribute ttOw Valley which	4.0	3.8364879074699996	8	3	6	miers + es + valley in arms	1.9257075672174309
LEWIS, JANET. (MRS YVOR WINTERS).	Against a darkening sky.	491	2.5	301p Doubleday	Booklist	39:275 Mr 1 '43	1930s A a a America American an and and and birth by children come community four Francisco gardener girlhood growing had her her heroine him immigrant In In in Influence Is lived lives married Mary middle mother near novel of of of Perrault portrait San Scottish she small Swiss the the The The the the time to wielded with worked	3.66666666667	3.6691903259699994	9	3	5	lewis + j + against a darkening sky	1.7739894926408106
LEWIS, JANET. (MRS YVOR WINTERS).	Against a darkening sky.	491	2.5	301p Doubleday	Books	p4 Ja 24 '43 700w	  492 a a a about all along and any any as Benet book course curious does dramatic end flows full given goes is Is it It It Its Its lack lead like like-life' loose not of or own own pattern point quiet rather realism Rosemary strands stream taking that the The There tie time to to up up	3.66666666667	3.6691903259699994	9	3	5	lewis + j + against a darkening sky	1.7739894926408106
LEWIS, JANET. (MRS YVOR WINTERS).	Against a darkening sky.	491	2.5	301p Doubleday	Nation	156:320 F 27 '43 20w	by Diana Reviewed Trilling	3.66666666667	3.6691903259699994	9	3	5	lewis + j + against a darkening sky	1.7739894926408106
LEWIS, JANET. (MRS YVOR WINTERS).	Against a darkening sky.	491	2.5	301p Doubleday	N Y Times	p32 Ja 24 '43 800w	'Against a a a aa and conflict Darkening exploration expressed Feld has has heart high It mind moving of of of poem portrays quality quality Rose same serenity Sky' splendid the the the The the the through tone with woman woman's writing	3.66666666667	3.6691903259699994	9	3	5	lewis + j + against a darkening sky	1.7739894926408106
